,modelD_cat_train,modelD_cat_test
14185,3218.9095999500364,
14186,3625.055385019596,
14187,5130.754477622459,
14188,2338.802027644335,
14189,3707.033963009716,
14190,3187.3933347298216,
14191,3881.4750804711475,
14192,2704.8525731573177,
14193,5123.682043115239,
14194,2941.4450313500092,
14195,5206.344844049434,
14196,5199.440443821001,
14197,2143.2604868391345,
14198,3079.435576647509,
14199,2050.5448666094135,
14200,2691.4118087783922,
14201,3786.8554192855427,
14202,3886.604975403919,
14203,4886.502574357544,
14204,5946.424315291315,
14205,3179.8043081498017,
14206,2116.6271820364327,
14207,2265.241146366522,
14208,3550.6399126913284,
14209,3642.2545976602496,
14210,2391.1665765271446,
14211,5240.171579147326,
14212,2945.085534331049,
14213,3079.511646624554,
14214,3538.003903975254,
14215,3309.9410566766687,
14216,5041.956811481378,
14217,5441.368526007474,
14218,2526.51135919398,
14219,4814.386531826133,
14220,6818.921879168372,
14221,3828.1762978153006,
14222,3405.7779043448363,
14223,4234.407382371168,
14224,2336.3857803592987,
14225,2273.172771847299,
14226,1927.7471242348486,
14227,4180.030245951231,
14228,2482.9818570553048,
14229,5658.271544608915,
14230,3187.202812112651,
14231,2757.036651767222,
14232,4481.068810816246,
14233,3939.3515100756244,
14234,2793.0606698857378,
14235,3944.396453480069,
14236,2701.262985810072,
14237,3031.2563020170337,
14238,3322.759613958545,
14239,5638.306614991363,
14240,3174.3261258577313,
14241,2271.3023761594854,
14242,2840.7371799267316,
14243,2577.23038165688,
14244,2690.9175312175903,
14245,1841.1823742245433,
14246,2774.2484975370035,
14247,2392.1236135809204,
14248,3236.593197808086,
14249,2816.0463932776956,
14250,4006.64613310801,
14251,2123.4051466941482,
14252,3000.1291515139974,
14253,2966.076252381584,
14254,4209.057911397837,
14255,6604.474138849066,
14256,3458.3435800024804,
14257,2394.375084033842,
14258,6133.88850434853,
14259,2196.4323263495844,
14260,2659.820059148948,
14261,2597.287210610964,
14262,2877.66714354176,
14263,2351.1818347385015,
14264,2157.1263746399113,
14265,1608.4299581588878,
14266,3684.9831374132486,
14267,3329.8903813893735,
14268,2821.129082520423,
14269,3778.320700693524,
14270,2673.813461372733,
14271,5570.608128022049,
14272,3652.235686450457,
14273,1764.0209728283758,
14274,3753.4478507146887,
14275,6806.132966057903,
14276,3137.095727029803,
14277,4893.977696964779,
14278,1956.8427056052246,
14279,3599.3094493586204,
14280,4086.2721045822136,
14281,3139.9623947012433,
14282,2584.5429192158244,
14283,5746.267069322322,
14284,1985.2939529746523,
14285,3171.219609391851,
14286,5474.152659763515,
14287,4607.564418536665,
14288,2498.7685332670617,
14289,3691.6568303204385,
14290,2236.8666761848976,
14291,2337.7977943535093,
14292,2270.966387932506,
14293,2414.6941240949873,
14294,2109.494500234762,
14295,3447.598447266777,
14296,3507.7888158947612,
14297,3055.9600943194487,
14298,3067.9901844544015,
14299,3129.8662644953874,
14300,2906.5487524655696,
14301,2336.7339643073356,
14302,5156.441317109213,
14303,2414.6941240949873,
14304,2414.6941240949873,
14305,2761.0638873400994,
14306,2835.3531304319554,
14307,3071.1902539596686,
14308,2130.7877110580353,
14309,5540.317603659891,
14310,2210.342362837306,
14311,3993.537234592168,
14312,3348.5794766203016,
14313,3422.8719907439427,
14314,2310.422243158938,
14315,4733.789077196118,
14316,5146.60976587498,
14317,2711.617591020897,
14318,6084.123453536458,
14319,2298.7232991866053,
14320,3510.4781861338124,
14321,2876.827267183253,
14322,2216.374270957368,
14323,3553.371072759717,
14324,3292.1829421637044,
14325,2223.476182811679,
14326,2631.117928324457,
14327,2673.8432947397005,
14328,1776.195388119397,
14329,3479.8855733620985,
14330,5990.750202157499,
14331,3296.2987296606434,
14332,3045.727298970255,
14333,2948.5132139978273,
14334,4391.184100940216,
14335,2024.8704790263482,
14336,5710.62763628945,
14337,3483.7234471521724,
14338,2420.653833005779,
14339,2821.199631949469,
14340,2372.9689412409325,
14341,5810.444648748635,
14342,3594.3106139185143,
14343,3525.866773241635,
14344,2706.6494584539055,
14345,3961.7586522237534,
14346,5722.6063064578775,
14347,1937.619680266266,
14348,2467.6778753047847,
14349,2757.1487234962324,
14350,2413.41001541695,
14351,2122.1597362954776,
14352,6227.246366437155,
14353,4213.798795551813,
14354,2832.0851017707937,
14355,2403.9140211976787,
14356,6115.890457402121,
14357,2101.200102234008,
14358,2174.863792306982,
14359,4985.8945917402,
14360,3259.786355139036,
14361,3550.7127785953476,
14362,2364.986421784943,
14363,2844.8703145043255,
14364,2419.3398438459603,
14365,3045.473863947146,
14366,3902.032371303919,
14367,2184.4263492701693,
14368,3545.2095464728864,
14369,2856.6219128012476,
14370,2973.791203427018,
14371,3939.5821203978294,
14372,2213.5201435527124,
14373,2497.3275247067913,
14374,2952.9074392273046,
14375,3651.645017228233,
14376,2643.6321302296838,
14377,2328.9731858413975,
14378,2216.2988923727125,
14379,2125.984744072057,
14380,2775.254099741466,
14381,4830.221478525897,
14382,3173.8322224165154,
14383,3690.4623496628055,
14384,1793.0500158373547,
14385,3776.9146848359824,
14386,2543.829943887891,
14387,1950.5336334014864,
14388,2853.9014227464286,
14389,5888.490088061626,
14390,2342.2375552182125,
14391,3036.525293375053,
14392,2160.648235557507,
14393,2990.015076588499,
14394,4451.9228099467255,
14395,3674.9476421301288,
14396,4308.8274873955925,
14397,2840.6914541269643,
14398,5657.417122801184,
14399,2349.984323841298,
14400,3008.8283715934936,
14401,5592.737833974289,
14402,2116.4548370117573,
14403,5165.535809064508,
14404,2594.7477996618554,
14405,3363.509657642775,
14406,2995.046486145302,
14407,2854.351729552671,
14408,4552.791009812502,
14409,2799.518922439263,
14410,2582.104648234736,
14411,2484.7329097426605,
14412,2305.238822770587,
14413,2098.6121016037027,
14414,2985.3921775903614,
14415,7091.606934637044,
14416,4540.364846387589,
14417,1899.7977542754124,
14418,6797.694961360001,
14419,5251.451933710352,
14420,2301.792206023003,
14421,5474.711828566612,
14422,2976.8734312808347,
14423,3758.3224191044465,
14424,2056.1154370783447,
14425,2700.451924940349,
14426,3559.8668348690608,
14427,4259.077875568006,
14428,2758.076696943404,
14429,2723.4234205321773,
14430,4244.676496728541,
14431,2461.0384593459003,
14432,2676.371267740561,
14433,4489.001060170442,
14434,2349.554838469501,
14435,5173.995672259649,
14436,5922.309624650686,
14437,3256.2005751096576,
14438,4061.5441458202713,
14439,2518.26929299583,
14440,4207.116243428329,
14441,2441.3561255163922,
14442,2133.7460285675024,
14443,2893.808032342752,
14444,2420.1124799093805,
14445,3180.04431552127,
14446,2531.837779487586,
14447,2633.208021236345,
14448,1853.3329122759383,
14449,2554.2369840807264,
14450,3203.2964723464675,
14451,2757.2271820572823,
14452,2043.4857236932426,
14453,4442.970280688309,
14454,2484.8311299534053,
14455,2295.782024163503,
14456,2927.822148664011,
14457,2993.162847117025,
14458,4368.034390175593,
14459,3579.4284935700452,
14460,2028.510918423117,
14461,2657.157684981081,
14462,4300.36775670742,
14463,3139.751162275735,
14464,2881.737792808787,
14465,3015.154980177501,
14466,3037.25766646387,
14467,4689.8594130448,
14468,3817.4978080514616,
14469,6042.010466522206,
14470,4149.550782153329,
14471,3622.727468203638,
14472,2560.401996398043,
14473,4177.157862751689,
14474,4019.0183976651056,
14475,2171.908499429934,
14476,2873.298922715616,
14477,4940.648817502047,
14478,4550.734242065238,
14479,2595.0619638647627,
14480,2666.3414921655476,
14481,3768.9391774637006,
14482,2377.778874915195,
14483,2463.2202363323904,
14484,2474.30960003272,
14485,3157.594335042255,
14486,3633.403683072418,
14487,2683.0057111519873,
14488,3683.174491230848,
14489,3059.9302551105748,
14490,2529.6450817546224,
14491,2534.2362585468127,
14492,2518.249804816606,
14493,2349.3617531195864,
14494,6473.691386526971,
14495,4480.676027273971,
14496,2457.859751475308,
14497,4892.85686589017,
14498,2850.428952570311,
14499,2820.8697505916502,
14500,2034.4963828863404,
14501,3193.7555121234973,
14502,4420.6165537827055,
14503,2489.9597324787164,
14504,2868.1475094220386,
14505,1909.905130387097,
14506,2129.4247732309964,
14507,2224.7052227763998,
14508,2248.3497411662074,
14509,2061.19420807901,
14510,3733.825163428349,
14511,4139.217750102427,
14512,1821.1627904756365,
14513,4482.469147859029,
14514,3336.425413755169,
14515,2193.9938778764713,
14516,3414.499277867812,
14517,3916.255601794126,
14518,4856.6254516211275,
14519,2140.038260785008,
14520,2973.872250125456,
14521,2085.872381688243,
14522,3192.556589890009,
14523,3260.209208007312,
14524,3010.3378487503974,
14525,2866.145213256862,
14526,5335.2481570841255,
14527,3121.957972206377,
14528,2357.119394206314,
14529,3449.405665212409,
14530,4557.074663910015,
14531,3146.182698146089,
14532,2463.2784001181785,
14533,2867.6479140957745,
14534,6798.006152723219,
14535,3572.1199918637653,
14536,3478.7081849962933,
14537,2184.588375912129,
14538,2966.9270741152,
14539,2332.1567454248893,
14540,3164.5232339616778,
14541,3139.595998171859,
14542,3291.9902597739047,
14543,3553.165903226928,
14544,2687.59559342898,
14545,1960.7859858350466,
14546,4079.652775687857,
14547,2678.9484997208574,
14548,3527.6692703556837,
14549,2617.2190505794606,
14550,2953.4065791022426,
14551,4581.243513901176,
14552,2550.5259034981796,
14553,3986.4531756362267,
14554,2999.90743173296,
14555,4133.35477764206,
14556,5119.291610453944,
14557,3189.971686203448,
14558,2599.3700021541354,
14559,2063.4793586306696,
14560,3124.753620971125,
14561,2683.8640549824404,
14562,3572.219482438869,
14563,3278.303748287367,
14564,2118.0505540254203,
14565,2733.725107621682,
14566,2758.6681626658365,
14567,4217.558352673126,
14568,2655.8842871668994,
14569,3878.133820304146,
14570,3679.142861400619,
14571,3048.6589940227545,
14572,3451.231164914405,
14573,1748.642008521232,
14574,2618.88839993763,
14575,3686.007432504206,
14576,4512.921890889251,
14577,6134.0902557673035,
14578,2745.954215826688,
14579,4552.915383169682,
14580,5103.0943283241595,
14581,2689.985036196185,
14582,6743.185226888533,
14583,3553.1606449151177,
14584,4700.500216267653,
14585,3244.3716351922244,
14586,3497.705495120665,
14587,2879.08442983607,
14588,2470.3733670584984,
14589,4601.893198805625,
14590,3965.0816439851683,
14591,3131.9726466986876,
14592,4486.692195961937,
14593,2682.4194084641285,
14594,4322.644753614829,
14595,2843.4800593483515,
14596,2689.76674815242,
14597,3089.8654416298345,
14598,2294.581971126203,
14599,4887.466423879019,
14600,4686.587965054704,
14601,3782.635100455831,
14602,2971.071093051756,
14603,4659.44563912014,
14604,2343.3219682066683,
14605,3799.788121692086,
14606,2182.4772636749794,
14607,4436.952285781379,
14608,5050.8863524288645,
14609,3256.514193070795,
14610,2477.88201754486,
14611,5686.985965154078,
14612,2559.5770818445912,
14613,3699.333684224476,
14614,4448.372351201773,
14615,3825.8948199020533,
14616,2978.448552285462,
14617,2760.9270873834917,
14618,4201.33933977561,
14619,2491.554043567355,
14620,2385.5170320328543,
14621,2428.073043058303,
14622,4685.740503241747,
14623,3738.302879444199,
14624,3075.284092873414,
14625,2732.7488144644763,
14626,1866.2309437765994,
14627,3298.307330144648,
14628,2392.0037031047727,
14629,3576.503572355739,
14630,4999.613781553098,
14631,5005.227458778883,
14632,1878.305494956759,
14633,2429.123584277335,
14634,2688.4374493412656,
14635,3140.937952206191,
14636,6618.843789790268,
14637,1798.9125647780256,
14638,4082.972297693925,
14639,2862.3213728237174,
14640,2311.6953654108647,
14641,2005.806217175425,
14642,4487.163049875274,
14643,3519.2160513017393,
14644,2435.166046063514,
14645,3165.9045949539377,
14646,4241.880373631925,
14647,2784.3404383812826,
14648,4385.923291156125,
14649,6312.78472480327,
14650,2609.7078396056886,
14651,5539.5317542467965,
14652,3996.3992297431205,
14653,3175.9210360054894,
14654,4226.926780000696,
14655,2949.5886313502624,
14656,2481.029478495263,
14657,4108.65455486115,
14658,2569.184548655497,
14659,5227.148627977131,
14660,2528.7182334856575,
14661,2228.450705397234,
14662,2080.9042000490326,
14663,4339.824704003223,
14664,2962.045800460823,
14665,2870.9918436203984,
14666,4068.0158795796133,
14667,4189.302499339159,
14668,2289.5666670928267,
14669,5649.405491261564,
14670,2228.292456704232,
14671,2401.028267371429,
14672,3056.218364698551,
14673,3507.2395923027734,
14674,3635.7924704658767,
14675,2647.7929912782415,
14676,3989.145730863554,
14677,2845.4400519730125,
14678,5238.935877934374,
14679,4362.747508211481,
14680,4198.006947648305,
14681,2983.787223604698,
14682,3907.43074221105,
14683,2449.5424204441356,
14684,4560.244225815075,
14685,2669.738028254909,
14686,3045.9587752354237,
14687,3890.204681242516,
14688,2346.5311740789575,
14689,2888.7608422265494,
14690,3168.104005792046,
14691,2515.5515153460146,
14692,2533.2528734765056,
14693,3213.1472483744506,
14694,3062.010619017267,
14695,4606.833757007682,
14696,2815.821530382886,
14697,2793.3471873106364,
14698,2172.9021532604766,
14699,5624.8054691271045,
14700,3424.2270258966623,
14701,3041.3640405935066,
14702,2137.3268905697487,
14703,3117.137540912284,
14704,3753.783661655397,
14705,3047.1182106338006,
14706,3813.2841343188334,
14707,3115.6013182431684,
14708,2244.1775957055843,
14709,3012.5914210396163,
14710,2004.8795630485927,
14711,2542.3328545232976,
14712,2782.848701153731,
14713,2136.1212935370468,
14714,3012.986980943266,
14715,3456.882853065344,
14716,4266.034234461211,
14717,3830.213420832915,
14718,2292.135660545565,
14719,3409.546128299445,
14720,2295.011095867352,
14721,4967.475902659367,
14722,2209.806610496893,
14723,2579.908474353059,
14724,5229.27341145969,
14725,2899.4987999596337,
14726,2300.9896642287013,
14727,2507.313960205981,
14728,2046.6827833874331,
14729,3371.7989349644663,
14730,5616.634270102149,
14731,2937.1015185896513,
14732,2914.8500516714575,
14733,4774.8140066233245,
14734,2068.2252741692837,
14735,1879.6921631555506,
14736,2377.312697877532,
14737,5656.074320695368,
14738,3623.4082063431365,
14739,2757.7255992024625,
14740,2566.0548924376108,
14741,2283.514895016097,
14742,2368.6150431866945,
14743,2729.7486619345077,
14744,4127.931387137354,
14745,1836.526642502727,
14746,3244.3716351922244,
14747,4613.408867516473,
14748,5563.600636249867,
14749,2393.737007416872,
14750,2768.2281942224827,
14751,3008.1251383900008,
14752,2537.8986780744613,
14753,3794.4170368546283,
14754,2743.580958422848,
14755,2546.713959265452,
14756,2523.0542292257123,
14757,3128.8449317489913,
14758,2192.0088998076058,
14759,5057.250641502869,
14760,4103.718114681069,
14761,3722.034151561002,
14762,2606.9677523291666,
14763,5008.938785798278,
14764,2860.767495621078,
14765,3198.6828073615807,
14766,2707.309262409375,
14767,3384.499254188332,
14768,5842.444584226047,
14769,3302.2703184490047,
14770,3098.557517587404,
14771,3437.7545507936616,
14772,4280.475609434123,
14773,3459.212670443487,
14774,2515.4978663122647,
14775,3388.2534669189404,
14776,2982.843405081974,
14777,3216.4476629432784,
14778,3546.0266036914013,
14779,2362.676903017369,
14780,2343.8318174159585,
14781,2794.179497372715,
14782,4073.1235053380888,
14783,2826.8863341727015,
14784,5615.505673122987,
14785,3890.5325863535563,
14786,2052.1786173304663,
14787,4212.352734288265,
14788,5586.918916961919,
14789,2320.784529943607,
14790,2113.9988889387796,
14791,5463.444206223317,
14792,2712.917615210849,
14793,3032.3520769210986,
14794,2413.0658202276713,
14795,2406.4845832838787,
14796,2497.1885585254636,
14797,1859.0519390622044,
14798,1859.0519390622044,
14799,5642.538010139222,
14800,4806.697518469297,
14801,2975.4318801714294,
14802,2235.529758809324,
14803,3413.5787530813514,
14804,4012.603967583954,
14805,3313.0061157381824,
14806,2690.7348251163976,
14807,5251.6055608048155,
14808,2833.6259396152122,
14809,3661.952696822785,
14810,3388.81630325722,
14811,2975.793614232097,
14812,2470.4501941859166,
14813,2554.1747983320843,
14814,4467.928222547054,
14815,4128.175507500483,
14816,4365.128127092961,
14817,2034.1089945591657,
14818,2507.792373955604,
14819,2314.5250697780675,
14820,2369.2613154932774,
14821,5305.7324496975825,
14822,2629.1303791805085,
14823,2713.4048215008147,
14824,5343.402696741621,
14825,3265.5068916705686,
14826,3461.1098246497127,
14827,3567.6408587150436,
14828,2611.943836417441,
14829,2528.3826694991367,
14830,2549.3504960905602,
14831,3052.87281218678,
14832,3095.2483753664596,
14833,4045.6638461402727,
14834,2911.9364310989845,
14835,3636.0622881270983,
14836,3291.601604781713,
14837,3813.7549107564046,
14838,4621.397483071119,
14839,2493.7432209353074,
14840,2482.843243582652,
14841,2013.3404289114728,
14842,5116.5027267585065,
14843,5800.14654775558,
14844,2896.3915358962704,
14845,3086.485451490622,
14846,3035.8380002947724,
14847,4501.323988472204,
14848,4570.127703076318,
14849,2005.9637484248287,
14850,2008.1703838579626,
14851,3811.970799156309,
14852,2442.2583541599142,
14853,5366.286177528789,
14854,2670.8933421430015,
14855,3231.4482103885225,
14856,2017.9499404157991,
14857,4264.951450397917,
14858,4406.492482414722,
14859,4666.050127603689,
14860,4472.062388474079,
14861,6773.907929320621,
14862,3419.1433533881864,
14863,4180.452501368084,
14864,2208.42881972665,
14865,5270.284576327429,
14866,2573.1301442142376,
14867,4801.346802655151,
14868,4210.09194480815,
14869,3772.8364496161594,
14870,2791.705027019507,
14871,2217.213157057827,
14872,4143.883084744985,
14873,2489.3030606614443,
14874,5068.262963688123,
14875,2645.7350520129467,
14876,3825.5860792327594,
14877,3322.4043788672834,
14878,3349.253731428317,
14879,2538.393028112153,
14880,5070.190209209479,
14881,2503.774667003474,
14882,2428.671609155106,
14883,2524.3107540070837,
14884,2783.7509017853654,
14885,2477.7010491221536,
14886,5118.298622008282,
14887,4858.568015210072,
14888,5471.339303719056,
14889,4925.645064266671,
14890,2907.3405153369013,
14891,2503.311734829705,
14892,5631.191713390017,
14893,3067.46221756188,
14894,5128.0156998070925,
14895,2481.6419446546133,
14896,3455.8886008160257,
14897,4661.950979515605,
14898,5193.182540757141,
14899,3592.1329113986703,
14900,4946.112428760207,
14901,3317.472785746339,
14902,4375.587449004754,
14903,2720.882870025793,
14904,3194.186887471007,
14905,2994.049495150902,
14906,3479.475199125903,
14907,5317.148986752791,
14908,4669.36560532168,
14909,3113.937218692365,
14910,2610.5965413212675,
14911,3156.768682890827,
14912,2226.3668735953,
14913,3012.283898787234,
14914,5271.019883397739,
14915,3195.061498365025,
14916,4784.232366139875,
14917,5384.458991874453,
14918,2197.0906466743045,
14919,4699.149292644718,
14920,3902.154648750384,
14921,4064.3068686751567,
14922,5942.087710261021,
14923,6192.467595522503,
14924,3245.804493273998,
14925,2679.145670693128,
14926,6009.440199878566,
14927,3655.3306360581537,
14928,2502.865007663193,
14929,4461.183463412866,
14930,3223.07318059676,
14931,5411.68918111488,
14932,2855.676667113176,
14933,4458.822267275202,
14934,4153.28866359748,
14935,3312.343571124129,
14936,2626.0394682879087,
14937,2657.7921856355915,
14938,2840.7593566632618,
14939,2574.734578931665,
14940,4288.621285524992,
14941,2158.961815211054,
14942,3748.1824269982794,
14943,4003.8229232865024,
14944,4612.823860432985,
14945,4454.333852832372,
14946,2646.9819504557922,
14947,2084.3837675900454,
14948,2367.2053824452196,
14949,3995.8668303419972,
14950,2815.6770355432095,
14951,2713.683858602074,
14952,2819.557144052334,
14953,3588.9907259797606,
14954,3704.4639383408235,
14955,2707.9818267975306,
14956,3335.7109552072607,
14957,3604.3861665191125,
14958,3694.323252962198,
14959,6106.615960467201,
14960,3889.19116839879,
14961,6284.547300260161,
14962,3764.6169545504627,
14963,4082.8082449848844,
14964,2094.1951384456415,
14965,5086.050376611776,
14966,4479.6834137476535,
14967,2871.8353896351255,
14968,2661.129358544104,
14969,2659.899750205784,
14970,2259.8345443038056,
14971,3977.1932462780296,
14972,2763.5316294049526,
14973,2387.1905781545856,
14974,4949.006163864939,
14975,2637.3192950415983,
14976,2831.859967793514,
14977,2682.4385066872987,
14978,3991.641401575099,
14979,2640.752436481984,
14980,5161.786139647153,
14981,2691.1795407039376,
14982,3130.6939509779972,
14983,2291.706539737674,
14984,3148.5230205344433,
14985,2509.530547187047,
14986,4903.567073792767,
14987,3167.365992922709,
14988,2482.505624978103,
14989,5502.34812501032,
14990,7023.773606079901,
14991,2409.4263534506754,
14992,2986.0553007830795,
14993,2419.6192350570755,
14994,4618.603059769606,
14995,2951.2671602424657,
14996,3044.8970561938663,
14997,2550.487487760258,
14998,2403.6807215767913,
14999,4467.991367151978,
15000,3032.107893989774,
15001,2601.3896940715344,
15002,3110.395823895699,
15003,2684.423348697508,
15004,4123.387437827056,
15005,4750.171240432819,
15006,3813.2907762794894,
15007,2375.4610487212917,
15008,3498.242111726251,
15009,3809.427534262134,
15010,5226.64310854895,
15011,3883.837767734888,
15012,2876.0647286318945,
15013,2207.4671480309453,
15014,6111.139338845522,
15015,2364.156549920309,
15016,2186.396691252983,
15017,2364.156549920309,
15018,3897.1032404948955,
15019,2191.4206543291702,
15020,4077.3146069221307,
15021,2222.5538996083783,
15022,2093.20213941895,
15023,2681.5817935534724,
15024,2857.8070912376133,
15025,2867.1351353676146,
15026,2564.608770803971,
15027,2257.4116271954063,
15028,2093.8821195143914,
15029,2461.8028507820263,
15030,3427.454556091988,
15031,2326.943530486023,
15032,3019.83430654404,
15033,4013.6332377374,
15034,1794.8242660352666,
15035,2514.2462689052727,
15036,2813.0521570571723,
15037,3435.003075480784,
15038,3040.7012156160777,
15039,3214.639483917769,
15040,2808.735971981188,
15041,2902.4801568790654,
15042,2460.240896651745,
15043,2999.8429406432983,
15044,4503.780215205734,
15045,3098.8771962525634,
15046,3450.2555976119793,
15047,2463.8935633971055,
15048,3679.5133175020287,
15049,2170.757982709882,
15050,2658.9714339388884,
15051,2074.4471757391366,
15052,1996.6523131264203,
15053,3734.8916735470484,
15054,2861.7023272311553,
15055,3748.712270777194,
15056,3497.971122099635,
15057,3299.6608246012775,
15058,2290.220451826886,
15059,5339.738950545292,
15060,3340.010485212071,
15061,4805.537157780434,
15062,4431.500568683938,
15063,2606.392479058319,
15064,3746.025592880771,
15065,3290.627423199501,
15066,2470.8331926248284,
15067,2215.1814036082706,
15068,6476.232696419993,
15069,6650.985477679616,
15070,1882.6848626532724,
15071,3802.719358723728,
15072,5215.7975145378405,
15073,4611.581699554031,
15074,3647.1210418151777,
15075,6536.774980330007,
15076,2915.0363711748573,
15077,1946.7480279433803,
15078,2431.5882245564435,
15079,3905.614420886322,
15080,5916.047987861018,
15081,3182.113473980734,
15082,4127.893659562697,
15083,3070.4111260805594,
15084,2904.482120103611,
15085,3997.15213400173,
15086,5421.824302600351,
15087,3908.3450592525733,
15088,1946.2715999196773,
15089,3369.5582561062656,
15090,4651.444550939778,
15091,2581.2165176069266,
15092,3039.832371990046,
15093,3953.3898626856753,
15094,2481.832982118635,
15095,5890.311352919511,
15096,2453.667148760134,
15097,4219.561507098903,
15098,3171.8281593728357,
15099,3030.1467883786586,
15100,3172.0897430353725,
15101,4864.411512810319,
15102,2400.7089618532473,
15103,2594.5316847242098,
15104,2593.6938300415577,
15105,3167.5321779072756,
15106,2156.2395773631133,
15107,3116.650284462099,
15108,6365.477413403961,
15109,2623.649021137872,
15110,2130.8724418037095,
15111,2696.486541649351,
15112,1804.4120613100977,
15113,3146.023717819362,
15114,3768.8732338446043,
15115,6057.847848428493,
15116,4701.583424192034,
15117,3111.6563963902404,
15118,2741.917988172419,
15119,2633.640621149238,
15120,3029.1501295048497,
15121,5781.831300534189,
15122,2294.7517332011626,
15123,2006.212149588266,
15124,2556.0864307124407,
15125,2706.0986516044054,
15126,4930.443192664901,
15127,4627.903166711606,
15128,2444.9600840758285,
15129,2386.488901985809,
15130,5985.479566107591,
15131,2616.4349988573304,
15132,2504.522159919608,
15133,2150.789048613913,
15134,2637.3261360209335,
15135,2914.452429553869,
15136,2181.4395226126626,
15137,2854.503821706525,
15138,4785.163246836878,
15139,5030.0551204846415,
15140,2290.4880257563323,
15141,3012.738086883997,
15142,3324.946579374365,
15143,3771.348317673614,
15144,2495.200896677623,
15145,2966.3842269627976,
15146,1678.9318775082097,
15147,2841.458024753788,
15148,5438.250278859247,
15149,4106.5371909959495,
15150,4703.790482158413,
15151,4653.217150041724,
15152,3966.0428444428626,
15153,2177.9119655520235,
15154,3744.6885258190387,
15155,4421.767767704171,
15156,2126.5452986711553,
15157,2587.5910909793497,
15158,3293.1679991127526,
15159,2326.3885378323853,
15160,4315.100184033384,
15161,2662.2866450363463,
15162,2295.7748633096776,
15163,2340.386032341129,
15164,5004.074422954107,
15165,3126.111339581322,
15166,3758.7311836489766,
15167,3359.260019238095,
15168,2217.306845418387,
15169,2212.483655668532,
15170,2954.1777447250824,
15171,2204.3155485491698,
15172,3061.084327513921,
15173,2835.1805670681747,
15174,5133.012382136972,
15175,2409.794084151861,
15176,2152.622926955624,
15177,2343.9479878437155,
15178,2792.086758823293,
15179,2243.6147324563626,
15180,5079.576307632024,
15181,2969.0496205876966,
15182,3640.8369008641694,
15183,2556.389012195406,
15184,4609.625847343901,
15185,5440.724976048515,
15186,2039.0581412347692,
15187,4098.6099282821,
15188,3031.216748663508,
15189,2330.594879832396,
15190,2221.335716921515,
15191,2309.846799877862,
15192,2241.077243298646,
15193,5866.640873783492,
15194,6319.819292048775,
15195,2897.817455499007,
15196,3632.6984329018314,
15197,2662.8221164520473,
15198,2518.5927372965866,
15199,2745.79170352454,
15200,2183.0018306687602,
15201,2271.2440064261446,
15202,4881.552256559504,
15203,6645.839873349019,
15204,3012.373892705265,
15205,4643.360740836183,
15206,5590.878245749423,
15207,3561.3628591033826,
15208,4301.4233733992205,
15209,3543.8996751527047,
15210,2540.502718212705,
15211,2605.3135141566436,
15212,3131.1511896342467,
15213,2901.8937069830595,
15214,2539.5631989445524,
15215,2582.043148791366,
15216,4311.343706334087,
15217,2265.429643170948,
15218,2690.390218849909,
15219,2241.745410952379,
15220,3185.08636615331,
15221,3702.8702885140237,
15222,3139.576874112634,
15223,3766.6501218199146,
15224,3097.986558550739,
15225,2343.5230891718847,
15226,3185.948133547172,
15227,3326.8240090200557,
15228,3778.9942863897395,
15229,3590.3736557555094,
15230,4747.2191459043715,
15231,2850.062854787418,
15232,5098.597986911436,
15233,2657.6191982483515,
15234,3837.7092392575278,
15235,3230.8143781872573,
15236,2050.2884731748313,
15237,2988.1183016854507,
15238,2331.9160357990736,
15239,2443.0421599034325,
15240,4394.788356413095,
15241,4382.086982688002,
15242,3693.336190851541,
15243,5871.739157474936,
15244,4766.630376925498,
15245,4381.288527622122,
15246,2333.23399214651,
15247,3299.734831786579,
15248,4628.234000126638,
15249,2824.9600752407578,
15250,3625.8555511634736,
15251,2224.908033960663,
15252,2306.554668632477,
15253,2985.883416597648,
15254,2248.9336476002773,
15255,2087.0893432638672,
15256,2464.5079086967926,
15257,2625.4036130299405,
15258,3052.014576517752,
15259,3283.6935143641194,
15260,2813.9421611097932,
15261,2239.4126723225986,
15262,2226.993460742653,
15263,2896.5414927149163,
15264,3573.0857554273043,
15265,2395.935400467529,
15266,2480.7899054393047,
15267,3145.6608757032595,
15268,2657.523524121586,
15269,2365.6270042257065,
15270,4674.231721333137,
15271,5490.563043761185,
15272,4843.882730789032,
15273,3528.995706941807,
15274,2493.828242620107,
15275,2738.268443812455,
15276,2282.5849719391904,
15277,2723.350065896763,
15278,2674.187763653252,
15279,2930.0530990759657,
15280,2489.073806914965,
15281,2608.291480739302,
15282,3701.6435425747504,
15283,5474.75455536407,
15284,1984.1874516271182,
15285,3875.9010409925286,
15286,2517.9876168951055,
15287,6710.702065615427,
15288,3350.653618717998,
15289,4974.654858987435,
15290,2047.627574223333,
15291,1866.0524427810044,
15292,2172.6345961282746,
15293,3168.3613163364475,
15294,5065.28877966314,
15295,2494.1108351753196,
15296,4612.256717214225,
15297,2172.6345961282746,
15298,3767.1526166153744,
15299,5693.010029259791,
15300,2471.2509386871134,
15301,2224.0258935820157,
15302,5058.966277287054,
15303,2471.2509386871134,
15304,5933.2972324375405,
15305,2032.1058866832964,
