,modelD_lgbm_train,modelD_lgbm_test
14766,2460.809945583503,
14767,3027.52524142208,
14768,5476.659739125714,
14769,3282.5251240911316,
14770,3130.5901742186475,
14771,3154.9142252638885,
14772,3982.544671843539,
14773,3762.3173955241346,
14774,2587.5138790249657,
14775,3325.4677378007386,
14776,3026.882603208605,
14777,3026.0074022987937,
14778,3308.010252148913,
14779,2336.4736936060194,
14780,2419.551600246004,
14781,2581.0236264620607,
14782,3746.8534389591073,
14783,2762.2944954252403,
14784,5707.680102519034,
14785,3693.0270911673774,
14786,2126.7455432942415,
14787,3591.28448406943,
14788,4929.811419266607,
14789,2535.371369232692,
14790,2343.2143999938503,
14791,5213.606234367679,
14792,2591.9362918687134,
14793,3309.3319284508207,
14794,1972.5464496526738,
14795,2359.6892762711273,
14796,2417.100266184337,
14797,2092.1615532954065,
14798,2092.1615532954065,
14799,5735.824209783392,
14800,4692.32031184211,
14801,2787.02850622973,
14802,2644.5437257430553,
14803,3177.136974583795,
14804,4284.084281168509,
14805,3218.0982555489504,
14806,2530.9220577130172,
14807,4639.128120529375,
14808,2793.1177698862343,
14809,3269.5053575433785,
14810,3139.5762031937033,
14811,2939.3234939843023,
14812,2345.8778081915184,
14813,2484.0699569526882,
14814,4307.4966291364635,
14815,4383.586880160053,
14816,4159.42195140112,
14817,2166.4622258456175,
14818,2324.4319600798926,
14819,2372.055071348607,
14820,2571.112812499325,
14821,5250.0924168176625,
14822,2438.25098728315,
14823,2777.1818805173248,
14824,5935.531013951244,
14825,3325.337333400655,
14826,3451.9360348842565,
14827,3964.6979950997024,
14828,2479.6511288762786,
14829,2733.676930824269,
14830,2311.267943171568,
14831,3773.5476274746215,
14832,2784.2429332952324,
14833,3668.2002645849816,
14834,2927.464701893569,
14835,3917.3156375779436,
14836,3453.0097247657927,
14837,4207.573934217966,
14838,4573.024713778236,
14839,2620.5016296501303,
14840,2450.2306628939637,
14841,2020.8212542913932,
14842,4920.823330431448,
14843,5697.206411477093,
14844,3130.345947347698,
14845,3306.483431615278,
14846,2793.2835690094903,
14847,4865.443393068078,
14848,4626.244663385353,
14849,1981.5632887210481,
14850,2076.2243597570246,
14851,3429.4533630431906,
14852,2670.0999280808405,
14853,5567.850106272183,
14854,2574.6042124879864,
14855,3049.963803242857,
14856,2040.5795496836672,
14857,4625.431073927168,
14858,4138.594427225063,
14859,4542.084539434113,
14860,4636.178820140495,
14861,5685.811027152856,
14862,3363.4299922589007,
14863,4010.136140988466,
14864,2136.0917624418635,
14865,5704.972041271942,
14866,2417.7279212386284,
14867,4947.972472589559,
14868,3611.143642650466,
14869,3677.953135511879,
14870,2752.2505189306203,
14871,2466.7606102317145,
14872,4018.125026240807,
14873,2307.404616573091,
14874,5084.699281612714,
14875,2334.3229356022416,
14876,4150.0680520010355,
14877,3442.6233408873977,
14878,3204.8053764667025,
14879,2290.357820630144,
14880,5144.5890216743965,
14881,2027.5846894756799,
14882,2611.002745656488,
14883,2958.5056177354622,
14884,2710.4148613698408,
14885,2405.3924091407403,
14886,5254.101236300623,
14887,4524.696372264693,
14888,5873.45306992676,
14889,5054.003821267404,
14890,2997.478414108996,
14891,2493.5500049373372,
14892,5718.465791484966,
14893,2992.252068063573,
14894,5071.803049516769,
14895,2215.5950531182816,
14896,3841.4461882242313,
14897,4568.57110480073,
14898,5830.152178990482,
14899,3495.891400942883,
14900,4223.056877432603,
14901,3126.4238993099775,
14902,3941.6134032425916,
14903,2773.094343733359,
14904,2951.2400880124196,
14905,3226.3046121946395,
14906,3621.2107102898103,
14907,5645.782803577857,
14908,4185.792098890425,
14909,3066.695532776562,
14910,2238.3462978059656,
14911,3173.721548489988,
14912,2043.9931638073908,
14913,2612.4225388451932,
14914,5140.093939318975,
14915,3250.785067967986,
14916,4884.8402742313065,
14917,5496.919285169292,
14918,2396.2902304172535,
14919,4607.675179864312,
14920,3797.3798895906593,
14921,4073.362946275473,
14922,6386.571396356875,
14923,5966.240756534672,
14924,3055.456709423896,
14925,2752.3042216235503,
14926,5890.119339274332,
14927,3432.539729747216,
14928,2239.3229751926383,
14929,4218.717949247583,
14930,3288.744760870186,
14931,5064.86765275187,
14932,2803.180638924123,
14933,4238.156932671252,
14934,3940.433979440974,
14935,3190.81746271002,
14936,2875.7340797537468,
14937,2789.5740791369844,
14938,3136.4914758850346,
14939,2624.204176988839,
14940,4061.1283044392935,
14941,2314.5901184259646,
14942,3701.800243740977,
14943,3767.5593962838134,
14944,4598.577704043995,
14945,3943.3027648423213,
14946,2756.36852697701,
14947,2190.9136047394613,
14948,2803.750314298469,
14949,4006.2804044996287,
14950,2915.787498894179,
14951,2677.3527175729005,
14952,2863.059622271195,
14953,4072.8209883409086,
14954,3833.6533320377516,
14955,2582.1574977408404,
14956,3002.376802566818,
14957,3756.57008241843,
14958,3819.347580447995,
14959,5756.731115220023,
14960,4269.451744368414,
14961,6848.856355588824,
14962,3859.485148376859,
14963,3717.71389181422,
14964,2107.789761863063,
14965,4739.839612410369,
14966,4740.2890590914385,
14967,2690.8894147267065,
14968,2305.720563509439,
14969,2621.875691659809,
14970,2379.2375785445197,
14971,3267.227504540313,
14972,2802.8622945902343,
14973,2354.0660142600336,
14974,5353.97965679843,
14975,2621.1366636235266,
14976,2726.2504654028608,
14977,2613.5530750225125,
14978,3851.2515693928526,
14979,2722.3975010280906,
14980,5397.710643483378,
14981,2314.425315768511,
14982,2819.6435171480125,
14983,2424.344453150858,
14984,3473.7583056226636,
14985,2411.885389817909,
14986,5209.74655469959,
14987,3447.1499741743824,
14988,2650.722139642861,
14989,5575.802355110314,
14990,6807.133032817697,
14991,2536.6456867176303,
14992,3185.8970879817025,
14993,2309.959447634202,
14994,4422.567519129087,
14995,2506.416623216077,
14996,2813.373497685939,
14997,2169.9322249322036,
14998,2394.748428759516,
14999,4112.30014266041,
15000,2916.8704225902243,
15001,2612.8857849901133,
15002,2709.0889420009744,
15003,3039.251845688571,
15004,4022.7249693400395,
15005,4296.072881830396,
15006,3466.614136790287,
15007,2237.4679997919543,
15008,3472.1994621126287,
15009,3706.7048378431496,
15010,4886.731376513985,
15011,3688.4133677945665,
15012,2441.571443318172,
15013,2218.5404297502973,
15014,6414.259041680767,
15015,2682.238001441741,
15016,2716.5698378078037,
15017,2682.238001441741,
15018,4011.2031924828643,
15019,2165.552630462751,
15020,4244.507891044382,
15021,2739.814847894217,
15022,2012.8778005320219,
15023,2510.4713495230303,
15024,3317.7325035758763,
15025,2569.3734051996325,
15026,2338.0957111595285,
15027,2167.2979049509922,
15028,2082.532189076454,
15029,2382.9202903226014,
15030,3509.5938157788014,
15031,2554.2627765076427,
15032,3247.598027534948,
15033,4167.526151180818,
15034,1923.2203328132623,
15035,2335.0766655121397,
15036,2710.9604937294807,
15037,3300.6473856762036,
15038,2793.36075775416,
15039,3115.798146740862,
15040,2746.0272699833777,
15041,2772.2062817755136,
15042,2566.9240764219207,
15043,3020.390669349502,
15044,4127.808980635797,
15045,2919.812695345587,
15046,3416.9620606400345,
15047,2728.4891189331674,
15048,3211.4673736245,
15049,2311.1597200258666,
15050,2576.3620595534976,
15051,2091.309983354562,
15052,2260.585064232435,
15053,3466.911127844512,
15054,2743.7113500599276,
15055,3642.042016583076,
15056,3342.2554865693537,
15057,3351.1381906734587,
15058,1999.492489971424,
15059,5077.469614848212,
15060,3066.488724280138,
15061,4909.598875228514,
15062,4099.337142246601,
15063,2766.785237273698,
15064,4050.439429845435,
15065,2820.8904367374503,
15066,2193.6591874855,
15067,2006.8966728786756,
15068,6189.537709250338,
15069,6163.232033262847,
15070,2350.151678816267,
15071,3200.7768247064705,
15072,4897.417149964751,
15073,4999.915549733356,
15074,3982.362911081304,
15075,6545.948844612209,
15076,3012.7287184556953,
15077,2397.8758235522837,
15078,2440.5766656497008,
15079,3459.1987246213203,
15080,5377.036965650068,
15081,3552.457255384451,
15082,3855.4653037468083,
15083,3084.3823558130557,
15084,2742.858088497802,
15085,3807.3686982142026,
15086,4606.900579450987,
15087,3492.130251773939,
15088,1823.7979988623295,
15089,3402.1696411543444,
15090,4747.985079836403,
15091,2467.979155087193,
15092,3020.937312550342,
15093,3694.5785423591615,
15094,2289.0859374328234,
15095,5497.926621636413,
15096,2261.5017082179497,
15097,4515.389951751472,
15098,3141.201129126291,
15099,2816.4412831313657,
15100,2992.0424695246415,
15101,5127.44851240444,
15102,2638.7308593910716,
15103,2343.521447914938,
15104,2850.575323958417,
15105,3298.340061341807,
15106,2106.1076851846215,
15107,3259.4246776648183,
15108,6458.4234050881905,
15109,2569.1912557105034,
15110,2039.715811151965,
15111,2735.966626899047,
15112,1853.4660269955323,
15113,3124.700200320836,
15114,3792.044050569186,
15115,6915.4061344158135,
15116,4338.471146669918,
15117,2899.5831822505984,
15118,2866.0506890555885,
15119,2326.5007565417336,
15120,3056.8608487416927,
15121,5524.538808759343,
15122,2351.5758473702736,
15123,2130.9235545119727,
15124,2319.3448972747237,
15125,2753.216258968656,
15126,4822.218473161347,
15127,4313.577926352598,
15128,2468.5575531940535,
15129,2456.3352856996457,
15130,5559.451973973873,
15131,2429.7610811998907,
15132,2355.112069173874,
15133,2504.5029988434426,
15134,2592.863133736738,
15135,2940.2803697792506,
15136,2345.390605563601,
15137,3106.892021560789,
15138,4585.448099070578,
15139,5206.82780818423,
15140,2310.7222417243056,
15141,3021.233453839893,
15142,3165.963822102671,
15143,3955.3741212713817,
15144,2419.142843859876,
15145,3143.511517870272,
15146,1793.8538842749865,
15147,3161.172333193206,
15148,4960.52241485463,
15149,4153.286815506513,
15150,4399.060605919112,
15151,4739.335443435719,
15152,3892.0978656396715,
15153,2155.9887579008873,
15154,3601.4855105772303,
15155,4597.188913547979,
15156,1937.3688155576735,
15157,2456.4585185643,
15158,3957.5053025289785,
15159,2311.39833956249,
15160,3947.898854397359,
15161,3133.8622808215646,
15162,2345.1662284825097,
15163,2390.283543115104,
15164,4805.038025317476,
15165,3106.8786726950534,
15166,4213.694589746922,
15167,3364.871849806359,
15168,2296.958970295399,
15169,2421.4015123387585,
15170,3597.5077173507657,
15171,2361.2467828988774,
15172,3003.08658575982,
15173,2855.1027246592635,
15174,5609.651986662009,
15175,2107.0180309217976,
15176,2459.6464657222828,
15177,2573.147668022931,
15178,2311.395334691551,
15179,2381.6766341699495,
15180,4515.230934398886,
15181,2990.9404426124397,
15182,3599.594698267179,
15183,2472.4430660736407,
15184,3750.388485909936,
15185,5697.288067318954,
15186,1976.3702897174678,
15187,4062.1129879120545,
15188,2913.8556542320957,
15189,2352.7814712458203,
15190,2165.155504793668,
15191,2298.7126605882117,
15192,2430.6933758218224,
15193,6208.991957833211,
15194,6826.948218726119,
15195,2619.7401786698165,
15196,4266.738841172083,
15197,2563.746814789773,
15198,2494.6773619428122,
15199,2637.299423606344,
15200,2593.368206294253,
15201,2332.0005949261267,
15202,4566.204268443632,
15203,7073.959695711987,
15204,3151.392274147661,
15205,4220.236291149546,
15206,5154.562154032154,
15207,3736.0189891033233,
15208,4557.713520315548,
15209,3234.513391842928,
15210,2538.5047310200052,
15211,2842.622864250154,
15212,2918.3823805078237,
15213,3346.361981219476,
15214,2514.4097070650837,
15215,2424.841408952042,
15216,4153.494335157682,
15217,2430.6933758218224,
15218,2637.1756065500995,
15219,2655.035616863217,
15220,3443.955107206796,
15221,3800.354978812749,
15222,3157.5712423353216,
15223,3862.1541142129945,
15224,2885.8537113384637,
15225,2387.7086622995985,
15226,2925.795854585879,
15227,3443.3088368830254,
15228,3197.8053560529274,
15229,3234.688850038088,
15230,4233.169035888199,
15231,2732.1094396305075,
15232,6126.053775242839,
15233,2877.6199413908694,
15234,3513.5655803740037,
15235,3215.7472691269336,
15236,2335.4842056302823,
15237,3030.832825304406,
15238,2259.749810629019,
15239,2411.0123568427202,
15240,4139.17601817147,
15241,4243.231398875939,
15242,3413.617512552386,
15243,5673.70982418042,
15244,4415.911755640121,
15245,4077.8496394950234,
15246,2471.1358616404314,
15247,3132.432634357157,
15248,4418.767271739778,
15249,2670.7505370438516,
15250,3064.7643062689453,
15251,2138.3366201123267,
15252,2192.0718555198428,
15253,2943.6177093155543,
15254,2115.6570652263454,
15255,2112.4757849578095,
15256,2273.0849046203925,
15257,2484.664086480667,
15258,3055.7129417033048,
15259,3666.958571431881,
15260,2950.1012875903602,
15261,2134.354995375005,
15262,2402.9892277460626,
15263,2453.157909499023,
15264,3216.6563838894203,
15265,2414.155142941466,
15266,2675.571868212201,
15267,3259.2706866681424,
15268,2886.208162122307,
15269,2434.129320669093,
15270,4411.954551226835,
15271,5538.492076062519,
15272,4832.416308171964,
15273,3383.574688568112,
15274,2479.746527324724,
15275,2684.624359389692,
15276,2516.4074143754456,
15277,2707.6531713773684,
15278,2828.662955942924,
15279,2819.6490118133856,
15280,2329.2984408372185,
15281,2808.709376292178,
15282,3563.320844994784,
15283,4776.678938316843,
15284,2221.2214435907695,
15285,4233.909507670606,
15286,2489.7812805476683,
15287,6706.85757554817,
15288,3571.7396973598115,
15289,4992.367460214414,
15290,2511.3017263498555,
15291,2095.855993770206,
15292,2555.665349805314,
15293,3663.921722025331,
15294,4548.5787853920165,
15295,2489.7812805476683,
15296,4599.640874318142,
15297,2555.665349805314,
15298,4045.57820795496,
15299,6906.438615603198,
15300,2375.756452040874,
15301,2357.839517508726,
15302,5316.345525422918,
15303,2375.756452040874,
15304,5425.963652196,
15305,1888.9141807450271,
15306,3912.7277577852797,
15307,4244.251961229188,
15308,2285.205399416984,
15309,2389.1874356608687,
15310,2920.85378787019,
15311,4142.805141252451,
15312,2747.992089436935,
15313,2442.1243134096153,
15314,2740.5990423461135,
15315,3831.9627352724397,
15316,2395.8019582885054,
15317,4821.1387582205025,
15318,3059.7067043013735,
15319,7190.751724047977,
15320,5147.039567201443,
15321,4745.73706525312,
15322,4759.1822450510645,
15323,3885.0782920448028,
15324,2538.5250377967827,
15325,2789.7259659124484,
15326,7284.060196266071,
15327,2892.05838354062,
15328,6837.828380622555,
15329,5183.398753820846,
15330,5017.571588104046,
15331,2088.633883624349,
15332,3246.1445957312653,
15333,3888.3070353768285,
15334,3362.2703609131936,
15335,4816.122046126272,
15336,5867.191416922157,
15337,4780.962914376984,
15338,5869.062968639512,
15339,2648.1240865632108,
15340,3770.0415201267983,
15341,3662.947317204744,
15342,2633.6194001457784,
15343,2281.0124805011947,
15344,2919.4395706453056,
15345,2401.0276644815567,
15346,2786.4323660953423,
15347,2492.5985576552357,
15348,3417.1795541680935,
15349,3344.289342855063,
15350,2800.1529745982716,
15351,3840.7737359167977,
15352,4966.6837462470485,
15353,3681.6336102416794,
15354,3449.6643253686625,
15355,3317.5581186489026,
15356,2318.0972693309564,
15357,2616.894104565058,
15358,3623.1260461602606,
15359,2398.4309414556897,
15360,3123.0286220758,
15361,2924.2523618194195,
15362,2938.980003879742,
15363,2260.7877211495743,
15364,2570.637959752055,
15365,3393.942316535566,
15366,5968.011508564633,
15367,3370.1898938580034,
15368,2106.857785509409,
15369,3730.685042656277,
15370,5282.093783013864,
15371,2343.774619712778,
15372,3673.664312198938,
15373,4337.526250880417,
15374,1606.7948796125102,
15375,2681.717591380592,
15376,3354.3016135478197,
15377,5299.869058650317,
15378,3401.8145868277943,
15379,2247.954019811614,
15380,2162.061379604837,
15381,3946.194275604913,
15382,2455.219213927136,
15383,2669.0095948610815,
15384,2553.5527676650304,
15385,2558.2194597932958,
15386,2308.01690372575,
15387,2611.55283736177,
15388,4327.217125008431,
15389,2759.9044252493227,
15390,5216.552479506053,
15391,1537.464580461927,
15392,2872.0658869190156,
15393,3269.4516900439576,
15394,3346.008863073653,
15395,4890.295955394916,
15396,2784.6050077167206,
15397,3355.113727171165,
15398,2465.780907173212,
15399,4284.263971178534,
15400,4380.260075477825,
15401,2878.1193358741675,
15402,4083.261361409436,
15403,6281.208337710019,
15404,3278.288287203332,
15405,2544.9936624011216,
15406,2628.2274118980004,
15407,2622.5617271510964,
15408,5387.346550173377,
15409,2839.421066409409,
15410,3317.849705588348,
15411,4344.573405868623,
15412,1710.2695262969062,
15413,2637.3533781723395,
15414,5494.169124474239,
15415,2749.5916585595983,
15416,2486.8882938684005,
15417,2586.7977617394895,
15418,4701.417919389271,
15419,2757.41747723567,
15420,2880.606067812895,
15421,2765.2695094280566,
15422,2703.2649055848865,
15423,3022.95354638828,
15424,4665.548896761082,
15425,3837.320853422826,
15426,3007.870690391259,
15427,4162.740456535362,
15428,2005.690907949089,
15429,2564.5261049627,
15430,2063.0661732664657,
15431,2722.7294570675517,
15432,2210.3755380979765,
15433,3590.7909246117924,
15434,3081.3110383518388,
15435,2315.3716240594704,
15436,1971.8376265569043,
15437,2394.365881529226,
15438,2210.4862042561517,
15439,2435.605660137277,
15440,1917.1546215628298,
15441,2151.621401557716,
15442,1992.321497845354,
15443,2202.521924432161,
15444,2540.028017616163,
15445,3388.8412086909175,
15446,3316.0220322540895,
15447,5739.94172338749,
15448,2463.619332426562,
15449,2960.9721998503087,
15450,2631.078023420819,
15451,3934.206013771053,
15452,4660.243049836725,
15453,5593.921007956156,
15454,3253.514685702707,
15455,2943.191764899968,
15456,3117.6804509744206,
15457,2496.0306527403172,
15458,3723.176986442461,
15459,2692.0151391712743,
15460,2237.7002569328074,
15461,3354.0417025582847,
15462,3400.6636144917375,
15463,4808.952492940904,
15464,5712.357653985485,
15465,2262.599475057356,
15466,4882.481967674341,
15467,4658.2685502216655,
15468,4991.823906147983,
15469,3357.506720600998,
15470,2204.1535694613026,
15471,3062.3429320331406,
15472,2916.988751430279,
15473,4474.855836326924,
15474,2330.3216393445105,
15475,3452.0095661386963,
15476,3475.809775423839,
15477,2655.2827318979785,
15478,3479.177577430339,
15479,2840.405512996903,
15480,4438.26862622715,
15481,4000.3466772229117,
15482,4535.823978921407,
15483,3009.6042954098875,
15484,3191.306799685,
15485,3694.022220114945,
15486,2889.070086890727,
15487,4087.685824889924,
15488,3709.973905888861,
15489,4672.170901326242,
15490,3256.8251001434137,
15491,2957.7029014345117,
15492,2469.7399509866214,
15493,3195.2748603225677,
15494,3143.390671871849,
15495,2603.0554226792615,
15496,5150.221277145431,
15497,3052.331172320785,
15498,2403.9888350188785,
15499,2969.461933835856,
15500,2909.850497195327,
15501,2547.513539507134,
15502,4980.037811938162,
15503,2438.8430863427857,
15504,3386.1685350332414,
15505,2599.419522237914,
15506,3471.2761419389917,
15507,5269.244808880963,
15508,2529.545383016874,
15509,2132.2142970113664,
15510,5204.482806097198,
15511,2610.7432772342368,
15512,2610.1552955002676,
15513,3432.673449165486,
15514,4090.7157038526807,
15515,1924.9862819643577,
15516,4384.146933816068,
15517,2006.0455408573437,
15518,2356.1083485786376,
15519,2120.4615792944164,
15520,3479.8458430082046,
15521,2126.495486812711,
15522,5714.71831123661,
15523,3630.785538901514,
15524,3827.752657823058,
15525,4456.196527919951,
15526,5543.280939216072,
15527,3536.534361713891,
15528,3076.201268630543,
15529,4518.333002428817,
15530,3714.396781264687,
15531,2270.0199275176474,
15532,5280.417634237841,
15533,3609.055441608444,
15534,1836.7274885064328,
15535,4689.884958435444,
15536,3378.661576252508,
15537,2436.121355037691,
15538,2876.2240253993073,
15539,2685.4171719094015,
15540,4103.021176914331,
15541,1854.089210622241,
15542,2293.3592079965365,
15543,2012.692867507965,
15544,2913.096188588268,
15545,3277.1717914860646,
15546,2216.8831720142375,
15547,3073.876945287411,
15548,3098.057006544125,
15549,2439.496198645532,
15550,3353.964113245824,
15551,3367.253147951819,
15552,2359.00581544527,
15553,5784.738913285135,
15554,3106.7038211566273,
15555,2582.1726250975744,
15556,2940.047750592298,
15557,4945.1985807888295,
15558,5400.041782967949,
15559,2551.222878588034,
15560,2885.0767616431785,
15561,2750.1779772983637,
15562,3663.4475495787806,
15563,5213.430148663215,
15564,4743.779465574685,
15565,5388.6572645567,
15566,2181.65777199404,
15567,3543.444762279276,
15568,2823.844735862068,
15569,2086.4461827419045,
15570,3981.8117888008182,
15571,4551.199769651434,
15572,4446.703472762118,
15573,2317.493300540756,
15574,2583.5906972847642,
15575,3160.978946251401,
15576,2721.275380931077,
15577,3453.6076001939327,
15578,2681.3052751617406,
15579,3013.997394109649,
15580,4016.7337988268073,
15581,3618.337691964363,
15582,2899.0547986436063,
15583,3408.628217190449,
15584,1976.32911288646,
15585,3327.8476254420657,
15586,3293.2660877224753,
15587,4123.737791470752,
15588,3565.5364961158652,
15589,4901.415838526147,
15590,3612.0753866830914,
15591,3490.8126716851093,
15592,4043.009373856672,
15593,2850.3207259160827,
15594,2448.84337790174,
15595,4740.117375099446,
15596,3067.1073898156287,
15597,4633.664170991064,
15598,4644.332604415166,
15599,1972.769779000811,
15600,3442.9654996265704,
15601,3447.7863323665606,
15602,2853.854034898411,
15603,5605.900165713261,
15604,3439.186519326473,
15605,2410.7935932111573,
15606,3551.798712331272,
15607,2506.8658513571054,
15608,2266.4726578465006,
15609,4061.01268699303,
15610,4227.807946056189,
15611,2710.717175583445,
15612,3294.9050509525377,
15613,2399.343659329012,
15614,1991.3543921064083,
15615,3403.633529503449,
15616,3619.853773543062,
15617,2831.1570620964576,
15618,2584.8503584229916,
15619,4673.738834140216,
15620,2668.761671233407,
15621,2848.8528007326395,
15622,3984.1594778474478,
15623,3085.864191256992,
15624,5239.071846546881,
15625,2724.306424265848,
15626,2842.066296265116,
15627,4402.561179564265,
15628,4837.803613928922,
15629,2987.323728969303,
15630,4549.229962518435,
15631,2562.668098692993,
15632,4687.6949687973965,
15633,2513.169215532214,
15634,3798.9245894542205,
15635,2553.5385143511835,
15636,2365.1846454563884,
15637,4980.085738873256,
15638,3672.8436104514835,
15639,2349.412431282735,
15640,4797.912751205144,
15641,1314.0749875512513,
15642,4224.50445638693,
15643,2756.965303136837,
15644,3276.8667009574247,
15645,4551.848816443201,
15646,2591.347533865768,
15647,5846.615662761419,
15648,3803.438388338652,
15649,2808.566034638115,
15650,4646.813632374659,
15651,3350.5382658393564,
15652,1933.45901077318,
15653,2958.8310813049056,
15654,3002.0080727393693,
15655,2460.682927569968,
15656,2453.822943894277,
15657,4123.821531663902,
15658,2726.858352367539,
15659,4935.077892618014,
15660,2756.4335978394993,
15661,2477.1169673696168,
15662,5578.4523340036685,
15663,2287.4039644464,
15664,2090.958905128403,
15665,4974.996117701848,
15666,3818.708194378551,
15667,2726.347073424873,
15668,3905.858539207224,
15669,2878.493467328168,
15670,2279.4061411677176,
15671,3272.3960061567714,
15672,3215.664251212348,
15673,2357.31323504895,
15674,3229.3208232638863,
15675,2940.5377957239816,
15676,2547.3697305415817,
15677,2920.5945812702366,
15678,2109.906719016591,
15679,3665.6175796148987,
15680,6456.695927309756,
15681,2122.6471127638843,
15682,2364.7152206322894,
15683,3406.7121481775134,
15684,3243.1124950174913,
15685,2321.4303809679836,
15686,3419.830123033299,
15687,3235.3336008515735,
15688,2102.9545534361614,
15689,3506.0282566379533,
15690,3267.7658892826553,
15691,3255.9034151722867,
15692,3017.1449246310226,
15693,2944.9693627778356,
15694,2922.0824724172576,
15695,2754.996862583753,
15696,2607.2668740167437,
15697,1959.4708058937258,
15698,3580.8529323067614,
15699,3127.3644435468436,
15700,6626.775196734231,
15701,3320.5971301509444,
15702,3557.435341198257,
15703,4454.997646061848,
15704,1999.987668941383,
15705,3728.122349616796,
15706,3146.610522571347,
15707,2503.9708078743192,
15708,2007.121016869588,
15709,2369.778293101324,
15710,5326.071890808242,
15711,2888.837949782619,
15712,2890.2153186008154,
15713,2487.747115570213,
15714,3079.2573872781945,
15715,2441.057423742654,
15716,2553.992969676144,
15717,3127.228104340607,
15718,3038.157658481277,
15719,3083.4839707827355,
15720,2214.828025461788,
15721,2125.8500663225414,
15722,2830.237638277347,
15723,3263.1682556362134,
15724,3142.5656581446183,
15725,2886.6013528667045,
15726,5242.99251741924,
15727,2638.495797058309,
15728,2395.4199874801307,
15729,2694.2098386352936,
15730,2342.0733628287267,
15731,3475.111154881957,
15732,3139.6321056145016,
15733,2121.507425980729,
15734,5564.571428115642,
15735,1890.1190877913184,
15736,2713.488215020011,
15737,3040.1326052618747,
15738,2008.3534741058347,
15739,2086.6326281106994,
15740,3169.0549086225087,
15741,2600.756312279936,
15742,2331.2723773403136,
15743,6460.83800241866,
15744,1547.624139271571,
15745,3037.278977808115,
15746,2152.1912651386606,
15747,3608.94460966702,
15748,2479.643576414139,
15749,3707.820618869553,
15750,4041.6443749215164,
15751,2783.829171832996,
15752,4196.364509571207,
15753,4031.641120318282,
15754,4754.208346422515,
15755,3182.281337975112,
15756,2752.909658956049,
15757,2761.1782190557924,
15758,2239.672545689579,
15759,2983.846056599504,
15760,2606.212086849262,
15761,2804.806982272535,
15762,2985.2459969058714,
15763,3387.051123796367,
15764,5227.7601208142705,
15765,4622.420841628593,
15766,2559.1491494228153,
15767,6554.950881765713,
15768,2683.2391291781764,
15769,3319.3765849532892,
15770,3603.6877114490067,
15771,2640.1419942876155,
15772,3615.5246982586327,
15773,3811.7560731126123,
15774,3869.02692586311,
15775,2722.6601565347,
15776,3068.327490409005,
15777,3706.2965146529086,
15778,4687.557825378612,
15779,2545.667280037637,
15780,3687.6878804808375,
15781,4444.794521787475,
15782,2241.5022931620647,
15783,3300.0576094797593,
15784,6509.108154728572,
15785,2272.223040833639,
15786,3618.9770935236647,
15787,4183.072618817003,
15788,2224.465083030755,
15789,2417.8091917197767,
15790,1836.8361960108243,
15791,5264.9627847252605,
15792,2460.9671625097685,
15793,4027.081675789055,
15794,2672.100606558103,
15795,5548.687693849114,
15796,4254.120011383113,
15797,2500.897386017638,
15798,4624.426076066266,
15799,3055.164348373547,
15800,2295.8920209243047,
15801,3531.7828897131944,
15802,2741.448915760106,
15803,1902.9992611383952,
15804,5057.014783168636,
15805,4722.372626153306,
15806,3185.145429837862,
15807,3651.0448030775674,
15808,3703.5455070708967,
15809,4034.438400800055,
15810,2383.0830478250473,
15811,3217.3529098398185,
15812,2473.0503929874462,
15813,4409.570349672413,
15814,4108.94086891838,
15815,2335.8275885242474,
15816,2247.363821917542,
15817,1606.4588790040036,
15818,2262.7610535424196,
15819,2886.208162122307,
15820,3138.0343263632644,
15821,3175.6328290133883,
15822,5071.376691843108,
15823,2213.527162646955,
15824,1948.6694133650458,
15825,2816.018712213407,
15826,2799.822515265539,
15827,5005.940211413928,
15828,2090.374859443519,
15829,3117.9819924099397,
15830,6017.862356970485,
15831,3018.967959262398,
15832,3569.581368087395,
15833,3021.14905983179,
15834,4289.871161554419,
15835,6115.179568962074,
15836,2795.8638551703466,
15837,3076.127988013089,
15838,3429.2853587872073,
15839,4460.078114054751,
15840,2778.188822607968,
15841,4236.664875790376,
15842,2960.3420306766943,
15843,2441.7711353607383,
15844,2722.474138699497,
15845,5353.449713723337,
15846,4838.020150762777,
15847,5769.402213479161,
15848,3082.479199116702,
15849,2327.5550525621716,
15850,2967.5901559629656,
15851,2647.772885468205,
15852,2906.8761018905993,
15853,2763.728697721487,
15854,2674.3739922248583,
15855,2246.2289105242116,
15856,2603.4936971967727,
15857,1912.6724966685417,
15858,4325.760750973843,
15859,3697.8709319238483,
15860,2761.29701073292,
15861,3864.657272491101,
15862,3001.968450107499,
15863,3905.424884171869,
15864,4661.381793215638,
15865,2346.996661329134,
15866,5942.756530619427,
15867,3754.488209788936,
15868,2444.380448474144,
15869,2615.0850652493223,
15870,2444.380448474144,
15871,2902.0766812516986,
15872,2361.592908072625,
15873,5484.840191149675,
15874,3357.119463882039,
15875,3164.9708882106765,
15876,3710.976871100014,
15877,3032.7937551117966,
15878,3338.5821035667623,
15879,4327.604013340547,
15880,2264.865146156278,
15881,3490.4368791460865,
15882,2471.5808472314898,
15883,4819.4411521263655,
15884,2238.7294296633245,
15885,2162.1877287717048,
15886,3135.434562134348,
15887,4742.488726708561,
