,modelC_cat_train,modelC_cat_test
11508,2950.0168768609833,
11509,2048.220230851208,
11510,2115.716513642004,
11511,1691.5533302981394,
11512,2705.9772168983336,
11513,2912.8920944457877,
11514,2364.8696517659587,
11515,2945.1288824172902,
11516,3191.316003393161,
11517,3104.6537630003413,
11518,1694.543227086344,
11519,2391.7584000553634,
11520,2265.4636209798523,
11521,2655.491050766231,
11522,4573.489379066771,
11523,3193.832659327513,
11524,2199.2031723195673,
11525,2154.3933335642114,
11526,2355.6010555474895,
11527,2436.8989460151183,
11528,2499.5064850842605,
11529,3512.6950352167405,
11530,3450.646395725158,
11531,2822.4301483471277,
11532,2830.5582603812213,
11533,2390.472583261573,
11534,2439.612317727337,
11535,2664.662603124442,
11536,2519.9879272979174,
11537,1641.4955744416532,
11538,2418.240092786636,
11539,4289.5075800391105,
11540,2510.2870630411253,
11541,4566.436674359399,
11542,2179.804736686663,
11543,3095.2391756926827,
11544,2488.8933875225566,
11545,3391.721487855425,
11546,2534.107746198673,
11547,3344.1567093361186,
11548,2108.230946103845,
11549,2242.436734582354,
11550,3714.9485693264073,
11551,2266.572190901594,
11552,3041.1307215921374,
11553,5122.233578799772,
11554,4490.164075768081,
11555,2258.3836821075943,
11556,2555.858754570765,
11557,2635.5725572229903,
11558,3594.878102433084,
11559,2961.9825677554604,
11560,2707.6644049473484,
11561,2515.678941707292,
11562,3856.797664760881,
11563,5924.3002275581275,
11564,5632.75049910533,
11565,2351.6884450011876,
11566,2111.9663905249795,
11567,2772.997593010608,
11568,2250.9057457454824,
11569,2704.2501640611003,
11570,5363.693899634281,
11571,2075.659156876137,
11572,2250.5678358324562,
11573,3411.307087274681,
11574,3510.648553166241,
11575,3530.8840324103107,
11576,2752.548250456261,
11577,5075.71682051676,
11578,3407.8831086925193,
11579,3309.7487378029,
11580,2457.674534753268,
11581,4336.938953718486,
11582,2991.995984956443,
11583,1982.6836235433489,
11584,1831.543423917533,
11585,3901.127848167879,
11586,2606.171034636428,
11587,2521.1698179538366,
11588,2232.051287609465,
11589,2686.988639787669,
11590,1917.2181960324046,
11591,2401.333523249851,
11592,3607.561052300176,
11593,3084.2045999933607,
11594,2129.9859220114226,
11595,2932.505140136614,
11596,3239.1150487227487,
11597,2632.2425511670435,
11598,2013.8383024316438,
11599,2936.0109071270963,
11600,1818.2350065801977,
11601,1820.2015897314113,
11602,2561.598632025599,
11603,6314.048223950656,
11604,2366.2159388165915,
11605,2448.030021582674,
11606,5847.199282195502,
11607,4646.582200141333,
11608,4136.781928661225,
11609,2563.6370496346062,
11610,3519.3152318124066,
11611,4516.568813604804,
11612,2102.5267420515493,
11613,2504.2717711972427,
11614,2104.724736932451,
11615,1968.7652236237525,
11616,2911.144106010584,
11617,4110.988654746379,
11618,2175.1061243171007,
11619,2150.8419767659925,
11620,2880.588119981143,
11621,2096.7389316090066,
11622,5755.3682596848175,
11623,2401.333523249851,
11624,1851.1341716653171,
11625,2777.2464890438728,
11626,2890.873335083937,
11627,2615.3335875052853,
11628,4610.193393542281,
11629,2622.1784369234474,
11630,3459.2074025118745,
11631,3085.4696325657137,
11632,3725.95774355657,
11633,2790.1610015487418,
11634,5522.012706549727,
11635,2051.0614669533543,
11636,5010.95930007606,
11637,2723.487700758543,
11638,2427.2376098685636,
11639,2370.017354991593,
11640,4497.855852161839,
11641,2342.439753270753,
11642,5267.1889094585995,
11643,2468.5409781027097,
11644,2138.820113592866,
11645,2844.320057050231,
11646,5520.937689686013,
11647,4214.404993856433,
11648,2383.787522266811,
11649,4084.935665346665,
11650,7327.700588959543,
11651,5865.919161532185,
11652,2838.722391410475,
11653,3531.853508250613,
11654,4267.336127952441,
11655,4583.144260505362,
11656,3827.2129535627946,
11657,2383.703374775477,
11658,2694.0814028103528,
11659,3437.4874504975687,
11660,2119.4863411987835,
11661,2924.4175321424514,
11662,2218.094002573231,
11663,5315.862693830884,
11664,2302.693551038881,
11665,2447.879842236582,
11666,3474.8487168484376,
11667,2535.159184359105,
11668,3608.8460722342434,
11669,2502.777461764057,
11670,2536.7439698184944,
11671,2362.291507750814,
11672,3357.443575608371,
11673,1906.0322919866362,
11674,3484.7068471845773,
11675,2704.967082164761,
11676,4410.677533796876,
11677,2739.212901066608,
11678,3026.724135474757,
11679,2743.083496766264,
11680,2301.6715217304836,
11681,2619.3253644685847,
11682,2048.7112279924163,
11683,2238.0452525379055,
11684,2264.263599626819,
11685,5156.286824214647,
11686,2197.050044269098,
11687,3104.3412249846783,
11688,2434.557245464328,
11689,2702.539419950405,
11690,2807.628228673876,
11691,3027.0584797166225,
11692,2585.4013875457767,
11693,3077.9781529335123,
11694,2561.7536569770327,
11695,2507.7030571227233,
11696,2208.9619859557697,
11697,1973.0681761529672,
11698,5680.956731184939,
11699,3099.5507699981745,
11700,2495.7037835247593,
11701,2823.634766669705,
11702,2050.9195036386473,
11703,2509.8122829775434,
11704,2523.5550553952285,
11705,2678.192700231427,
11706,2137.1137952756385,
11707,2522.658053170835,
11708,2801.977477865711,
11709,2568.082087186207,
11710,2263.6281419807365,
11711,3609.6477200396007,
11712,2433.3553399513194,
11713,2884.042936658304,
11714,4641.191449381258,
11715,3855.8661391123433,
11716,2340.626780535452,
11717,2029.8581747533922,
11718,2221.566860811439,
11719,3242.03523105456,
11720,3668.396724563392,
11721,2640.3505848483046,
11722,2141.8245716296115,
11723,3117.0483726624275,
11724,2746.942146098604,
11725,2025.958196848243,
11726,2149.2507858743274,
11727,3155.665919220034,
11728,3277.1197070618555,
11729,2379.743166589446,
11730,2827.6373967419922,
11731,2522.529665343992,
11732,2847.786934744736,
11733,2623.0293700372445,
11734,2938.6268197151912,
11735,2355.385956314173,
11736,3518.7478226096628,
11737,3515.91853550494,
11738,2110.028117548234,
11739,3620.68514287353,
11740,3555.179853649586,
11741,1835.5526935312057,
11742,2775.087443712218,
11743,3493.1782914867777,
11744,2828.779646739222,
11745,4650.700050263347,
11746,2656.3225070218587,
11747,2982.6528408175814,
11748,3404.1705384875204,
11749,2071.362852362882,
11750,3253.393320528681,
11751,4857.055270333114,
11752,1907.1702233667877,
11753,2547.601052382089,
11754,2287.453959441503,
11755,2244.2944315203345,
11756,2853.0935557139205,
11757,2826.114636825714,
11758,4685.833747601764,
11759,2130.024417756446,
11760,3519.6034405371456,
11761,1807.481188892551,
11762,2508.402200844744,
11763,5614.64851349021,
11764,2723.662527131739,
11765,3110.617676786117,
11766,2076.7679287321007,
11767,2700.109540125121,
11768,2426.258078540852,
11769,3251.9901118597572,
11770,4518.285397689799,
11771,3049.323520561064,
11772,3135.1396069765146,
11773,3718.8118057512984,
11774,2451.040291598604,
11775,2716.7181276742813,
11776,5984.628334545654,
11777,2686.836969098059,
11778,2299.2293654141677,
11779,1817.4318010716256,
11780,3698.352538189396,
11781,6045.060576851734,
11782,2374.1412453019198,
11783,4604.3852907547625,
11784,3375.9878905772666,
11785,3042.8737528026577,
11786,2154.8122300518644,
11787,2522.269409647235,
11788,2483.176597410137,
11789,2957.0041456121526,
11790,4689.508673038615,
11791,2268.3559632274037,
11792,3254.600082748704,
11793,2375.987398226087,
11794,4744.432146153602,
11795,2818.689082458746,
11796,4965.0604080682915,
11797,2840.9919838775468,
11798,3239.644479116258,
11799,2896.878292625984,
11800,3048.9598833258606,
11801,2546.646812456137,
11802,2270.6473951734333,
11803,2284.8552353215246,
11804,2479.696174780863,
11805,3501.268003245739,
11806,3418.143124195154,
11807,3362.271736951784,
11808,2768.77029167933,
11809,2511.0504185517475,
11810,2731.3544723344644,
11811,4452.433414960694,
11812,4012.3251197098975,
11813,2895.584267282839,
11814,4498.897844582448,
11815,1977.9156213899037,
11816,4376.250255063251,
11817,3296.3900464155786,
11818,2046.4652795341826,
11819,4490.9503037307395,
11820,2957.5987933734546,
11821,3620.9853616747196,
11822,2661.4247550063283,
11823,2579.415700226761,
11824,2663.9083577837555,
11825,4799.785607345586,
11826,2963.4792411435233,
11827,3307.1109935941786,
11828,2770.2910766032383,
11829,2459.9933865423013,
11830,2462.1974642688465,
11831,2151.4404692545363,
11832,2096.5116373574792,
11833,2119.305772024414,
11834,3182.2916755579245,
11835,2639.5478313261588,
11836,2946.802083594583,
11837,4001.940121075861,
11838,4453.61138535561,
11839,4384.960467280117,
11840,2626.241631911225,
11841,1960.7834566795505,
11842,3759.994786762052,
11843,2468.053127175848,
11844,2056.5604239115532,
11845,3180.1494423231416,
11846,2129.577315585433,
11847,3169.653371181476,
11848,2415.3703119536876,
11849,2317.308203586338,
11850,2931.3044907689305,
11851,3501.6002251739114,
11852,2712.685459116305,
11853,2979.781063022011,
11854,3904.9249962460035,
11855,3637.698699383979,
11856,2791.470227710877,
11857,4640.333522797264,
11858,2460.339888465598,
11859,2167.6093073221027,
11860,2047.5980417480114,
11861,3713.323350531198,
11862,3244.459055389469,
11863,5828.198837664584,
11864,2104.3495719072757,
11865,3800.0481225709245,
11866,2902.281508428925,
11867,2103.048893119413,
11868,2260.2503957602453,
11869,2502.8840623381393,
11870,3025.3819401836417,
11871,3190.763856297858,
11872,3905.0424711640608,
11873,2899.282290151616,
11874,3244.8303488670163,
11875,3856.0776942381717,
11876,2348.977080693232,
11877,2891.2471035027806,
11878,4172.196017937276,
11879,2699.5744535947138,
11880,4491.076940032094,
11881,2779.6459452900344,
11882,1808.2440620350444,
11883,3414.2486707982407,
11884,2262.1412558930792,
11885,2358.088067109873,
11886,2795.513446028924,
11887,2758.3966259113677,
11888,2493.7638521285685,
11889,2372.1640781058486,
11890,4153.4420205932165,
11891,4550.6933480011285,
11892,2496.8397996849058,
11893,5906.756341544888,
11894,3824.4697644174057,
11895,2150.0155884983847,
11896,2627.77461185674,
11897,1932.4902688465345,
11898,2295.0749054002813,
11899,2386.8023233620984,
11900,2481.660831561089,
11901,4702.381229377663,
11902,2841.2665089436277,
11903,3787.4408224747203,
11904,3554.250833521814,
11905,2159.414723714292,
11906,3792.4247411451115,
11907,3576.3393326367245,
11908,2418.3825219911414,
11909,4030.7172633066375,
11910,2564.9840993954444,
11911,2250.953149769868,
11912,2986.0935619959932,
11913,2126.9778684368453,
11914,2972.976919770431,
11915,2452.924305799951,
11916,2217.3240420808074,
11917,3253.7429766920914,
11918,2329.948685195486,
11919,2660.467266183611,
11920,3280.562258868909,
11921,5632.532668052885,
11922,4384.743623311718,
11923,2317.7922336322376,
11924,2288.5055277718934,
11925,4853.392504109119,
11926,3158.8336280038675,
11927,4806.76932536365,
11928,2818.19116540247,
11929,5807.472675168654,
11930,4718.13247658024,
11931,5360.0822568323265,
11932,2031.4326978549686,
11933,3935.537690001476,
11934,2978.703619360384,
11935,3191.528051333561,
11936,3681.1025393341406,
11937,1855.15027562099,
11938,2333.565850382038,
11939,3194.8899594369614,
11940,5342.21265674951,
11941,3336.9796352960457,
11942,2082.879021837847,
11943,6221.486239015141,
11944,2805.497282530078,
11945,4095.978718058871,
11946,3711.7803343277574,
11947,1866.6171408553585,
11948,4560.348169356452,
11949,2354.4465233908923,
11950,1956.1609564568103,
11951,3120.8807389283015,
11952,2950.417333722703,
11953,2362.5523708202813,
11954,2072.607751961317,
11955,3795.206914713011,
11956,3227.428280265094,
11957,2404.9613909491945,
11958,2359.0452406556815,
11959,2934.6507747703936,
11960,2918.5535637873645,
11961,1977.230770612557,
11962,2163.160258630672,
11963,4646.792273013648,
11964,1966.5318702608176,
11965,2930.197687122722,
11966,2820.801147810683,
11967,6866.365370003752,
11968,3810.5347124385967,
11969,2112.7347865728466,
11970,2805.7442313251136,
11971,3890.0070776862435,
11972,2245.097818908617,
11973,2952.6115543889578,
11974,2941.0912966087094,
11975,2399.476314923271,
11976,3047.4522784909423,
11977,3123.3441500571944,
11978,2921.6577137309937,
11979,2313.287694238906,
11980,2756.9352903551157,
11981,3764.297158733566,
11982,3512.2564254221024,
11983,2223.345472262149,
11984,3522.687702889014,
11985,2399.921533090705,
11986,2471.1260224386106,
11987,3444.327106995863,
11988,3953.4404577361283,
11989,5189.151078591021,
11990,2258.026428971324,
11991,2444.3307076566375,
11992,3685.456274198974,
11993,3211.95197701574,
11994,4240.427789530815,
11995,2741.300394970938,
11996,2675.7408955998476,
11997,4390.283922165532,
11998,3190.106703083411,
11999,3106.09945071017,
12000,5091.2570804321995,
12001,3814.6072004335965,
12002,3496.2519125208455,
12003,2833.449218337457,
12004,2679.837957682082,
12005,2227.6894839628917,
12006,2281.8475294347327,
12007,3179.8316437516282,
12008,3062.1927964737515,
12009,3621.698208701306,
12010,3605.0262356540816,
12011,2889.062850543868,
12012,3530.980185841302,
12013,2221.794923637208,
12014,3012.1693700020405,
12015,2138.1511962355116,
12016,3837.8661667651404,
12017,3024.8335151585266,
12018,2606.562620958023,
12019,2104.7004144198954,
12020,2532.0704453518674,
12021,2760.966970201735,
12022,2022.9947229573124,
12023,3438.9653082276195,
12024,4354.026240064997,
12025,3592.669620880846,
12026,2654.5728924021146,
12027,2369.757823899241,
12028,2579.679517881448,
12029,3995.4841507386527,
12030,2505.781166781205,
12031,2355.4993277361823,
12032,3493.327543142679,
12033,4859.996402976936,
12034,3087.0940986723635,
12035,4697.763324337747,
12036,2010.588269388532,
12037,3141.3031161582503,
12038,3977.771821579825,
12039,2744.9917446263917,
12040,3396.0462820922503,
12041,2555.240554181737,
12042,1893.2008860413894,
12043,4063.9182053855584,
12044,2428.2044512898024,
12045,2091.9123309455053,
12046,2423.3070266245704,
12047,2399.834453286413,
12048,2336.7595299240015,
12049,2172.326612129552,
12050,2287.2568549417438,
12051,2537.6099724838823,
12052,4143.1351452361605,
12053,2912.61033341353,
12054,3476.094725272436,
12055,2951.863359561976,
12056,2811.519812531035,
12057,1966.4737530814584,
12058,3370.518776695191,
12059,2685.8087495304735,
12060,2238.077008430997,
12061,2685.023563553517,
12062,3754.2314500850025,
12063,2555.337034170747,
12064,2437.523468999551,
12065,2535.2980459632236,
12066,5697.968469457757,
12067,2197.4869046972426,
12068,2592.854614453234,
12069,4131.291635553822,
12070,2084.1200794187566,
12071,3555.433960012328,
12072,2711.6539774136113,
12073,3899.7606089794526,
12074,4323.4292942566135,
12075,1853.9121337639465,
12076,4594.363838897804,
12077,2073.107261998415,
12078,2078.4494705985903,
12079,3491.6118088380176,
12080,3396.2595255877272,
12081,2901.048508550893,
12082,3008.454540615325,
12083,3658.7906016654006,
12084,3026.476542430959,
12085,1923.851617134149,
12086,3241.6558607917673,
12087,4912.344977272136,
12088,2275.8730920894536,
12089,2752.833410495724,
12090,2963.9256002927723,
12091,6265.089043412456,
12092,2171.9067174424754,
12093,3212.7463022715237,
12094,2809.2414216721145,
12095,2863.873318414417,
12096,2731.5920010957093,
12097,4461.832230102351,
12098,5878.108136525938,
12099,2138.5350837976625,
12100,4875.7554365224005,
12101,3249.3628284391375,
12102,2781.501521801095,
12103,2503.3015846194317,
12104,5774.675270815156,
12105,2576.343828416421,
12106,2552.6424461762854,
12107,2460.9255079810623,
12108,2756.3250615061634,
12109,2320.8922655126835,
12110,2819.6117479475797,
12111,5523.038439503191,
12112,2174.705781425332,
12113,2383.128532890633,
12114,3843.1789702987267,
12115,3466.3131696134915,
12116,3084.3128624037545,
12117,2485.572153292659,
12118,5294.744026716269,
12119,1772.3267416171157,
12120,2997.681364924111,
12121,4221.682367942408,
12122,2955.5470024190518,
12123,7174.542433170232,
12124,2239.8126858767278,
12125,3236.6330377455392,
12126,2251.64434343625,
12127,2961.024205716037,
12128,2515.222114386469,
12129,2366.08499195939,
12130,4421.2700932879525,
12131,4694.729079126121,
12132,2918.5057991879526,
12133,2246.2530202464513,
12134,2664.997464246382,
12135,2188.2014304575664,
12136,3898.1172136729137,
12137,2428.3900443328434,
12138,2307.767213115834,
12139,1905.863430142652,
12140,1871.5022510937554,
12141,1975.3628111091298,
12142,2561.819558095369,
12143,2866.1975382775963,
12144,4792.4501878845085,
12145,4190.75661592917,
12146,2915.041276655089,
12147,4767.819443859926,
12148,2826.4370732714774,
12149,2120.584642629207,
12150,3414.816675376804,
12151,2540.1804833073484,
12152,3638.644961471781,
12153,2377.230043378876,
12154,3754.2260802217243,
12155,5392.941753014011,
12156,2170.800695538957,
12157,1811.9921974857389,
12158,1963.858288151258,
12159,2253.308758351592,
12160,2735.739769753682,
12161,3427.692322068503,
12162,2881.8364266600065,
12163,2922.527784100894,
12164,2413.6035728830857,
12165,2165.257442394835,
12166,3318.348678975709,
12167,3885.3023543363015,
12168,3248.0881548737575,
12169,2495.1091698135538,
12170,2601.796158974227,
12171,2833.6545901729924,
12172,5301.374076225392,
12173,2471.3474590778137,
12174,3472.119005737371,
12175,4714.406596016488,
12176,2073.725966521032,
12177,2149.8423667191223,
12178,2510.106864628362,
12179,5792.367857481213,
12180,2968.073657374396,
12181,2505.350325833572,
12182,2348.6027489359512,
12183,2353.662125953197,
12184,5259.913015294738,
12185,3393.995103199291,
12186,1749.3418858569455,
12187,2839.130056698464,
12188,3087.792935261836,
12189,2234.767946174085,
12190,3094.982947096661,
12191,3660.90378884705,
12192,1813.5831317775328,
12193,2059.174743673233,
12194,2787.125580455978,
12195,2122.4946331412384,
12196,2738.4317258795804,
12197,2627.740474416542,
12198,3843.8044175838745,
12199,3272.9706801020743,
12200,3641.3198217601403,
12201,2197.5992306986373,
12202,3769.7599288937413,
12203,2721.5578590536156,
12204,2691.431302836656,
12205,2244.949754332255,
12206,2314.8793025687983,
12207,2410.1423968161853,
12208,2416.7580030141053,
12209,2830.859527128907,
12210,2153.8594327957417,
12211,3785.3390994152583,
12212,5629.915193628605,
12213,5838.899506744048,
12214,4963.108208020169,
12215,2331.2733493989685,
12216,2287.8624122349393,
12217,2895.79482931307,
12218,3216.2988858354656,
12219,4044.9666567418144,
12220,2272.054417648369,
12221,2332.735588841398,
12222,3641.831176991322,
12223,3737.5334382828337,
12224,2222.2053218824058,
12225,2474.019383398352,
12226,4960.6358945914735,
12227,2146.8058640965955,
12228,4450.065167504666,
12229,2482.702612085997,
12230,3301.45430112085,
12231,2145.9766274517165,
12232,2657.367288371223,
12233,1877.341345543833,
12234,3452.4220909600667,
12235,5062.001799761702,
12236,2351.565220140843,
12237,2346.876645596402,
12238,1886.4790612400816,
12239,3667.5742811827563,
12240,2371.870951338653,
12241,2509.0633947037636,
12242,2406.3336770435317,
12243,2942.119895670857,
12244,2653.770381874254,
12245,3739.792140519802,
12246,2763.699306701528,
12247,2447.4441966242634,
12248,2464.70363811721,
12249,2309.348922178279,
12250,3478.441394578832,
12251,3175.7005086813037,
12252,3097.7730963640856,
12253,2644.614273406837,
12254,2516.856924409465,
12255,2284.8886055547755,
12256,2418.288332083576,
12257,2762.8103227643055,
12258,5060.389091494723,
12259,5233.880972598066,
12260,2372.0899823268646,
12261,3991.7560821697625,
12262,4153.242935340717,
12263,2496.385010016254,
12264,2621.928258475597,
12265,6016.341482346025,
12266,4000.375058144919,
12267,2369.8754864682082,
12268,3538.885263905505,
12269,2951.084002236604,
12270,3781.5804221557505,
12271,4894.815109923311,
12272,3188.101445078948,
12273,4736.268858150996,
12274,4152.771914031091,
12275,2133.0126016716977,
12276,2496.509014435971,
12277,2919.362330992146,
12278,3355.749379379282,
12279,3035.1149417778756,
12280,4030.822835103839,
12281,3953.975173064213,
12282,3191.9139920699563,
12283,2117.4781622723513,
12284,4706.655201635302,
12285,3503.8340377643844,
12286,2113.8957389028205,
12287,2404.9590162224904,
12288,5309.609945466972,
12289,1900.4324219216014,
12290,3405.9533614343,
12291,2608.300073471664,
12292,2150.9547725477078,
12293,1925.2220687009708,
12294,1967.6995983044476,
12295,2132.9720671677414,
12296,2827.51796897415,
12297,5437.689354957596,
12298,2691.01323622926,
12299,2598.628536632235,
12300,2748.7186497498747,
12301,2478.3851045784627,
12302,2641.15427543715,
12303,2808.090655693561,
12304,3028.4376449808606,
12305,2281.7695985337714,
12306,2414.6965088289708,
12307,2809.3315188465654,
12308,2499.694102303173,
12309,2163.768148339133,
12310,3089.1790358103253,
12311,2980.069781535302,
12312,2028.124331965553,
12313,2217.1486632168535,
12314,3158.4568213873495,
12315,3174.6492464947137,
12316,2594.8655156129626,
12317,2295.7978642034186,
12318,3406.126991221199,
12319,3331.321733419264,
12320,2601.512106924086,
12321,2812.7909199124992,
12322,2292.126377955666,
12323,1945.047334886805,
12324,5620.406489540058,
12325,2931.366339884842,
12326,3635.7309505248677,
12327,3492.1878704669944,
12328,2184.4886000059146,
12329,2826.392701604625,
12330,2348.677055351399,
12331,6133.621871298685,
12332,4346.171927049236,
12333,3084.006181487562,
12334,2686.4633680801435,
12335,2566.401557340877,
12336,3930.565521197129,
12337,2419.6365523019813,
12338,2504.8874817197534,
12339,2488.7820291874345,
12340,2749.5288180007924,
12341,4625.007817406654,
12342,2072.9933187342886,
12343,2744.7123040724473,
12344,4170.5812342168865,
12345,5092.0868738656945,
12346,3076.3283350946353,
12347,2239.609509382373,
12348,2586.3230801960144,
12349,4328.27983314457,
12350,4770.9288945243225,
12351,2894.3300189023375,
12352,2404.5991823027825,
12353,2137.778485706785,
12354,3921.9103890463384,
12355,2856.240634350754,
12356,4480.53144380166,
12357,3458.1115360097233,
12358,4165.31303025603,
12359,2681.6981295529463,
12360,2033.7916532357776,
12361,2440.2714525195947,
12362,2648.8127370298407,
12363,2423.0767636396913,
12364,3368.6363242794105,
12365,2632.6737250229185,
12366,4077.3536104325663,
12367,2632.267140899571,
12368,2769.6282745321046,
12369,2003.9491800666333,
12370,2301.3590121432144,
12371,5553.381124805199,
12372,2689.128540763387,
12373,2012.9341700202694,
12374,2585.4967589098414,
12375,2650.7735938338246,
12376,2571.0530872443464,
12377,3412.519897846455,
12378,2640.0635916389356,
12379,2771.769089370863,
12380,2731.419952459717,
12381,3226.739009941389,
12382,2580.3338786207337,
12383,2798.7905624159744,
12384,3400.862551786194,
12385,3271.835492820647,
12386,3667.3630597754645,
12387,2544.0450740632214,
12388,4531.828458098509,
12389,2100.0605752143438,
12390,2746.155921001813,
12391,3976.6995800169393,
12392,5399.513271657928,
12393,2544.1451355530226,
12394,3202.5458080561657,
12395,2957.7010757616517,
12396,3745.5096674682763,
12397,3528.472917090162,
12398,5073.803509335705,
12399,1859.4261461904225,
12400,2564.134977901973,
12401,2072.5400123156705,
12402,3604.3916811330464,
12403,2395.584884627004,
12404,2049.5829367314764,
12405,2599.691886448736,
12406,2990.8406630773475,
12407,3243.704231520776,
12408,3226.448643689483,
12409,2429.6693001192693,
12410,2491.776520922118,
12411,2405.6371343507103,
12412,2176.3455123786025,
12413,2970.8641126821894,
12414,3767.610906951786,
12415,2189.698337137352,
12416,4114.7442555387715,
12417,5112.671485870094,
12418,6314.463229327038,
12419,3311.429038178201,
12420,3157.2049765397,
12421,2182.676495359001,
12422,5244.426303310913,
12423,2492.882426750203,
12424,2543.0977093249153,
12425,2086.4737821968865,
12426,2916.5516306623517,
12427,3535.9185892962396,
12428,2043.0217467025855,
12429,2816.4181726552843,
12430,3307.3287680691597,
12431,2990.339910333674,
12432,3719.729192483461,
12433,4853.467575185495,
12434,2697.920237320644,
12435,2681.2919312020126,
12436,3139.000983575866,
12437,4007.9536296726255,
12438,2085.9979465528404,
12439,3105.1270669960945,
12440,2578.7183736092015,
12441,3978.1268764707274,
12442,2312.0060916777916,
12443,4633.6288287087,
12444,4187.540850119487,
12445,3212.639182110336,
12446,2234.4998174623647,
12447,2345.727751291849,
12448,5591.346954228118,
12449,4192.673920786809,
12450,4915.2399561366055,
12451,2573.5536612421365,
12452,3004.149717187106,
12453,3225.6752597594477,
12454,5563.098412756616,
12455,1809.2831121212846,
12456,2270.87964803614,
12457,2957.5865514189964,
12458,2836.0485436638105,
12459,4253.105475785564,
12460,2452.876410046296,
12461,1896.012900877098,
12462,3025.000444441943,
12463,3781.650333385437,
12464,1619.2745424793425,
12465,5070.494526510127,
12466,1852.4618121892008,
12467,2631.769681817453,
12468,2047.4289148076641,
12469,2503.7998939420613,
12470,2193.979917695664,
12471,2672.6305220031118,
12472,4286.43871518321,
12473,3767.826365679396,
12474,4373.307979180127,
12475,3514.4062401955357,
12476,2133.9513956880323,
12477,4446.798455269348,
12478,1709.0744676288823,
12479,2945.503245922102,
12480,4959.287408808257,
12481,2152.002033755603,
12482,2357.254808403151,
12483,2068.2464687173424,
12484,3658.7173050092483,
12485,2507.425962347809,
12486,4414.853894572804,
12487,3345.6481336764264,
12488,2392.096514560797,
12489,2772.7093624740783,
12490,5825.205680993797,
12491,4490.384882202424,
12492,4990.82817037872,
12493,2480.3633492211807,
12494,3181.173981062881,
12495,2869.2554529445274,
12496,6750.902306736965,
12497,2500.100213134932,
12498,2676.102378357763,
12499,2539.7500071802033,
12500,2641.755115577683,
12501,3136.789937203047,
12502,3815.7836470786833,
12503,3208.762721750101,
12504,2445.8544348494543,
12505,4167.971916065079,
12506,2547.563496688771,
12507,2292.8715949282805,
12508,3761.6548315350583,
12509,2956.1586096800747,
12510,5530.462530276011,
12511,3400.632698737287,
12512,2618.4162417017246,
12513,2974.5666240033934,
12514,2932.5605248668503,
12515,2435.4552156121717,
12516,3046.4206063773863,
12517,2487.2106174578985,
12518,2049.495475816978,
12519,3323.961342704201,
12520,2644.161979563296,
12521,3376.4758436773236,
12522,2819.771646534775,
12523,2509.874961380535,
12524,3034.0591698460184,
12525,4107.7599358783245,
12526,2620.434071456083,
12527,2474.155303405217,
12528,3845.616738172477,
12529,3303.576640493795,
12530,2219.851896693798,
12531,3018.2203275044744,
12532,2824.8267727963753,
12533,6420.995927472777,
12534,3444.0478107170948,
12535,6006.198315416215,
12536,3272.2800618361925,
12537,2299.0470127792546,
12538,2223.5890379969023,
12539,2129.3626460209416,
12540,1816.791472033728,
12541,2885.516553597487,
12542,2327.722174449586,
12543,3407.6050676139475,
12544,2472.3952162880164,
12545,2431.7543031663913,
12546,5518.869686896251,
12547,3408.3899919166597,
12548,3510.851303579961,
12549,2817.3220708499944,
12550,2532.8180358167792,
12551,3351.99550665774,
12552,3057.220760932562,
12553,2798.8148153593056,
12554,5819.9256370564635,
12555,3914.5934318297936,
12556,4456.711074223307,
12557,3901.9799915361627,
12558,4012.3721777344435,
12559,2007.0140129724568,
12560,3294.7388818369336,
12561,2917.9938397680917,
12562,2910.705354043262,
12563,4020.9374032848636,
12564,6086.896697679891,
12565,2228.2160357690645,
12566,2497.422171478409,
12567,3424.4014200350475,
12568,4086.7246935012254,
12569,4535.829909398577,
12570,2192.7905299469194,
12571,3335.2683054093313,
12572,2253.425465883272,
12573,4839.691767294294,
12574,2805.1512201582514,
12575,2987.5340280724035,
12576,2872.668797518668,
12577,1957.1165958855468,
12578,2140.048730496039,
12579,2895.148582733446,
12580,2512.2768934420424,
12581,2309.9906902710227,
12582,2116.2457319257815,
12583,2999.2992068293183,
12584,3262.5538178848315,
12585,5856.307270904064,
12586,2112.643108639193,
12587,2881.8261601598692,
12588,2691.6750236251696,
12589,4263.472387509992,
12590,3692.930178642016,
12591,2383.9470535275545,
12592,2126.9443007301575,
12593,2457.053442504123,
12594,1888.4054886214285,
12595,2573.3056351880514,
12596,5543.014656185633,
12597,3243.042271514263,
12598,5228.994659754428,
12599,2340.5533143024695,
12600,2333.115891823336,
12601,5489.246975560791,
12602,2918.7127619335624,
12603,2485.5844598730605,
12604,1964.6589192390006,
12605,2868.3812450751047,
12606,3671.424276301763,
12607,2537.6792021782985,
12608,3800.398782691529,
12609,2082.8025320131765,
12610,3788.236053651413,
12611,3191.5518870180717,
12612,3093.1588083921506,
12613,3965.1817772574386,
12614,5665.681916130531,
12615,5509.366590734778,
12616,2632.735175507196,
12617,3452.156005061816,
12618,2047.3850490215418,
12619,5223.3735979479525,
12620,2657.771025244184,
12621,2562.5928480191988,
12622,5546.862277333441,
12623,4508.693546995343,
12624,3868.02093089758,
12625,3552.8666686651077,
