,modelB_train,modelB_test
10271,3303.763170544144,3209.2821297679484
10272,2333.8502959422017,3589.6192283514283
10273,4264.983756358034,2803.027805868578
10274,2473.5151518708244,3578.695071010273
10275,1939.9926638842144,5678.387249782317
10276,2790.508529457543,2103.120195020998
10277,4148.6392959018885,3509.52869048262
10278,2049.072822921772,2584.4465236442074
10279,2636.6425272220577,2441.6324406395534
10280,2314.8608138327663,2560.2021979718247
10281,2253.1356271006175,2009.1333067005708
10282,2208.4292757283647,3373.4005195411037
10283,4088.411768917248,1850.4891840548976
10284,2929.526455319818,5361.311572262304
10285,2535.822912183513,6015.927784060715
10286,2129.5171725620403,2642.0270760570393
10287,1948.7594770068526,2723.9723740193667
10288,1589.5431944358347,2839.3247086284946
10289,1630.9765098504547,2439.874244908376
10290,2872.410677254969,3944.1778681081496
10291,2060.590938128747,2215.7288501156627
10292,2441.4598625666645,3450.318627869839
10293,2892.590511769776,4737.466383026817
10294,2343.0700637520445,3177.1473620443753
10295,1860.6273844592,2788.1628960394146
10296,4167.405220619163,1767.6806667023404
10297,4737.4172744899915,2894.2048301197547
10298,4030.073614370012,2744.921527436342
10299,2815.3390691034065,2956.236916581208
10300,2871.522629343526,3819.7372456087046
10301,2410.6206981757473,3686.256319895413
10302,2230.450390792255,2658.9372249959424
10303,2466.2764172732413,4878.515295219129
10304,2286.0185915710654,4306.827175765019
10305,3557.9704802900033,3228.7247323803576
10306,2852.5229379305324,3494.730210158062
10307,3355.739941048348,2917.44367263442
10308,2662.4145448274294,4506.294278602434
10309,4781.661343968763,4831.755299784951
10310,2503.4281886637755,3732.7644514390076
10311,2368.5000816108636,2290.363670059176
10312,3779.4324610219983,4447.591298572317
10313,3574.563085091272,3136.119328767645
10314,3421.0336552895596,4158.924218316421
10315,2640.1943028456503,3242.7956680373036
10316,2249.3664597388342,3597.8376198848914
10317,2374.49480296766,6227.567965667122
10318,2806.337506988423,4572.690767433416
10319,3538.0444513506814,4297.060941591193
10320,2435.9942683874115,4324.751147701296
10321,2276.545558161614,2628.8592813159494
10322,2013.2357485001671,3271.6481999846933
10323,2698.448651438016,4782.670092047489
10324,2090.5203202231414,2771.2588325524434
10325,2447.707831720384,4648.675974883453
10326,5761.108552044874,2059.50436873118
10327,3870.3592182678804,1620.9100476006106
10328,2409.4909328671265,2439.146763754985
10329,1906.8696353114192,4161.941340241753
10330,1973.3249127350205,2970.7771065012453
10331,1892.9237808715357,3041.7737352970253
10332,2977.042781442202,3560.484983826517
10333,2008.1932346079984,2494.268087048662
10334,2244.8621605104718,3429.485309973891
10335,2718.532976391086,3871.9742860907113
10336,2575.3259281110104,3904.7970110470815
10337,2236.7896518846273,6930.473623911222
10338,2605.6026620514835,2154.1174390758947
10339,2422.704176477677,3598.8044622579705
10340,2434.166095230117,4780.260410165728
10341,2776.807374007812,3379.3038216856803
10342,1993.8250005876139,2030.3666556897392
10343,2330.1060265200063,3520.4841218909582
10344,3979.774493436773,5047.460170063168
10345,2676.205572299595,3652.265695844208
10346,2621.001800398493,2215.7949521513074
10347,2381.999366558162,3929.372852242469
10348,2002.9144277919695,3535.300961634484
10349,2062.0088225909885,4459.185270755146
10350,3748.228439643475,3137.0613085814757
10351,2215.3477515516165,4346.063933682597
10352,1728.4956681134208,3107.458756144022
10353,2683.8881812148493,3212.0779516537327
10354,4269.011883411666,2335.6007876966805
10355,3191.166247653631,2367.5621440762966
10356,5788.728475108464,3033.2303214822923
10357,3039.6499091246287,2093.1023025200293
10358,2322.9766783814894,6813.858072439417
10359,1863.6747081890715,3434.398696035424
10360,3243.6982360273646,3472.556018966437
10361,4379.015271825885,2559.359017812977
10362,2705.7807659552795,5871.895073948838
10363,4011.966019849887,4597.6340459295
10364,2789.3353577075454,2731.2621982203536
10365,2268.381828858043,3938.5458385509896
10366,4209.662866341207,5293.053696009104
10367,2687.0613139950046,3497.0408405678218
10368,2834.919019309613,2675.3040743468127
10369,2171.958494943162,2103.9867807653354
10370,2270.0063849673184,3585.2141334433413
10371,5413.620343896367,2368.134490318191
10372,2281.7290567450837,5019.844198433654
10373,2680.7993454515013,2988.569478618535
10374,2353.505352563001,2402.5822146480127
10375,4285.100390516952,6798.858229558708
10376,1796.6770387421273,1899.0116673232042
10377,2185.2311397863796,3260.5551760086296
10378,2438.6207895190523,3593.9165999604206
10379,1789.1618496751303,5539.87421008189
10380,1961.4948388266343,4717.370965425215
10381,2365.2609063217396,2088.629550872205
10382,2336.971466285775,6593.282547427208
10383,2424.6394278921634,3720.8134505137323
10384,2668.5935813464175,3520.297291565762
10385,1865.8103378159003,1957.290650330065
10386,3072.2665960959807,2727.5498329567836
10387,2519.1828181415553,2973.660307049102
10388,4184.647677625352,4928.7055778891445
10389,2741.6499550471794,3105.4509085716904
10390,2875.909129268724,4465.607930922325
10391,2544.9203786762564,4518.717752160852
10392,2004.1059625474413,2844.257599662521
10393,2260.3171681321223,3900.3148784143355
10394,3519.1546397493125,3683.5830820117712
10395,3313.0077588033046,5799.6147179900145
10396,3019.2094383139406,2969.677684546131
10397,2006.04808189685,6166.646549957205
10398,2164.608738207952,2536.1173028793673
10399,2589.0818383256487,5496.605537970618
10400,2247.2218437044903,4499.762014353573
10401,2305.880174030804,3054.9346125160896
10402,2291.163308085772,3076.0787587918503
10403,2182.6673232288467,5497.251598301338
10404,2579.408082637806,2314.4575855492394
10405,2934.885270482901,2662.0201630481083
10406,2210.229519141765,5933.0915072124535
10407,1969.0981984855098,6109.435022890942
10408,1808.7511709526834,3626.058028232138
10409,2312.9690640003187,2769.7646983723293
10410,3314.126069857557,1725.170413994419
10411,3188.4858275329634,2354.330401776647
10412,2097.0701065969442,3558.4558138956354
10413,2289.293672069387,4614.964600186184
10414,2846.307465817902,2501.139034675946
10415,2054.78565296101,4382.414730073892
10416,2529.59066499078,3033.557748457817
10417,2163.2110917156615,2521.3140007673137
10418,2586.903322571014,1912.0243787322877
10419,3637.328020625684,5178.26247887002
10420,2652.786602200744,3592.8682378427607
10421,2496.6570686760206,2369.960914891347
10422,2889.495040069237,4199.588003820352
10423,2537.2761554879658,5447.510585828954
10424,2950.2134389805315,2435.0922556632017
10425,3006.1289749780026,2776.970942176689
10426,2491.4781718717927,2155.669978098127
10427,2347.642292776086,2823.8260982553516
10428,2514.6738321182747,3499.709265479966
10429,2820.1040546146533,4159.406253275539
10430,3264.1402030089184,2521.621933572293
10431,3389.392986945361,2522.2025760214665
10432,2652.786602200744,2144.5361335126713
10433,3408.162896295074,3842.399974722718
10434,2074.163478952596,4036.436306536588
10435,2166.728588937279,3934.654592517807
10436,2404.3837220010387,3574.902382504216
10437,2578.4555888261934,3404.307416463492
10438,3833.7193201599175,4207.909872502726
10439,2085.491178317148,3971.174691930219
10440,1976.0998077607173,3024.5773366319604
10441,3023.0771092000464,1896.9496998954105
10442,3810.3884898617725,2864.0372851731195
10443,4194.824562692549,2314.499649953112
10444,2032.1791424326548,3700.339536131146
10445,2388.4802235040374,2862.499539650208
10446,2299.4396421639035,3759.6811473657885
10447,2772.6929155672447,2679.9292315868056
10448,2205.886502355489,3180.466247972603
10449,2344.7391960170166,4702.688427504323
10450,2503.9767716093384,3474.2070522377894
10451,2070.7572409946174,5725.211400197424
10452,2217.0909968867845,2589.229085658659
10453,3209.0868126065056,2522.596806793709
10454,2112.5568287529995,2452.433104591163
10455,2085.286917696014,1959.9624315428568
10456,1873.8311042796804,3234.0566748597207
10457,1850.7697360371976,1984.0237012715593
10458,6304.68405894454,3372.8078586838265
10459,1995.4932252778722,3108.942837990486
10460,2262.5084583110965,2542.381948630569
10461,2284.9283883195944,2685.7858384029346
10462,1787.1930464152927,2848.559493217882
10463,3260.6025196448018,2802.0649902394384
10464,2340.549946100424,3818.456716842261
10465,2424.1343193585367,3993.689609523009
10466,3171.9544795615275,2658.263222803337
10467,2050.7426000889313,3262.545091687477
10468,3917.3087135576343,2635.319082162304
10469,2000.299138209439,2637.650916633082
10470,2558.5392140178083,2354.2370182833283
10471,2849.7425617931613,4911.673499505787
10472,2225.81442295991,2426.0058075598763
10473,2612.2372717473486,4829.82555201043
10474,2508.839169075076,2046.8758044985184
10475,2742.525658075744,4932.383208974588
10476,2499.647395115017,1996.190860871584
10477,2686.2615194631107,3706.867136341454
10478,3662.3517063508843,1733.239041526016
10479,2580.5889496599525,5221.541810943191
10480,1831.9632780478014,6540.36011604858
10481,2552.9724891547494,3240.005525053327
10482,2606.8066524917886,2126.2993026367963
10483,2392.1936648817546,2659.609953116805
10484,2409.522856039139,2598.204667366208
10485,1892.7880426508402,5988.050534020518
10486,2074.610822488927,2680.5446338952247
10487,2430.623238222507,2787.474779469632
10488,1907.80151721075,3117.1014930796223
10489,3416.855678754074,1918.7243633134526
10490,6071.834506333678,3020.92348016276
10491,4351.211314139545,2010.792925949801
10492,2134.676565656692,2245.956123822058
10493,2712.3427099623727,2658.9658696616143
10494,2399.8424511549447,5626.591500974823
10495,1899.7860026092967,1814.0721660552874
10496,2511.7757117631313,4674.878122625083
10497,2532.4286387138445,2200.2360674074907
10498,2476.504422251235,2303.589557475878
10499,3062.1009720994302,2069.7599490177677
10500,2103.3613544824257,2363.0328047176217
10501,2088.780094544987,2357.7371260528885
10502,2588.0645696399843,2328.885394327688
10503,1990.674757110203,2424.6996071986837
10504,2065.901077365021,3166.790547665974
10505,2570.3741255322043,2377.0326812504245
10506,2244.881354106431,3220.9769948856524
10507,2282.1496835977673,2219.084372281666
10508,5309.101084343056,2149.5828132686083
10509,2659.691022172904,3141.8943893754918
10510,1982.120580857667,2245.2749277335
10511,2419.4003516845637,5273.173576026025
10512,3155.149856834557,4823.006073914265
10513,2497.201050605314,2567.778279449281
10514,3552.801975998913,4921.330166845588
10515,1872.4296961657344,2530.7539230024568
10516,2671.3992543597988,3442.144403503965
10517,2266.1146333102824,2727.9602986655295
10518,3947.9144037384385,6548.713944936699
10519,3578.7551238017254,3575.130548598184
10520,3779.4944428158133,1718.0304786523811
10521,2542.3200901364476,1840.800622630192
10522,4499.1124648438745,2380.6435868084104
10523,1836.0151286241844,2926.9470594881373
10524,2312.1591822678843,2069.7246369312975
10525,2291.6337446524453,2427.4987675347074
10526,1770.5239691121842,2991.5661191895056
10527,2117.9315632774005,4568.309451055442
10528,2228.975470839603,3992.6034374299625
10529,2172.182893895141,4884.225989390254
10530,2502.2026500290285,3745.8147752164195
10531,2992.7625635544296,3289.523133909834
10532,4202.821298308758,2737.519763478853
10533,5461.672358413631,3136.7791200015336
10534,1957.1339780556257,2559.479014751009
10535,2917.579291712998,2685.3713628314676
10536,2210.613542766454,2651.615801826835
10537,2184.307473263069,2776.299046197562
10538,1945.769165153145,3013.122726861676
10539,2552.8422636799287,3062.3642007796075
10540,5577.984002600087,4088.379603525903
10541,2245.2706566677834,2669.021584233348
10542,3579.1741378667266,2510.5380815827793
10543,1917.9881582308658,3230.902785890413
10544,2424.8407096565247,2179.4141884315336
10545,4276.643565019529,1973.7933738411498
10546,3716.9988302439324,4853.607040230609
10547,3221.960300532377,2117.630077734556
10548,3226.0893886140957,3319.4690939194506
10549,2497.6033904336778,4680.422220851648
10550,1721.5263548331154,3770.432609062433
10551,3247.584461050239,2667.2098767343764
10552,3513.5209011136567,2459.140674185187
10553,3262.811099046603,2582.5082227229327
10554,3637.778291867723,6037.483858245258
10555,3867.4169050037335,2513.333553187133
10556,2899.749055405353,5384.232993209138
10557,3477.383157910214,6039.159969918996
10558,3495.925810897761,1651.6896222931853
10559,2202.1917759479315,2707.1172685292718
10560,1899.9905395288001,3416.3057631145252
10561,2275.4458339823823,2804.0264034606216
10562,2241.098800515626,2753.868859021657
10563,3107.936996529627,2146.4221867901156
10564,2205.7965892005423,3579.655305074249
10565,2549.4319080495247,2453.752930150515
10566,2206.1587368300516,2258.1709456249455
10567,3571.285566648932,5052.834725826962
10568,2246.667283797352,5639.546728403266
10569,4355.697277288833,3156.035774350688
10570,2079.2160530495316,3346.9428569751885
10571,2727.1735375300514,1889.751655568932
10572,2036.748617415094,5445.110486964486
10573,2507.352359195916,6433.079576338035
10574,2113.4417487851874,4291.95472218183
10575,3106.386408533346,3376.9547017978825
10576,2309.788842855176,3756.502733977275
10577,2927.4540006220973,6008.640148308843
10578,2076.7577646505606,4123.4597552668765
10579,2081.736241817894,5034.932499061482
10580,2600.802252877466,3903.12108945309
10581,2556.620655861626,5500.076051922421
10582,5120.45810751306,2640.620536009314
10583,2043.5229030054993,4840.130264410165
10584,2592.016440858964,6098.6892087706165
10585,2457.889271008143,3283.101961769952
10586,4847.2048531366445,2944.317141969621
10587,1887.5558919175742,4721.426299030974
10588,1741.1124990103767,2569.987551676459
10589,3075.154595451601,3310.0836673298245
10590,3758.1205263215493,2895.275843451115
10591,3056.0287826872636,3529.4120604033837
10592,2480.7624835879546,2469.6133551325356
10593,3558.318666333549,2112.1681020581514
10594,5359.4859143099275,2518.901583931961
10595,2277.1190113511143,2518.901583931961
10596,1894.336622555964,2649.7751976894806
10597,1837.5192020983375,4346.471257822968
10598,2967.8685022734644,2407.8793986316514
10599,1980.2871128401653,5076.595842966098
10600,3026.2835129281857,3411.551343029674
10601,1900.9556070727003,6056.520302388653
10602,1822.0323093044146,1710.7563065408126
10603,3239.2397880745184,2952.4443934051633
10604,2268.188771729375,3913.3755690934013
10605,2910.612147068989,2077.030045408287
10606,2154.0623944001845,3284.941704758449
10607,2575.890170237025,3618.382255035979
10608,3698.0584378249782,5425.653600994396
10609,2102.343025696879,3351.2248199617184
10610,3023.481016882706,3784.9414422722016
10611,2722.409599113297,5202.945599141745
10612,2124.2892508357772,2726.601418455032
10613,3361.475262940512,2086.351850019475
10614,2297.4065464239907,3191.565172998594
10615,2269.974101018262,3446.2315324271012
10616,1997.2794718671305,1616.1813944594496
10617,5003.383888318513,2177.572454585693
10618,2715.3744922814744,2880.1186158997316
10619,2411.481506679428,2687.4534058592644
10620,3727.7311605556765,1851.2565530610214
10621,2171.3204248110815,2177.6198261816708
10622,2187.9295520872456,3344.666409260284
10623,2495.72764480887,2501.1447371340328
10624,2339.0742025611007,2461.8121246007368
10625,3011.493255183087,2508.964818612464
10626,2457.164676232185,3330.5730277070274
10627,2232.723735309336,2851.3220163203714
10628,2380.0916438767385,3077.4558928699867
10629,3045.4742508485997,2112.5571257839915
10630,2457.216032312596,4657.963621173535
10631,3012.2391595082645,2069.4897492868186
10632,2212.2616395420473,3922.9187463259523
10633,2271.783626620754,2388.440314133696
10634,4363.154935331308,4431.66789463091
10635,2466.149564503887,1843.0420128685535
10636,2387.243387391314,4151.8617393192935
10637,1940.507678778599,3580.5091617534426
10638,3570.93533652056,1843.0420128685535
10639,4608.918572646423,1607.825950725601
10640,2778.447016078335,2280.7877955268405
10641,2453.005999190679,1802.9391296000078
10642,2016.2794942187115,4217.450428082201
10643,2468.191294483881,4525.589265050575
10644,2872.2559836819105,2678.4508604250814
10645,2122.7789442653566,3691.8738955182116
10646,2848.0684454780862,4161.551429699139
10647,2768.9412559576135,3139.2166697673474
10648,2634.8348786025754,3947.920731983451
10649,2871.416763591196,4909.988531285992
10650,4784.1804462633,4982.690258380617
10651,2228.8064188415333,5640.832480777606
10652,2459.183005160356,5335.156383508425
10653,2179.642314464762,2104.539044870764
10654,2920.6336093129285,2553.864097760476
10655,2077.508635771562,2518.9433321721735
10656,2319.0655665467234,2854.3349623846893
10657,1931.7992494471864,3778.116236639208
10658,3163.219802708829,3733.3922534229546
10659,2002.857908110495,2830.517559292778
10660,2792.9471416668503,3150.3048926889214
10661,3368.1079206941877,2478.8188560612116
10662,1932.272039846004,3064.154065419448
10663,2140.3619740253416,2165.4896299300863
10664,2255.061358385936,3653.925729164879
10665,2807.652710814864,2400.3799450348242
10666,4029.3069106715834,2283.9260434388802
10667,2028.3661737469474,2572.9689488437207
10668,1885.1042507811676,2939.0556572163196
10669,3075.650769977547,2532.282554449889
10670,2277.1081681000896,2688.1844913798523
10671,2111.190779581914,5682.734114618067
10672,3079.5340362682596,5259.303983251848
10673,3495.089548369747,2638.3065205463317
10674,3317.7776674173283,1991.8199391000658
10675,2055.97770484947,3216.776710507048
10676,2391.889052203499,3042.0850037595264
10677,2519.3565982761256,1881.3245910655346
10678,2397.76608001038,4085.1766078899227
10679,2917.4941588561815,5029.436676580923
10680,2250.8004570454154,2032.4313954691129
10681,3065.4773675037623,2226.333164740564
10682,1903.206689480444,4590.643042370459
10683,2331.926819669739,3309.4601741354572
10684,2088.6571837250162,2329.244567767021
10685,2659.8132544811015,3553.7605880643323
10686,2341.4752912827557,3641.8371765977004
10687,2602.6104053745107,2728.8740370934006
10688,1974.2465503428853,2111.0900362242487
10689,1824.6487880234542,4276.228367085145
10690,2337.273824580244,4181.952002991088
10691,2389.4545952881026,3366.487729746984
10692,2231.8890488690513,4025.217910948058
10693,2068.773335618651,2713.068664079862
10694,3381.8240665132307,2235.7533584862113
10695,2112.995468364199,2932.2194634097973
10696,2606.5798379118414,5439.091161660418
10697,1996.2295209709798,1927.9706687355538
10698,2623.033530597068,4324.358414078383
10699,2198.900171751713,2586.5037657552866
10700,2856.7063322266354,3236.8122490647283
10701,2358.268181099666,3188.8329276800764
10702,3014.5627964952723,3751.6224865257764
10703,2358.7420513924326,2838.986396123283
10704,2899.4848882384704,3101.2204786343614
10705,2576.4128935931476,3126.0578107849688
10706,2534.201718157247,3025.1884949239516
10707,2148.2837024575874,4479.924869875684
10708,2532.6335387512963,2217.078842576604
10709,3620.126321775787,2911.198596450567
10710,2133.522149864966,2701.8004059132736
10711,2257.367430132732,2244.248159431164
10712,5297.166738929054,2812.3060957925222
10713,1891.613921883382,5135.652473440359
10714,2646.9294632949686,5749.866557305836
10715,2450.0790032051154,3561.5208450791056
10716,1910.9560373621196,4987.696740200516
10717,1976.9638174697034,2576.451155921492
10718,2174.4542125749736,2499.4569116084967
10719,2199.327755190159,2417.950800345592
10720,2030.3435563635232,2492.6596961895157
10721,2665.6498537634907,5579.360210327554
10722,2513.6184912834997,4925.68536389913
10723,2894.357024823221,3896.0557171800356
10724,2545.9322369816023,2374.9160704710457
10725,1969.317836740057,4994.065683062914
10726,3195.7986194173163,3011.6403447985585
10727,2279.2974330531847,3475.788340835609
10728,3320.63874886601,2298.8183379226552
10729,2093.5014908686944,3002.6642091629637
10730,2160.554465889025,3978.571870133144
10731,1826.418077672464,6310.596418788671
10732,2185.13875366906,2627.282966782943
10733,2107.9662144423846,2338.850087033664
10734,5043.082533660867,2631.5781560021082
10735,3943.6599718217926,2292.6349110412543
10736,2346.55373042126,2820.4216189373783
10737,2999.1550919665674,2292.6349110412543
10738,2103.476772909418,2293.3225917488685
10739,2442.3183525869126,3113.1917294739787
10740,3550.0882308455357,2753.575531256962
10741,2201.002288911854,2293.3225917488685
10742,2660.721115555279,2983.788967753162
10743,2040.458051161408,5463.438925598732
10744,4181.58237675555,3744.0485759976973
10745,3512.7304134838037,2399.2181920826683
10746,2014.0132786344775,2874.0440497165478
10747,2365.985968908764,3051.7807617768503
10748,2614.349166208932,2808.1955307068247
10749,3042.3620228876075,5280.66493473283
10750,2261.9392561047316,5196.792884893128
10751,2278.164078412407,2954.8486832998124
10752,2458.28276272067,3510.75086361354
10753,2848.5124882434025,3176.5104250857103
10754,4009.753760406362,5060.15786385983
10755,2121.22091633858,2454.4571156610646
10756,2380.760736495364,2619.0276764407563
10757,2541.0275970624734,2285.1350522222147
10758,2968.4222036893716,2237.857953389888
10759,2311.0128939386523,4080.134258866759
10760,2315.647902978357,1971.270868551753
10761,2085.6260971372353,3932.669343606359
10762,2087.8544467621414,3113.5697338563104
10763,2802.6114105587308,2989.838014428614
10764,2359.3433053182475,3225.8644369008025
10765,2251.8898081383963,1788.038713959236
10766,2316.4908411079473,2506.8416681709077
10767,3556.6659530244306,2719.9400921851948
10768,3096.3513772976617,3591.4522648825355
10769,3354.2149270137957,3236.561676477366
10770,2035.547447382348,5220.177618639815
10771,2055.4941479358035,5518.530839408425
10772,2449.661401952324,4903.518912076879
10773,2056.376659592352,2538.9106633499373
10774,3400.7694066261593,4249.237758657306
10775,2604.5195755173104,5310.585486282778
10776,3580.9558006827597,3420.735422521056
10777,2067.0072490371067,2095.607577133386
10778,1986.0266991018793,3345.2766261579645
10779,2467.861296213412,2186.3243230052167
10780,2698.9340146708814,4704.54099141099
10781,2544.6783330118274,6044.628603808362
10782,3656.400931148254,2296.295998094017
10783,3432.4991506928945,4506.795971138528
10784,4136.331721361254,5986.832118010373
10785,3036.7676969778627,2626.430596286258
10786,3261.1736943752826,2826.878801618995
10787,2187.838538912133,2240.7164178604808
10788,3401.5995006582375,2667.484029800255
10789,2318.279657839219,2335.4017021707105
10790,2307.6876383671383,2391.684724671628
10791,2905.37283358487,5386.154789420724
10792,2207.692246279895,6818.835755888021
10793,1902.350914736996,2610.568357390396
10794,2521.3819952198273,6466.420896522988
10795,2264.639784977974,3089.7225392032137
10796,2598.5949643964123,4308.915851729596
10797,2705.3120961153463,2123.9287609062185
10798,2443.7042522220618,1905.2840401745975
10799,3236.9892300230567,2877.5499652583667
10800,2818.8727710840435,2558.394647705691
10801,4827.16000826661,6582.459446225088
10802,3915.328425155296,2349.1963712828465
10803,3520.0006853888563,2996.985851090786
10804,2168.2567069217675,2958.6523915783678
10805,2070.3982997352346,2206.774662286557
10806,2305.0073907544092,4208.55110982296
10807,2553.388062274118,6093.64131294099
10808,2062.22150076301,4053.615977550159
10809,2339.2224680329573,5216.467286434261
10810,2373.3685204414105,2688.6661303673145
10811,2046.5496650106152,5766.442385301527
10812,3908.2934105049744,4507.079964333561
10813,2062.527292877377,2435.0854802224044
10814,3810.187111243862,1927.6664968835562
10815,2788.313801592257,3734.2496296108875
10816,2841.677609943296,3734.2496296108875
10817,2203.609867795718,3734.2496296108875
10818,2125.9621597494634,5582.840347961226
10819,1749.9927203442176,3344.847939895097
10820,2249.0676402689614,5803.034675165722
10821,5656.358823036642,5851.098853743731
10822,2000.7003683097475,2391.2065873101647
10823,2760.308665516198,3364.344462535237
10824,2429.8728718146385,3058.602397037328
10825,2965.6498503542775,4687.849964677346
10826,2301.875708722874,6647.904165925528
10827,2780.756234230355,4320.886430125314
10828,2093.8372711343486,4797.597326089521
10829,3807.4527242908384,2637.3328598335297
10830,2561.772025428775,5390.242031353668
10831,3464.410565346325,4050.625508869697
10832,2721.5366287428874,4050.625508869697
10833,3268.4862932537853,2128.2503732966165
10834,2177.906369734871,2363.883534167423
10835,2201.2978909147782,2831.478873376952
10836,2108.767261704534,2692.1384504500497
10837,3183.6239700211004,3117.6287210588794
10838,3552.9309418716493,5754.541509223689
10839,2904.048411032743,5701.812892904105
10840,2130.4320581081747,4699.270530220613
10841,2270.21109590479,2687.4254462605727
10842,5871.107735694257,4840.884213580806
10843,2718.504081006618,5942.108517438114
10844,3279.7088858402985,2201.2224239872653
10845,2927.4671436929916,5233.882910000381
10846,2207.257913877033,2272.247899852275
10847,2359.6708632706163,2429.252624469857
10848,2361.843289543247,2050.2090296453725
10849,2747.976001098073,2812.8654418137653
10850,2131.289062129992,4293.175211097505
10851,3734.842300639084,5502.906343058477
10852,1941.6895180055642,4007.836528312701
10853,2163.647790213445,3090.243481493796
10854,2209.047257658951,2824.7127689753925
10855,2821.5542219871745,3748.6362934503036
10856,1973.6709331917277,5748.1059258931855
10857,3814.377615928812,3503.764646310215
10858,2097.8293194149164,2866.187860364106
10859,1949.338120177298,4539.690651503526
10860,2306.2226767515053,2648.411383121655
10861,3946.8783306564856,4900.072305236705
10862,4052.0254910690064,3390.808789291673
10863,4078.7481837058813,5782.808058580699
10864,3025.2267159563007,2304.548176751186
10865,5215.531696045358,1656.406588853902
10866,4375.731316056606,3185.388245449402
10867,2199.7018072772926,4584.282102130881
10868,2175.914624800616,1773.5932469465229
10869,2584.826949169969,2378.505949726493
10870,2725.7965310630566,2805.8827633454625
10871,3236.983181885022,5512.839296826104
10872,2509.1622100151567,3311.0658968071157
10873,2764.799421274907,3058.5718625257314
10874,4179.246691664293,1565.5006617830343
10875,3331.9594540988737,2519.0765358673552
10876,2998.1141980632915,2067.0287025148505
10877,3391.221889416761,1740.0809066401612
10878,2356.9449961638597,3660.3797222690773
10879,2092.5205689782033,3017.2748785116455
10880,2597.815473318966,2198.511249341365
10881,2231.1505176258925,2408.4452137728126
10882,3550.7086052615205,1721.4787494573527
10883,4241.007644949452,2578.841590726057
10884,2455.710426820238,2063.015656204081
10885,2608.086184230917,2488.2845236064904
10886,2664.6285699482205,3943.9660863248455
10887,2235.568646449694,3057.211672409231
10888,2543.9956845887164,2434.355898862091
10889,2423.0090781554636,1759.7766285636474
10890,5212.451279797684,2881.4617779711693
10891,2771.9463328289794,3777.2771385631036
10892,2064.977088865787,1581.9659961997336
10893,2479.1035858079467,3327.931131603925
10894,2206.705630657615,1859.7536392191946
10895,2230.070427638232,3075.081097041181
10896,3138.538877952703,2238.118279298965
10897,3457.3845400459745,2229.4011064316783
10898,1984.7240870384271,2229.1006873154643
10899,2516.8543516638765,2151.9235509633827
10900,2214.6583235379953,2324.771846084638
10901,1989.2196185263883,3099.681693950773
10902,2028.3435025306135,2183.7864768427157
10903,2177.9691926620276,2087.5378618633868
10904,2453.750933318317,1993.4617094076516
10905,2423.248264282799,2243.290184096985
10906,2016.3329635381224,4566.929193521268
10907,2667.603869566509,1976.5506372509722
10908,2527.8834303639023,3674.329563450085
10909,2398.3868408741823,2330.8637437725647
10910,2114.3505442262253,2815.3339993579348
10911,2093.0925393724856,2138.940397389451
10912,1994.8904312906247,2327.853088914802
10913,1974.6151465112373,1998.3492590049136
10914,2175.5783168247053,2322.7509145543327
10915,2141.5182077701115,3559.725887243153
10916,2601.239370992049,2279.665484268232
10917,2914.056391068091,5005.817753352765
10918,3219.011155540774,2262.1593990195133
10919,4443.515863864943,2537.8412403380944
10920,2398.8460610591355,2316.2925233150654
10921,4198.313078066746,2220.846639382572
10922,3448.060003784187,3777.230835680834
10923,2337.6349839083714,2970.360437758974
10924,2433.6277342022804,3884.09437474087
10925,5444.1679733432375,3653.1735949058666
10926,2529.353894886561,2176.057529556271
10927,2120.0716325157277,3474.015340182317
10928,2838.1252692037197,2793.543659955095
10929,2412.6228633498336,2893.3176863701055
10930,2042.1847820309645,5217.974227557834
10931,2430.1209116368764,2954.8431366167397
10932,4808.449457348682,2011.8640952649087
10933,2397.4269972303873,2861.4410830932115
10934,1537.9563322637525,1885.5417337841877
10935,2843.3876500427396,1885.5417337841877
10936,3358.714619873791,2346.7167151830663
10937,3116.3590295840295,2361.245576104488
10938,3321.8027966342706,2604.0182591746006
10939,2323.997454441408,5917.63576397291
10940,2324.637297688712,2956.5844985518297
10941,2569.0293552793905,2687.166661284845
10942,3023.373586631527,3821.295475333628
10943,4610.696437442098,2225.148148396806
10944,2535.2217660126466,2140.9107481260007
10945,2297.116935879668,2009.2189592718837
10946,3515.86995565962,1940.5459810687814
10947,1869.165932180678,2527.844538828357
10948,2614.349166208932,2388.9544066674616
10949,3461.400721022885,2357.5004065265152
10950,2264.4440554499233,2836.201594857168
10951,2500.8017361826255,1923.7053159118702
10952,2667.7109545602084,2321.6875683651733
10953,2239.9909329565,2269.844017110329
10954,2560.6462524419385,1694.2331385277903
10955,2050.4049169913537,2402.7598879961283
10956,3955.252657129262,2077.4580484815942
10957,5880.284830513724,2582.9425660007473
10958,2332.8785060914597,3220.4462631929337
10959,2296.664113330317,2583.9027639251717
10960,2737.800779679742,2022.2288412358114
10961,2879.6566406122606,3764.306078673458
10962,4878.256633125806,3151.098072595533
10963,2622.6923417257963,3049.563238385266
10964,2718.232189604099,1913.625121401261
10965,1943.211998586776,3858.361910852875
10966,2576.232330754393,2046.6335385040293
10967,2156.505288138052,2248.8369124176775
10968,2474.818774984236,2250.281237268859
