,modelB_lgbm_train,modelB_lgbm_test
10182,2166.676767340706,2474.9367348312994
10183,2632.7615850124853,2043.1807841308323
10184,4139.369222816028,2724.789573746495
10185,2290.890234456072,4747.779349529762
10186,2125.3312920955095,2973.2345214583756
10187,2653.0271822813047,2664.837376849888
10188,2273.0232310031824,4705.030697767261
10189,2639.6682482573337,3209.396160298256
10190,3480.2176214140973,2774.680682720496
10191,2171.521180458086,2217.677438471442
10192,2192.763977385847,2958.1603105132767
10193,2004.505523383529,2971.986004844794
10194,3595.836463053934,5953.771586670937
10195,2650.949273691918,2220.6735327100846
10196,2655.8910099787954,2016.0652217800227
10197,2362.161633549361,2752.794450719094
10198,1939.1570183729718,4008.5306507440755
10199,2834.972596642469,3473.842525039102
10200,2189.4447594508697,2943.385617311657
10201,4985.351857449378,3098.709045152818
10202,2812.364052514145,4422.836513018141
10203,2205.604126153896,3281.3908572228065
10204,2182.9024036220026,1941.2894722154579
10205,2908.661744893865,4364.987766072761
10206,2767.244192491931,3517.991490351059
10207,3880.3946148589685,2079.5228759552665
10208,3811.727757233785,2752.794450719094
10209,3936.5726407032125,3522.561815662432
10210,2202.3594273166727,1941.2894722154579
10211,2239.1574254187503,5337.4377271320145
10212,3892.9871192720598,5316.716249935944
10213,2446.973399036515,2145.504562251087
10214,2136.3754023173747,3254.852027257213
10215,4127.575052956997,5626.953801024729
10216,2450.472729045827,2602.7284500407086
10217,2104.3621071400626,2765.7631443448754
10218,3085.8190624535364,2238.665351556133
10219,3299.918240611036,1947.6714813383471
10220,3254.8935906253764,3739.516702325733
10221,2942.9813329299786,3958.993362886431
10222,4358.551687792161,2687.239517187986
10223,2544.0789550153927,3384.003658339729
10224,2097.897595506789,5786.9707097912005
10225,3190.2606926397616,5994.452249918606
10226,2684.0255417666235,3475.3275086500025
10227,2989.28403869274,2631.004408951445
10228,3078.354105565752,3364.82672297483
10229,2812.997971931933,5087.7727298023
10230,2727.7434279793274,3577.8854737561223
10231,2652.162641265055,2909.0040937074473
10232,2150.3351108559104,3773.154507492779
10233,3954.0564193116006,3718.0944076697924
10234,2294.715928621224,3809.253789227594
10235,2086.322486971862,3223.819187711603
10236,1952.6353625064755,1883.493923846212
10237,5154.941267294711,5605.535461110334
10238,3784.43673444293,2663.7722660425025
10239,1863.566698950096,2920.068899357655
10240,3566.1071242961248,3830.8840455092604
10241,3203.538968924365,2496.5987053721146
10242,2115.9497041179557,5700.137132460381
10243,2149.9145510711137,5882.091062168674
10244,2289.258615877389,2856.5601247674035
10245,2203.916090099631,5252.72132533882
10246,2681.831784589878,2117.865142763037
10247,2451.572802682658,3295.981160085128
10248,2987.732316217285,2519.3357962283244
10249,2722.0859416527705,2360.218463807247
10250,2986.722442303415,6337.075582443742
10251,1929.246983914253,1703.4010743184263
10252,2059.468285622272,3182.307860043392
10253,2457.875099018475,2199.8917272054614
10254,2222.083959437809,2969.974056280325
10255,2133.346249593753,4966.931221258086
10256,2779.417654423292,2702.404322891412
10257,2035.37678420221,2359.2022800455584
10258,2499.9338741093375,5767.856908449211
10259,2499.305108321232,2873.685790229316
10260,2504.667739303907,2731.098647126848
10261,2003.1946335425177,2990.3950201909897
10262,2353.804621421981,3000.8391454685693
10263,2262.8302255382564,1552.3781066213642
10264,4600.99536434094,2034.2466464798374
10265,2178.5233139883626,3657.690805413661
10266,2030.0835015970813,3389.6882438470784
10267,2153.853291746621,2977.9404855333974
10268,2542.636517401587,4673.645305869828
10269,2161.6027966230467,2039.2615040341916
10270,1828.2999130457777,5438.748950470923
10271,3488.8019094035303,2987.606009643493
10272,2339.9576008988242,3422.382301210455
10273,4057.749573207251,2830.8253553791556
10274,2447.7996179844695,3434.229606343694
10275,2033.8160466583395,5698.517001692097
10276,2696.884733854735,2119.107504863682
10277,4143.981616439022,3315.1468362010505
10278,2182.058935824252,2470.506137791285
10279,2513.4134680873567,2549.9297017920935
10280,2400.8647466489892,2762.313668251714
10281,2297.780925435781,2080.756391104626
10282,2425.260084739068,3242.9458535976105
10283,4494.00012098072,1992.1464584231703
10284,3047.4229894443456,5266.854750865258
10285,2403.7400998509393,5643.5336283626275
10286,2216.238876757072,2845.0706263450547
10287,1946.9157093253616,2740.0451113368154
10288,1658.224768996681,3026.629779023251
10289,1704.5832723089884,2334.424358977608
10290,2847.483422988477,3640.336101945419
10291,2248.5102687311587,2315.9530949977607
10292,2435.527684417939,3757.957170763031
10293,3021.466509577657,4671.263218570902
10294,2538.371789181382,3283.197912135364
10295,1999.4454874261976,2449.588216494581
10296,3806.0615128762174,2011.140195579676
10297,4935.420737561887,2869.3635664156177
10298,3719.64164575347,2895.562418959967
10299,2919.6706962512144,3143.756026873725
10300,2863.4675687323756,3739.189416418934
10301,2601.3826521539995,3996.398393496017
10302,2128.2562469813706,2772.150020225688
10303,2479.0230345573777,4634.216472222305
10304,2344.036446258134,4527.6303548019
10305,3493.64296994562,3261.2180088093482
10306,2868.425039732043,3633.2352894548812
10307,3914.4891811339157,2988.6789524159212
10308,2488.009004840455,4581.283894705763
10309,4852.784707416402,5034.242920982418
10310,2683.7863510669517,3683.762042309292
10311,2350.1991864426814,2386.5427072123116
10312,3985.8051273090637,4296.790507327173
10313,3421.412671425073,2909.121960957334
10314,3619.628874492686,4321.796488926093
10315,2606.692318955085,3234.6297778502517
10316,2272.128973033373,3567.6701402262743
10317,2290.9809813986867,6270.32764245862
10318,2785.959284124962,4497.64490765968
10319,3565.161000707079,4352.749051776287
10320,2848.9324984728605,4602.418347892161
10321,2237.7881181522343,2673.833992843276
10322,1958.686776464328,3379.3949715815215
10323,2630.0616946434825,4761.221574766072
10324,2069.9254740479582,2858.847534078411
10325,2498.226812075218,4863.724289101605
10326,5866.497491044032,2029.5140441880426
10327,3886.921051697709,1514.463064224955
10328,2441.936508111813,2597.9387557574205
10329,2054.8772690476294,4151.473132817722
10330,1976.1576657933108,2917.327992792275
10331,1832.222114525022,3060.273889567454
10332,2910.604370791439,3425.232279533067
10333,2146.7092863462863,2780.518535484002
10334,2283.8071228539543,3371.374032533661
10335,2626.7103005353492,3712.1099487553133
10336,2692.6651742390695,4254.211433008069
10337,2361.716022422912,6835.10590815897
10338,2646.307226027684,2187.659517093539
10339,2532.6560237003982,3648.93384554533
10340,2666.782090454866,5023.059985538108
10341,2849.0174073878416,3488.0886002916423
10342,1922.476860326792,1915.4133642035472
10343,2165.8142353031417,3357.809726683575
10344,4133.123486977073,4902.325463544733
10345,2498.98212590837,3568.310568753555
10346,2780.5545315856525,2329.728069720433
10347,2151.977099721755,3929.275048459899
10348,1990.1388557012917,3464.1599358253743
10349,1964.5996165302638,4606.450848130793
10350,3455.8547232929745,3057.3737004049135
10351,2015.773877020792,4370.606011408444
10352,1873.4191540366126,3205.3084494423974
10353,2678.735157181159,3281.089822743555
10354,4192.917009085596,2153.311245211327
10355,3187.309582279058,2223.636626545013
10356,6158.855802318729,3061.0016748463304
10357,2964.7012490369593,1944.3628321106135
10358,2647.432305847927,6685.335286039856
10359,1859.9635333024598,3148.1999735365794
10360,2894.5299286486897,3179.671714488726
10361,3972.1596660939927,2641.7252268507773
10362,2518.1526036624705,6011.0665977439585
10363,3708.2235893482202,4772.658928185638
10364,2585.225910938479,2729.781840329818
10365,2252.9817302151737,3648.1743452588817
10366,4342.5178822987655,5073.600310596261
10367,2728.862045756181,3585.8244818017215
10368,2806.154712451346,2597.3688666688713
10369,2311.46228919682,2347.4213594969365
10370,2344.088199250758,3624.8289386403426
10371,5339.9232434778005,2253.955899851318
10372,2320.829135347998,4701.257346926766
10373,2762.484831117721,2694.40384532789
10374,2313.2311080070685,2426.93305387996
10375,3947.1937450748665,6393.855312688489
10376,1761.9638701717288,1956.1867601169324
10377,2172.9649224592877,2956.877618650754
10378,2580.301370024446,3667.566302855993
10379,1955.3793371131608,6064.202523878142
10380,2165.6073729671275,4435.006060847716
10381,2834.9041269415934,2154.4748596121653
10382,2490.5864242262974,6360.366029313135
10383,2567.533830273625,3411.1477101846567
10384,2672.597312022702,3296.9743769039983
10385,1888.763677534073,2035.6290177248193
10386,3033.328275941929,2564.1161575839315
10387,2520.4345371999166,3112.176879601216
10388,4297.451203432989,5089.84400760088
10389,2838.6461355093716,3145.773854466622
10390,2664.306434175519,4395.9315553965225
10391,2419.590378345159,4702.799532773084
10392,1886.0435857530113,2934.8450439983217
10393,2406.1323518272434,3884.9251539471566
10394,2972.956101658964,3655.163481904679
10395,3246.541182301083,6118.5135918718615
10396,3566.9274924575116,3006.3971347827196
10397,2210.742376161189,6555.182670831663
10398,2158.6000718436653,2401.2562078539827
10399,2443.304054415778,5149.596651390808
10400,2225.356550883094,4194.298927589082
10401,2404.6512503515064,3061.7350208935727
10402,2379.510235785008,2738.616877952088
10403,2125.6674473550006,5444.369217061682
10404,2582.834453957082,2513.0467205909663
10405,3097.2314765228807,2482.9774360645283
10406,2475.1084025607825,6004.836487941835
10407,1989.5189983381897,6177.7954311902595
10408,1759.1977889467887,3624.007088114244
10409,2203.032183510507,2723.0749777415476
10410,3003.43140549141,1676.7611080197614
10411,3484.857630277336,2263.992065035656
10412,2115.3651161717244,3960.366420299423
10413,2380.41655683568,4648.645013110683
10414,2593.5730814595668,2473.9753276781403
10415,2098.9208496327587,4424.48494540463
10416,2546.5161697095546,3097.3505484073476
10417,2280.74785641539,2416.3230668294827
10418,2892.0883215138524,2023.1240273029211
10419,3379.305808005404,5171.903778370141
10420,2482.779046317344,3813.1724929664024
10421,2668.9510257269835,2339.913797511035
10422,2775.887122242617,4169.811785370888
10423,2295.7241178442823,5149.701102448984
10424,2753.895605958913,2320.6565129301844
10425,3568.7919258871325,2754.238684589979
10426,2672.0702650713224,2209.9506980336864
10427,2277.6079279851565,2742.391694982971
10428,2910.0383208588296,3361.0815659198024
10429,2953.8704766681362,4495.352671573857
10430,3348.97844757047,2472.7531759872095
10431,3797.873764959674,2464.2756745883207
10432,2579.1986585044187,2169.2362225719
10433,3282.807565740602,3928.1568836599995
10434,2435.8497350125945,3744.0085818903935
10435,2242.640828625339,3870.850264997936
10436,2370.222009048054,3777.2711515332458
10437,2567.382301586653,3049.1795778917744
10438,4203.6219887772495,3785.961811659243
10439,2125.6933310837962,4079.4977311692246
10440,2093.719221617898,2977.418227310404
10441,2874.412422848304,2002.674418772022
10442,3650.8004694658507,3070.939841756725
10443,4611.612922053707,2507.347020159439
10444,2161.9152214641094,3946.78994026125
10445,2480.0576171846287,2877.770908675617
10446,2461.338988810187,3412.3626263627384
10447,2822.726110910545,2416.1460606518444
10448,2342.3460642011964,3235.8352566007907
10449,2342.8393276101297,4741.521274157959
10450,2434.314650310919,3336.9568359792443
10451,2016.2086232755867,5745.537772841318
10452,2217.073248417478,2584.2985712702007
10453,3211.83469190569,2497.1720249451396
10454,2040.2486581292237,2318.0535085653764
10455,2026.6339328573515,2006.4848891137358
10456,2029.8976198796354,3104.666330491651
10457,1944.7054558992695,2358.3679665237096
10458,6062.110220968918,3487.27689751884
10459,2161.4849399968,3123.3565518987066
10460,2178.5351495108207,2271.387260976086
10461,2210.3642271580793,2683.699414105716
10462,2025.56644133222,2844.723728926695
10463,3367.049672129889,2764.1672912634435
10464,2230.613954459031,4012.390245797798
10465,2357.114460908781,4559.318384576587
10466,3252.9435892208253,2709.2634571265376
10467,2270.954913048085,3064.23900605371
10468,4426.32373053636,2450.8106859153077
10469,2093.7003494195783,2587.505371629153
10470,2600.1860902446006,2513.7988443009663
10471,2701.1291729933278,4696.716142565316
10472,2252.6872809162373,2557.9703763616767
10473,2664.5830931079877,5213.07920967977
10474,2466.1544077714516,2290.9106074013557
10475,2841.548240140269,4819.549280281352
10476,2887.421533535159,2034.3254899513752
10477,2966.7549480938005,3561.358808125065
10478,3501.6430843892704,1766.6558914754035
10479,2336.0826995923526,4999.04058363768
10480,1905.5425632961,6326.182151276544
10481,2602.0896396546723,3230.41915186439
10482,2639.332273294687,2176.9879182914565
10483,2343.582417118739,2565.6195756922707
10484,2708.123751911813,2636.749176832311
10485,1889.4815768439096,5731.346062631736
10486,2175.6765367664093,2473.7897762982434
10487,2553.162081453657,2807.263829595784
10488,2092.0273617030502,3195.619590509906
10489,3305.4558673626234,2042.171817595309
10490,5774.457335059723,3155.3669894143136
10491,4425.152023287422,2053.342863515601
10492,2101.2678109183203,2215.855633238455
10493,2521.02776964689,2480.5577073963523
10494,2422.3904340031277,5598.617881867415
10495,2014.0682906454158,1689.466931683018
10496,2483.8031081180857,4514.89367941865
10497,2657.2300659574476,2275.8488551318983
10498,2432.3641471581627,2388.494592497741
10499,2972.126472696626,1960.4644882298496
10500,2102.509431067899,2438.7197692331447
10501,2211.812027741066,2166.3634314273945
10502,2614.659525633403,2250.0971987260236
10503,2032.327385849341,2380.9235474693733
10504,1898.4458951024426,3216.263095211615
10505,2404.8997125308015,2206.399351775159
10506,2369.223760520487,3204.2937336981718
10507,2128.48596406232,2229.390277719819
10508,5391.925486603094,2207.4725301140984
10509,2730.552694039115,3354.601195481611
10510,2305.174301778302,2094.3513476416992
10511,2349.03867325323,5201.282780173161
10512,3427.2768714592044,4711.426337590956
10513,2423.4308637964973,2566.7618456241785
10514,3461.3062670319346,5020.582560018587
10515,1794.848927877839,2489.8922961448543
10516,2684.11318051114,3297.8111594888833
10517,2544.1148944967317,2479.993380146088
10518,3974.869974092648,6535.253868761739
10519,3933.8435222503663,3456.6058857503385
10520,4007.8323835133674,1522.5219173536977
10521,2752.616698414633,2007.3771623363039
10522,4846.1004425823985,2225.928166147013
10523,1881.5786453087487,2907.916265795757
10524,2463.1029661116695,2107.160938695203
10525,2265.030124248571,2325.4513189333597
10526,1937.3894902921045,2913.868504178425
10527,1881.785648981828,4890.513505724844
10528,2463.097956921894,4060.179855218038
10529,2301.0046516844313,4737.765732412969
10530,2440.8858030874912,3751.5475393009706
10531,2801.5400535641165,2830.66266305757
10532,3904.2993855057703,3038.5788660100784
10533,5635.328300074147,3025.1207713421454
10534,1913.0762967728801,2417.911146329573
10535,3255.0210468448263,2661.7092327696055
10536,2200.896559656229,2780.847143377284
10537,2076.0170154144794,2836.478631842265
10538,2039.3545696343958,3128.8713925211823
10539,2449.073356544722,3455.6119581999096
10540,5538.863537503839,3938.263243466198
10541,2186.6035801345965,2771.4402044064855
10542,3402.098192120912,2465.025093364199
10543,1874.0223398889825,3324.782496208535
10544,2481.9241336456057,2057.5206730963373
10545,4505.083031691467,1992.5939564987505
10546,4216.654529057075,5098.78442653837
10547,3090.3602733710304,2109.633826781766
10548,3301.1080731342518,3485.7285348581436
10549,2446.285924285441,4551.33319140395
10550,1902.0037199075944,3851.1641311570847
10551,3201.9746615620966,2548.7093048083234
10552,3364.041915350744,2673.243326053183
10553,3060.718564792103,2351.1968269100716
10554,3596.3343465095522,6229.774472359338
10555,3640.780789212338,2482.9268862680988
10556,2982.496474191693,5270.253053651273
10557,3213.60655787107,6104.0537830768935
10558,3654.2094237396204,1558.3245477162327
10559,2272.819717523398,2819.628276072421
10560,1808.8772552850555,3228.4589446550144
10561,2490.6253100730546,2832.652824799394
10562,2205.4186397160015,2498.589777105774
10563,2830.682292013252,2252.9223770828858
10564,2203.6866678741203,3526.06971540884
10565,2737.467319130396,2452.163096203954
10566,2221.7909126805844,2257.8176542401475
10567,3389.267335448049,5350.817579562876
10568,2479.3836744100386,5853.452269880914
10569,4488.899826959579,3430.8616703740154
10570,2102.5608560982964,3135.7470424352914
10571,3232.6202364588785,2002.1669729462333
10572,1928.2159861000066,5680.8642142250155
10573,2646.060698174167,6074.506722042037
10574,1971.7313630169313,4071.6738612739123
10575,3433.5251598186287,3162.837379135707
10576,2468.3645865913004,3659.9980187795954
10577,2627.7558437918406,6331.718758149078
10578,2175.4902796316587,3975.368839114663
10579,2056.6783479585765,5247.960363989048
10580,2754.8574767711543,3724.401206702923
10581,2419.5654194997383,4981.153421321042
10582,4692.5039255667525,2551.723228851076
10583,2024.9810539626637,4697.527055581359
10584,2656.5998413149696,6166.3894782952575
10585,2380.370506269616,2804.60482145594
10586,4969.371379523268,2891.5853025182423
10587,1839.8060304517578,4816.438843623177
10588,1850.6119122458322,2523.3872942397147
10589,3483.7998080835655,3103.7934027943256
10590,3944.342023897133,2809.2327253625617
10591,3148.903155779744,3533.5560413431863
10592,2504.7567824084126,2548.459268574396
10593,3792.4501955210367,2256.984539723633
10594,5064.500467939657,2664.410306235579
10595,2241.1731336615985,2664.410306235579
10596,2086.3353678722683,2536.4020746640867
10597,1863.498232634396,4201.164583697726
10598,2914.1384890647137,2381.512174084818
10599,1960.864283028012,5240.5358753878045
10600,2796.351226419828,3327.1717358278024
10601,1966.2983672230137,6317.1682950367485
10602,1960.5221651821407,1587.6175697666336
10603,3149.8391547761794,2951.986486210136
10604,2150.3767551818983,3703.607962311584
10605,2869.0633415584066,2096.5821999671857
10606,2194.0468187588503,3184.357663320545
10607,2807.0289761186427,3628.0785511707268
10608,3833.8126622941872,5487.4916217429945
10609,2004.9548882163117,3358.7068253060497
10610,3198.881817204635,3482.861325885458
10611,2794.602560704416,5084.924766940236
10612,2140.2180198618707,2847.737310993609
10613,3481.766019082201,2101.295284198962
10614,2388.3977453061684,2916.470851763034
10615,2478.471085585404,3444.7680194576155
10616,2252.0161566868983,1582.6641229269874
10617,4997.667548101023,2147.704908828501
10618,2508.6761749342845,2828.345106412846
10619,2464.481311886544,2709.957260128531
10620,3886.3204561006132,1947.4396105808323
10621,1993.7524946228643,2203.839247712755
10622,2294.7603124707125,2976.192369183449
10623,2712.969140424275,2502.7056108826346
10624,2297.602637332129,2420.9989411203037
10625,3123.917027107348,2574.55030467059
10626,2890.8081245714507,3253.3354691098934
10627,2375.676876350382,2817.861438461152
10628,2369.447749914711,3102.1132061138496
10629,2860.2159918771504,2157.506515654922
10630,2319.939218673458,4398.77889149649
10631,3210.4407946663914,2205.0818231359035
10632,2517.011703999369,4187.702077260461
10633,2275.8271474349685,2296.7930935566246
10634,4659.732491616878,4529.740146506009
10635,2595.581335819918,1829.0402800922052
10636,2614.7522284526253,4343.295195573914
10637,1864.6825597422094,3369.181615435192
10638,3859.5507283538686,1829.0402800922052
10639,4140.839340982639,1691.9251018987106
10640,2664.712737703004,2430.130566784742
10641,2397.0757796082903,1934.9421203488168
10642,2096.522595481723,3849.828446757373
10643,2287.553582093223,4377.044831382796
10644,3076.272666080899,2521.7439809141897
10645,2173.857018210521,3681.66959334243
10646,3165.183454743491,3897.422226545007
10647,3011.340619478485,3041.3315874508394
10648,2933.631040317577,3635.5324745279054
10649,2646.6829183065365,5002.815566739721
10650,3760.0227490010934,5067.344064958059
10651,2183.7795477458676,5212.202239074666
10652,2693.6774491204947,5179.202492047264
10653,2066.305159529773,2130.6372939874577
10654,2775.0779552025137,2479.7905242536203
10655,2220.690949019082,2382.252745386596
10656,2329.569652778732,2296.9751251793246
10657,1952.537074192525,3694.0360029428366
10658,3050.9451941984125,3799.9295949247326
10659,1915.1180697333766,2638.388657203951
10660,2672.236376980012,2942.8347768560498
10661,4406.9634252456235,2518.613648578884
10662,2192.1551002262345,3040.9899018029146
10663,2218.6846052946203,2331.2310820327652
10664,2245.5859025043537,3595.9685051916267
10665,2740.9244892557867,2405.093597729425
10666,3679.7570259225135,2271.475666310647
10667,2274.8455183850115,2383.609184027375
10668,1983.5931799146297,3069.316937897631
10669,2680.7978129405114,2503.8948275694393
10670,2203.5915753449717,2920.8059426359423
10671,1997.533569659432,5541.202712721855
10672,2562.280355991222,5145.02395235706
10673,3368.511437897926,2673.169388318852
10674,3205.5739154316398,1646.1631559068992
10675,2093.996199088495,3260.849804554115
10676,2556.4937635356678,3351.8668421045213
10677,2664.1726616272053,2130.4279872402126
10678,2340.6993660254366,4142.698376913055
10679,2964.3903262818576,5215.994812835133
10680,2398.0727656079475,2101.6894767930144
10681,3440.3344165850167,2103.2624927671886
10682,2178.420807513091,4737.395559868897
10683,2349.16152852989,3276.4927149918226
10684,2325.6918534747815,2380.017773799563
10685,2738.291005534891,3598.9001451557224
10686,2464.828694539963,3494.657833677126
10687,2503.7513206881545,2567.1793275601476
10688,1800.960184002446,2151.4825731756164
10689,1855.0050336606214,4024.614571845864
10690,2672.384343066016,3895.988121841644
10691,2337.1815972605464,3444.8717405880097
10692,2672.384343066016,4091.583317355725
10693,2048.4687344056797,2580.3736868982687
10694,3624.889479137472,2128.081447943081
10695,2160.4396813473554,3095.904110464125
10696,2502.631971031398,5780.3272036936705
10697,2017.0688397355104,2020.837245755404
10698,2661.281577308809,4106.027284296464
10699,2012.3579073648007,2592.3650872946396
10700,2746.9286769680616,3102.1649998643875
10701,2518.497178303654,3227.2479866395365
10702,2819.803059785839,3406.1070345568405
10703,2666.5790741681967,2897.281606368041
10704,2936.220593101739,3162.3909494844384
10705,2919.5487442225576,3143.9800500250067
10706,2670.322742647587,3059.2233765327896
10707,2180.2045110601166,4396.710021179071
10708,2170.1064616990125,2598.30121529965
10709,3660.430657938372,2772.0801511685945
10710,2379.4454547563173,2681.468541753151
10711,2604.360440965136,2457.646073685776
10712,5325.372651131725,2837.868829614931
10713,1987.6677970042817,4954.935238905198
10714,2882.7398512599657,5517.460382175689
10715,2402.084221257307,3664.414105461128
10716,2247.397891535853,4883.596271116481
10717,1882.1115085740173,2568.587469496125
10718,2218.4454042533694,2612.907716926721
10719,2257.5919435163587,2401.9632420509306
10720,2173.9305949778673,2677.140196793717
10721,2272.9466459690348,5429.99355465805
10722,2386.4888694892693,4865.000112702776
10723,2827.5586001662105,3913.790248946311
10724,2650.5201942406693,2526.303432157999
10725,2110.295758508528,5297.3295981831025
10726,3177.2208217554653,2711.089285541087
10727,2475.046407522978,3420.639416648634
10728,3201.1275286971704,2279.171005218621
10729,2176.000351361036,2800.3806530301454
10730,2238.506852045859,3706.1256967392355
10731,2018.7779952405072,6468.051737419967
10732,2120.4366866948944,2743.5232551593976
10733,2148.669030493184,2490.8534571330924
10734,4729.022931977803,2551.4237990175898
10735,4010.337041728406,2279.171005218621
10736,2239.645394696999,2970.5566141054755
10737,2662.038509694011,2279.171005218621
10738,2292.211247532782,2378.154898245132
10739,2523.4750453797387,3339.119858684787
10740,3888.67061834056,2551.542277759107
10741,2083.1415372402803,2378.154898245132
10742,2878.634937951569,3055.7435890798974
10743,2224.5779909810058,5855.113284745168
10744,3282.2679453052256,3778.7297198144274
10745,3334.611811594807,2383.166537233158
10746,1925.9948157476433,2835.3325645136565
10747,2600.5185300275366,3031.073124444829
10748,2644.638233552568,2660.2701626561748
10749,3274.540859184777,5484.868254205836
10750,2219.8540031295543,5460.88438850515
10751,2189.468844821368,2533.8861145504184
10752,2430.5462738748247,3604.583417203742
10753,2710.2304133184357,3266.799390349799
10754,4202.811835131057,5066.27216754853
10755,2003.4561391029624,2585.6101219387274
10756,2499.5207125682714,2439.2233520317923
10757,2962.456317689281,2447.716326243653
10758,2859.9490075446065,2011.9224328701912
10759,2423.526540372822,3890.593698062673
10760,2289.0512100273136,1870.171063859597
10761,2073.9041826985194,3982.797277906092
10762,2130.673679967945,2983.970291823543
10763,2632.3261257444624,2945.8661681514072
10764,2197.6603645791206,3251.412980991111
10765,2238.0071404814853,1910.6602930336662
10766,2187.7650658802495,2487.733928762562
10767,4190.843032840339,2496.433116608061
10768,2987.1331707915015,3545.060936417542
10769,3291.8585186723476,3671.5020122061023
10770,2126.618684390106,4895.108380042206
10771,2164.586375171629,5188.407261601677
10772,2361.109509427697,5710.2571195663295
10773,2296.1416221707686,2378.0931528589217
10774,3525.0823882627055,3952.227621418878
10775,2806.8638089494475,5518.860863760108
10776,3786.3064159253995,3447.8241892970073
10777,1989.0666192901695,2352.368974080959
10778,2177.2735116029767,3580.0352643967803
10779,2624.9557405441924,2424.038722979844
10780,2471.692844772491,5003.251958883277
10781,2249.9799128178624,6277.28164864037
10782,3369.3968921276823,2277.4917154735876
10783,2997.890584513731,4903.940228333633
10784,4030.128581494229,6192.568310691634
10785,2789.732001055059,2724.9405230882594
10786,3326.2037287591857,2891.216687553374
10787,2465.877525663635,2552.602431318522
10788,3127.51506241039,2791.332026955128
10789,2277.7198165194286,2222.0422022582943
10790,2458.5688696099064,2239.548371125078
10791,2659.609937491859,5337.291469044712
10792,2294.7090339938873,6484.464965988109
10793,1903.2286622935615,2844.8323939012516
10794,2624.899992574261,6091.560134459699
10795,2534.316121793541,3314.8550473191926
10796,2663.4657486041847,4104.862291393407
10797,2822.610471223649,2213.2875052621794
10798,2769.814475575436,1769.2277261530085
10799,3031.0801299831915,2704.5500259410214
10800,2929.127775711196,2521.446709417579
10801,4170.923544628377,6238.350049222534
10802,4066.394452082943,2250.510222275943
10803,3087.2404779626104,3060.56693465701
10804,2233.356542922599,2952.91515260676
10805,2346.5524241417293,2315.1603707849454
10806,2299.0229916889725,3973.4946826636005
10807,2379.50167053872,6274.452277837941
10808,2035.558418898939,3844.280383325491
10809,2278.4820145278763,5324.772258577306
10810,2444.501108767723,2944.608188798199
10811,2241.227915703499,5741.964705933421
10812,4287.129228381473,4348.565023619851
10813,1998.2456838251878,2439.68939582739
10814,3755.286647264458,1989.8971091634025
10815,2696.8360125123936,3422.4669559666
10816,2680.2623991129312,3422.4669559666
10817,1992.4500211070779,3422.4669559666
10818,2272.6028021571788,5460.338451604167
10819,1753.4625268651619,3491.640531647611
10820,2420.7510354780793,6161.741003597136
10821,5342.857832053373,5465.758939263213
10822,2136.2722864966886,2218.783819440354
10823,3062.5845926402694,2892.9341352020388
10824,2448.9636167587614,2976.953897275727
10825,2941.276110044582,4533.172949793783
10826,2615.233402183343,6710.812019658677
10827,3347.057109652524,4222.738453023917
10828,2270.6483069229635,4871.403183561905
10829,3914.76609226956,2485.528874341229
10830,2590.8253093220073,5557.998237866579
10831,3762.266192956278,4076.6093009211354
10832,2547.6207667802973,4076.6093009211354
10833,3259.1663421673375,2327.1798625511638
10834,2100.862567662296,2597.232175006344
10835,2249.7127437715544,2851.6357960640225
10836,2244.8284984474494,2678.273425958806
10837,3245.8563372723693,3029.8077914909095
10838,3575.483849454478,6041.767884254868
10839,3175.708524946626,6537.476569449787
10840,2154.453908378726,5145.322756906649
10841,2360.5170873330267,2467.518855026558
10842,5569.992254379313,4784.455799452472
10843,2654.530962324017,5885.804634481074
10844,3056.1877045111855,2126.086707215517
10845,2762.054330424859,5478.982555722917
10846,2181.0705800968067,2444.943838912309
10847,2474.9567490213735,2389.5712599813423
10848,2371.741472052195,2243.5720977294995
10849,2391.064338144484,2889.0474046848663
10850,2053.967582248205,4744.468571018486
10851,3726.49766306445,5668.548297856357
10852,2061.3190586348574,3887.4107225366265
10853,2137.704874252822,2918.475093105356
10854,2046.936293166649,3119.2285517791497
10855,2565.7918225284434,3594.2171357935395
10856,1996.9673947936083,5804.474477224034
10857,4116.246967669134,3203.613763313548
10858,2086.8599521004676,2885.4851496899905
10859,1983.9969022465464,4393.932331899516
10860,2429.263106357426,2613.044732259349
10861,3516.3429341284195,4709.231682874817
10862,3736.5650523482173,3470.60477124964
10863,4276.726747770535,5542.836931633623
10864,2911.4171244055356,2235.50390239026
10865,4924.023574330772,1714.959943833875
10866,4664.062860193753,3262.3973160715404
10867,2227.8466751076007,4550.744850301902
10868,2261.587467644702,1791.3195171150794
10869,2493.1058698683014,2329.2925772703798
10870,2773.668426677827,2669.377343920593
10871,3537.808032282385,5518.0606622604555
10872,2370.029861581231,3274.6887784953374
10873,2696.174848387305,3168.176244738076
10874,4066.1225996081425,1608.4457482004268
10875,3404.6841803848256,2479.776716055171
10876,2803.0032442886436,2093.474308567496
10877,3136.3059279273766,1709.9552998567851
10878,2277.303536704445,3704.3570097367055
10879,2361.3011873535197,3066.5582944379403
10880,2646.5136723312576,2304.6198290037582
10881,2400.089819918876,2592.601845856991
10882,3416.812695800572,1711.7979773715792
