,modelC_ridge_train,modelC_ridge_test
12194,2970.266754810622,
12195,2663.059987313695,
12196,2890.5152848734115,
12197,2486.8980858947943,
12198,4160.13129541749,
12199,3043.352457100129,
12200,3820.2887078723006,
12201,2361.956536424254,
12202,3811.5200485689143,
12203,2631.478461478243,
12204,2397.3572588176576,
12205,2353.9622581263357,
12206,2143.858217084868,
12207,2427.5814262456424,
12208,2321.068149755965,
12209,2689.740846843543,
12210,2265.7331804393816,
12211,3901.098398207186,
12212,4887.865629115066,
12213,5462.751661278545,
12214,4887.252937290465,
12215,2161.203408155072,
12216,2287.328230095026,
12217,2335.333377641427,
12218,3128.4378296572436,
12219,4249.365183007767,
12220,2103.9403133853757,
12221,2405.6056616066735,
12222,3752.0504252010624,
12223,3745.1169346032134,
12224,2440.227252322692,
12225,2393.0844378412157,
12226,4527.972338645034,
12227,2406.61175755514,
12228,4901.153415877703,
12229,2248.6781692869454,
12230,3531.3877754292994,
12231,2230.8262999290164,
12232,3035.66163785314,
12233,1489.756289260554,
12234,3477.6767237493523,
12235,4791.559514374436,
12236,1945.7567445757654,
12237,2408.4920920077816,
12238,1426.0906807864503,
12239,3400.6306286553136,
12240,2481.0085241553593,
12241,3041.014843494959,
12242,2684.6516814368656,
12243,3058.6235903313236,
12244,2919.3620171658195,
12245,3631.257746115737,
12246,2646.3054000666043,
12247,2629.421587555332,
12248,3198.6531523618355,
12249,2261.9701351651397,
12250,2526.2312933867174,
12251,3392.4254308251448,
12252,3254.59678360702,
12253,2728.0201607034082,
12254,2514.526091122792,
12255,2185.8980413072063,
12256,2160.7850492677194,
12257,2650.1743333474005,
12258,6048.708158564954,
12259,4545.36529533945,
12260,2334.291661601407,
12261,3713.0925089570383,
12262,3839.6261731823283,
12263,2470.651637605444,
12264,1770.4719934676277,
12265,5704.841216766659,
12266,3650.361318816994,
12267,1252.0185929522138,
12268,4067.142651121891,
12269,2984.961873297464,
12270,3966.000702472205,
12271,4478.424062396662,
12272,3275.5152294000973,
12273,4489.58244995973,
12274,5111.689740376358,
12275,2293.7017499886197,
12276,1916.1093714886422,
12277,2900.7187348556236,
12278,3474.406625284808,
12279,2735.8470274131296,
12280,3246.6912615374667,
12281,3714.243733791446,
12282,3566.8973208674392,
12283,2011.5450843555404,
12284,3979.1638737273115,
12285,3391.3739946187097,
12286,2135.3148256573304,
12287,2243.5926436879545,
12288,5205.103142710677,
12289,1772.7178229666108,
12290,3287.1540400409235,
12291,2271.832792308069,
12292,2529.620197424033,
12293,2029.209569235509,
12294,2445.761663350028,
12295,2515.0641146091925,
12296,2421.2092354021843,
12297,5445.262541150558,
12298,2263.800049276718,
12299,2736.652220407041,
12300,1991.2326294412076,
12301,1998.5489233142766,
12302,1893.3224481914613,
12303,2730.3251211157,
12304,3095.106661703801,
12305,2379.5648666051625,
12306,2574.399825945254,
12307,3745.2210154565214,
12308,2519.005580665215,
12309,2469.216030510737,
12310,3124.6238172593985,
12311,2450.7956439154914,
12312,1629.4451667254295,
12313,2126.6608059509895,
12314,3478.20393665528,
12315,2614.303132802757,
12316,3109.5300404100512,
12317,2882.3019070192686,
12318,2956.855645197051,
12319,3308.8954287718257,
12320,2543.0322349288076,
12321,2902.4791665097687,
12322,2348.1150647578816,
12323,2063.3631249858354,
12324,5742.051229504436,
12325,2578.503434533393,
12326,3972.884693817913,
12327,3861.650921265722,
12328,2266.1216231413086,
12329,2423.398726836498,
12330,2169.8998721866274,
12331,5629.775363787274,
12332,4389.063331875469,
12333,2972.811168780162,
12334,3007.6255451196703,
12335,2174.850959628534,
12336,3815.204993851881,
12337,2671.2899104009057,
12338,2321.3061512336967,
12339,2539.3861405896128,
12340,2797.1321189882538,
12341,4045.14595007137,
12342,1870.7560659234707,
12343,3634.6145645793667,
12344,4066.4130775407,
12345,4014.8214201461487,
12346,3259.1982311930506,
12347,1526.5895864550575,
12348,2932.3562427883767,
12349,4703.045640879907,
12350,4753.99230069584,
12351,2678.4954802366337,
12352,2322.8904796402044,
12353,2046.6369830769784,
12354,3806.550539840843,
12355,2922.4107197047124,
12356,5009.251746985883,
12357,3333.397334775259,
12358,3605.1111562748547,
12359,2231.67586194666,
12360,1679.6068275609875,
12361,2289.8849408423707,
12362,2577.5966655729576,
12363,2657.323815949822,
12364,3119.7053039873945,
12365,3212.517615575313,
12366,4632.203683936357,
12367,2722.9409984774193,
12368,2548.266648953751,
12369,1777.926288505748,
12370,2637.8600443708337,
12371,5756.573580602633,
12372,2513.7231387669744,
12373,2066.4623913752425,
12374,2717.8913221809935,
12375,3093.371217939907,
12376,2395.293621003971,
12377,3562.098150467261,
12378,3382.290959186743,
12379,2924.4438789152828,
12380,2879.7146292830967,
12381,2987.9770516394774,
12382,2644.668844927531,
12383,2205.1138456397857,
12384,3653.023378557334,
12385,3470.129612406613,
12386,4043.0349654247725,
12387,2257.332997608796,
12388,4378.418641720409,
12389,1751.821278128124,
12390,2958.1145854630995,
12391,4567.574254294051,
12392,5072.207901871881,
12393,2611.8764722365286,
12394,3233.672996168939,
12395,2880.3743455314143,
12396,3903.220768106617,
12397,3523.9760434476375,
12398,4371.096121622532,
12399,1945.417694702093,
12400,2505.9596766029517,
12401,2495.1101436904464,
12402,3647.994638937711,
12403,2369.466007191095,
12404,2158.0633766509477,
12405,2573.6927517147533,
12406,2507.1094709704444,
12407,3722.309594901934,
12408,3244.256723125896,
12409,2604.1745564048824,
12410,1989.5876844217407,
12411,2034.8694343452487,
12412,2414.6429395986424,
12413,2972.239854247323,
12414,3909.6006432315894,
12415,1931.2612958415411,
12416,3491.1312402697113,
12417,4447.7534076619595,
12418,6525.30639157302,
12419,2699.6912849361693,
12420,3348.9059125256927,
12421,1950.812992254788,
12422,5528.56698099918,
12423,2736.6837783686233,
12424,2071.470887563463,
12425,2086.48991114246,
12426,3067.6251703834937,
12427,3272.494757080074,
12428,1966.9681370505564,
12429,3103.3439691829517,
12430,3292.834531551152,
12431,2613.8267308420127,
12432,5203.313911427809,
12433,4808.775170556033,
12434,2772.2696155396807,
12435,2780.579916000758,
12436,3235.586473804566,
12437,3834.935682603296,
12438,2364.85368504351,
12439,3486.6848166146497,
12440,2332.829850910418,
12441,4173.145983962434,
12442,2824.797513655137,
12443,5026.823221994114,
12444,4224.177957129028,
12445,3397.1501311852844,
12446,2694.1064588847057,
12447,2484.346209722492,
12448,5226.981200999357,
12449,3675.5234700867704,
12450,4581.90768356112,
12451,2294.7012859449774,
12452,3178.325942457924,
12453,3264.3112286078845,
12454,5256.533413992351,
12455,1968.0202057161848,
12456,2591.783557633519,
12457,3054.5760065990376,
12458,2764.8081002917625,
12459,4431.275787100022,
12460,2866.2349136855237,
12461,1637.3992436859216,
12462,3267.128795553147,
12463,4031.3538251576097,
12464,2427.431717469033,
12465,4911.3207587007955,
12466,1153.8253718176122,
12467,2651.282313081111,
12468,1371.2363511149497,
12469,1871.1661099556338,
12470,2295.6843426139876,
12471,2675.625706357856,
12472,4124.233506547032,
12473,4590.696317989941,
12474,4561.931596797667,
12475,3421.9323634506436,
12476,2035.9443231657917,
12477,3968.8847742951334,
12478,1812.3349091614614,
12479,3118.222700868906,
12480,4527.637213764938,
12481,2086.2556874275483,
12482,1741.1919320518418,
12483,1853.374642479559,
12484,4135.3937811007,
12485,2191.139328775897,
12486,4240.984464406103,
12487,3614.934885568866,
12488,2417.1732245972853,
12489,2521.1696688587735,
12490,5704.071055757904,
12491,5113.9831433533,
12492,4641.013500599498,
12493,2395.051035054734,
12494,2892.653238805013,
12495,3014.30454889234,
12496,5799.006675295581,
12497,2614.6458906316643,
12498,2861.586034114631,
12499,2707.6069391447772,
12500,2226.4634673201867,
12501,3488.5915152057964,
12502,4561.365291133264,
12503,2895.364419606934,
12504,3151.777984586276,
12505,4335.002517444758,
12506,2856.389854438431,
12507,1754.707352361897,
12508,4191.150428443112,
12509,2995.7042342435543,
12510,4645.109929370661,
12511,3386.589890017297,
12512,2836.9551370978843,
12513,3171.700923194418,
12514,2705.922338992265,
12515,2503.091407000921,
12516,3151.5309826806943,
12517,2707.584624666287,
12518,2351.9950257206983,
12519,3298.861699203165,
12520,2644.5075293981477,
12521,2901.998885739099,
12522,1536.5536034062454,
12523,3173.9582926217363,
12524,3158.2186956887163,
12525,4644.347484790655,
12526,2775.806133001711,
12527,3026.0288918113347,
12528,3269.3120685823883,
12529,3585.383656859424,
12530,2179.007325269306,
12531,3967.514417916551,
12532,2978.3940220946815,
12533,7549.231140597726,
12534,2850.9841294541006,
12535,7283.597634855367,
12536,3153.9738156411677,
12537,2310.8208630638737,
12538,1866.082219109346,
12539,1183.4059364256514,
12540,1247.0868926321232,
12541,3394.067858313756,
12542,2468.395095117664,
12543,3758.2870043919543,
12544,2599.000243993648,
12545,2146.7809648141088,
12546,4428.2616237456605,
12547,3940.816193040516,
12548,3917.315501614411,
12549,2904.630624952892,
12550,1797.7704607972405,
12551,3276.77855662209,
12552,3389.9086567374834,
12553,2660.8588037867817,
12554,5505.158648485713,
12555,4159.621255892418,
12556,4239.059997313453,
12557,3943.077656971029,
12558,3775.104422476069,
12559,2290.878625751283,
12560,4336.9224203994945,
12561,2890.8530458694363,
12562,2362.4672197508908,
12563,4708.90907448828,
12564,5680.442461435308,
12565,1961.6580856657831,
12566,2158.5445178132536,
12567,3644.0289759532225,
12568,4465.50923576278,
12569,4751.209879278555,
12570,2205.5295352595285,
12571,3518.974562692305,
12572,2034.0075908262857,
12573,4111.168291988952,
12574,2598.2647032269047,
12575,2796.8965279931745,
12576,3157.0411787946687,
12577,1995.030019195144,
12578,2563.0149607819317,
12579,3272.0286445384045,
12580,2822.5071799501266,
12581,2134.7292915466596,
12582,1917.514838883445,
12583,2964.3602186434523,
12584,3003.0873485635166,
12585,5660.36561676047,
12586,2068.7567138220365,
12587,3333.2603685619465,
12588,2965.9650120963374,
12589,4561.3981952162085,
12590,3612.958640918417,
12591,901.9078714101081,
12592,2188.395448928631,
12593,2415.9860654748754,
12594,2143.548836608412,
12595,2809.1552915203297,
12596,5383.043351845546,
12597,3183.392010092321,
12598,5344.262912306691,
12599,2487.275165246457,
12600,2138.8181694600585,
12601,4005.013536914217,
12602,2907.549583624976,
12603,2004.3297599880334,
12604,1347.8233280091258,
12605,3296.4557523866115,
12606,4137.121871137038,
12607,2270.410602603186,
12608,3143.981784406404,
12609,1713.9127708379392,
12610,4249.070350023183,
12611,3495.3628870168222,
12612,2908.6821285377373,
12613,3805.073298779134,
12614,5407.36316091194,
12615,5203.089411173705,
12616,2460.4486737424586,
12617,3149.754916043433,
12618,2010.7388005406287,
12619,4281.670837337642,
12620,2495.156040426603,
12621,2720.2230617508903,
12622,5199.5087220643345,
12623,4639.23693872657,
12624,4077.9977153057903,
12625,3210.830994775532,
12626,1752.3500169918102,
12627,5273.717203488039,
12628,4296.681634418834,
12629,1413.005987326213,
12630,2574.9303565785735,
12631,3035.6550910809974,
12632,3005.6589193264226,
12633,3465.1109298357137,
12634,2111.6990483090676,
12635,5469.849145833055,
12636,4353.940967673374,
12637,4531.700179236825,
12638,3111.6650624910835,
12639,3425.9136061168433,
12640,2671.1813687223475,
12641,2590.1779428343343,
12642,2076.77906935506,
12643,4933.814913749908,
12644,2666.618049996308,
12645,3062.3319308733644,
12646,3650.767129114578,
12647,2341.839183369805,
12648,6595.399511341366,
12649,3530.023467382226,
12650,1698.2289998249648,
12651,2789.2319343257477,
12652,2008.1671401238896,
12653,2665.1944401566384,
12654,3033.083434387935,
12655,3916.22117102004,
12656,2489.2973956234637,
12657,2512.279053082321,
12658,3458.035934127698,
12659,2034.4084565528733,
12660,4030.021438361175,
12661,5557.597802886422,
12662,3607.781249098489,
12663,3923.174822844181,
12664,4201.900067607662,
12665,5792.67383017624,
12666,3345.2778693878477,
12667,3095.296673305176,
12668,3367.7922283949397,
12669,3732.2230750607723,
12670,4048.9848269948393,
12671,2700.7788588258613,
12672,2853.6243286912163,
12673,3309.5170177203822,
12674,2704.2629324891195,
12675,1723.9553184958058,
12676,3145.613523139328,
12677,2355.6634156956015,
12678,1925.0833784777399,
12679,2814.660930906062,
12680,1275.6526678761047,
12681,3576.0330307206727,
12682,3185.482070917261,
12683,2553.843542164505,
12684,5934.204939145684,
12685,2753.0367894077276,
12686,3701.280020880292,
12687,2789.494869876025,
12688,1293.3291344906418,
12689,1913.2096041627403,
12690,1070.6198226759277,
12691,2173.071904834376,
12692,2060.8018002178005,
12693,2257.334657773158,
12694,4876.274208469494,
12695,3119.475479190006,
12696,2659.7999008164943,
12697,2477.0597543033905,
12698,1988.1864928097864,
12699,5325.987119375466,
12700,4326.031819837872,
12701,2436.968968338263,
12702,2175.1215157963916,
12703,2374.4254217813304,
12704,3261.2644543244114,
12705,2320.9778191765176,
12706,2240.7202153534727,
12707,2648.465944551505,
12708,2750.74446112287,
12709,4083.2817413808784,
12710,2487.6736515092266,
12711,3277.821728708529,
12712,3313.985598837055,
12713,1677.37223124334,
12714,1931.042088019652,
12715,3388.5951970069586,
12716,3208.6047210777465,
12717,5540.523049904687,
12718,3465.0438895417883,
12719,4498.718307153544,
12720,2395.6712777113553,
12721,2661.272064246895,
12722,5020.157608076041,
12723,4930.428497712486,
12724,2439.584141786168,
12725,3352.1198101052405,
12726,4499.016906101768,
12727,2097.3140148019997,
12728,1520.7292655264491,
12729,3620.385274503792,
12730,2724.779088590989,
12731,2221.9321032710973,
12732,4156.247483191188,
12733,4472.858036884805,
12734,2956.1957526393066,
12735,2263.548149126827,
12736,3090.3440954833845,
12737,2446.5112236687432,
12738,3657.4394815999553,
12739,3140.4386829951945,
12740,2669.7041478609335,
12741,2461.451889984607,
12742,4062.563208866328,
12743,3369.9606240650564,
12744,2463.4953151358327,
12745,4126.511959936386,
12746,3305.2853366410736,
12747,2957.913181283795,
12748,1718.31361964111,
12749,3975.5132682310277,
12750,3248.1962390609415,
12751,4483.637862595173,
12752,2476.8202702698313,
12753,6051.273491736913,
12754,2513.975053151108,
12755,3198.9361621682124,
12756,4114.548213748396,
12757,1980.2664072669484,
12758,2531.996879731033,
12759,3699.167245882113,
12760,4668.815890848631,
12761,2461.024841148487,
12762,2781.7448923818233,
12763,6234.317381056066,
12764,4232.965995689427,
12765,3263.464697001034,
12766,2819.2996044304373,
12767,3725.4195176685,
12768,2839.622557263146,
12769,2716.5379800522924,
12770,3275.185663877212,
12771,2437.3290020420372,
12772,1781.1446191877558,
12773,2082.702401873906,
12774,2870.4268144852394,
12775,1977.5947281718948,
12776,3086.06935206491,
12777,3125.9925376545516,
12778,2785.250647361815,
12779,3215.156376759689,
12780,3334.65732691998,
12781,2489.9907579001842,
12782,2800.4344270035267,
12783,1736.5694213933643,
12784,2507.3045786209063,
12785,3065.6521686435262,
12786,5512.968409202011,
12787,4296.581565147886,
12788,4924.618438679575,
12789,2723.679688482477,
12790,3058.3824335413096,
12791,3763.535681292773,
12792,2905.3523445533015,
12793,2106.252209966963,
12794,2844.279310125493,
12795,2861.039358832728,
12796,3021.84362312298,
12797,2370.742648879358,
12798,2217.078263185062,
12799,2315.4409818751947,
12800,2966.3943409232566,
12801,3111.3561814609557,
12802,5163.231536909641,
12803,3029.820915540393,
12804,2292.1409369685243,
12805,3884.445298221433,
12806,3279.637198702155,
12807,5429.880945483716,
12808,5448.1303165739655,
12809,3897.1530536269493,
12810,2917.546424778936,
12811,3582.0967867719055,
12812,3983.1009294913424,
12813,2833.6654328214386,
12814,3788.809850872217,
12815,2310.967116913519,
12816,1581.3597715297076,
12817,6178.051387539416,
12818,2773.3283810676203,
12819,2506.411279364678,
12820,4402.034147952832,
12821,2768.0310025458994,
12822,3183.382019981774,
12823,3203.090991701735,
12824,2011.5163821913247,
12825,3727.8934348053644,
12826,4582.34367449705,
12827,2072.490622135856,
12828,4544.695387053871,
12829,2369.6784509228255,
12830,3515.3471584621657,
12831,4087.802657022652,
12832,3420.910649187494,
12833,3015.3125881230744,
12834,3327.597404574538,
12835,2316.744321534362,
12836,1877.195560183587,
12837,2236.6478831317672,
12838,2574.18746906484,
12839,2697.0370964345657,
12840,2687.657888279948,
12841,3056.6394107564292,
12842,2863.497306567013,
12843,2808.422392966701,
12844,3192.7420144911734,
12845,5351.854953326654,
12846,4626.229079845656,
12847,1408.1891085647899,
12848,2610.102462061163,
12849,2285.838172784589,
12850,2379.256293542737,
12851,2537.0348524040464,
12852,2205.9125024945574,
12853,3135.4928482570695,
12854,3925.8871627607223,
12855,4247.841709416116,
12856,3612.459289829899,
12857,2406.2802574917396,
12858,2224.903575499825,
12859,2868.13647746439,
12860,3986.1524850920487,
12861,3951.3707241093493,
12862,1691.7529807733645,
12863,2511.9404876905487,
12864,2628.8679890376743,
12865,2781.7704877574333,
12866,5630.930046779002,
12867,4208.330725120852,
12868,2676.2157359079856,
12869,3750.5187105113305,
12870,3078.549808625551,
12871,2351.544579159355,
12872,4275.972710143554,
12873,5780.916987536828,
12874,3694.231633247966,
12875,2073.597981445958,
12876,1371.1972442276642,
12877,2472.1250059588706,
12878,5389.0237405088865,
12879,2867.6663454383715,
12880,3016.2688562494604,
12881,4267.272249218165,
12882,3858.9446847115137,
12883,2843.028969521506,
12884,3693.3401296915704,
12885,2249.9549213070286,
12886,2415.378291472945,
12887,1930.4611156339647,
12888,2728.9418731803103,
12889,4830.8368816270195,
12890,2572.288700220854,
12891,3681.172224272389,
12892,1553.4340003472444,
12893,4700.151453377428,
12894,2273.2361281581493,
12895,2448.422720195571,
12896,2406.724095160974,
12897,3345.1141658573847,
12898,6051.9221857662305,
12899,4336.902130547787,
12900,5324.0974390978445,
12901,3402.97452531974,
12902,3627.014954463444,
12903,2962.7778914921805,
12904,2430.201106295403,
12905,3033.656679779639,
12906,2558.0110552888164,
12907,1702.1454009421016,
12908,4318.748835788485,
12909,2871.709184483845,
12910,2379.7550104317543,
12911,1195.7121764081126,
12912,3392.7290924948775,
12913,1753.0911273410075,
12914,2896.4571083477613,
12915,3499.7904322386016,
12916,4116.852175463409,
12917,2249.127833118148,
12918,3495.7900979295973,
12919,5207.063098352403,
12920,4054.7515899176033,
12921,2157.9043241254753,
12922,2704.5861999219806,
12923,3687.411327464204,
12924,3618.157000989309,
12925,3636.93528029062,
12926,2671.8384394784593,
12927,4708.520493088585,
12928,3725.8340050223533,
12929,4523.411360737443,
12930,3735.60198981186,
12931,1973.613636139004,
12932,4604.438204784994,
12933,2285.161331250129,
12934,1809.4916715158279,
12935,1982.386351518652,
12936,3561.1153578480344,
12937,3229.0934648631737,
12938,4193.571138090767,
12939,1123.218579326337,
12940,1762.086059074142,
12941,2795.1650878900255,
12942,6214.129488802732,
12943,2207.2129615034605,
12944,3233.657908193944,
12945,2980.883337075218,
12946,3793.9325774005597,
12947,2548.9649123987506,
12948,3393.980532251975,
12949,2427.1406822758345,
12950,2132.068789742014,
12951,2023.1281457635516,
12952,3562.8101953457754,
12953,4029.7328986298244,
12954,2838.894798217645,
12955,5585.70419663223,
12956,3540.2139798842954,
12957,4723.014665396384,
12958,4012.637359812954,
12959,2048.277374961661,
12960,2454.5268437386662,
12961,3507.641359687757,
12962,2302.014259920644,
12963,6401.429819144946,
12964,2038.863560357425,
12965,2220.700385873674,
12966,5828.439468337541,
12967,2852.663078153033,
12968,3554.369541932564,
12969,3649.6002383787763,
12970,2035.9238523316687,
12971,2481.396096558538,
12972,3969.00165768021,
12973,3774.0319803508173,
12974,2281.151260380767,
12975,2964.243422405545,
12976,3662.7503024113753,
12977,3168.7738136138414,
12978,2659.9376751222785,
12979,2190.393125826069,
12980,2078.7393741895435,
12981,1974.1029894439025,
12982,3891.4112772160506,
12983,2606.7873120793433,
12984,1904.3749261046898,
12985,4017.137942932483,
12986,3738.4280018542163,
12987,3543.3870700324032,
12988,2195.273069755533,
12989,2589.839567515597,
12990,2823.100416537201,
12991,4072.8901001712375,
12992,2820.0928661994903,
12993,4210.119574929013,
12994,3360.0267278832207,
12995,4700.809236170409,
12996,3665.709656324456,
12997,3009.096932951588,
12998,2683.526390437198,
12999,1577.6439795810443,
13000,2658.948008554353,
13001,1969.8372728222746,
13002,1992.5958462293518,
13003,2764.6692531193735,
13004,4286.5582486798085,
13005,3907.8999073987206,
13006,4879.854892458948,
13007,3110.429977056612,
13008,3134.5540332205114,
13009,3946.267264170111,
13010,2569.6675617021187,
13011,4150.84940828761,
13012,3840.0562737701966,
13013,2718.096747631594,
13014,3455.8840574176966,
13015,2784.6132566366714,
13016,5415.628321183316,
13017,2426.852378346548,
13018,3593.5705415680127,
13019,2804.637888097283,
13020,4843.596881926396,
13021,2092.3557685410346,
13022,2940.638026896818,
13023,2413.798404412888,
13024,4177.745623399953,
13025,2901.4984499672255,
13026,2858.1475551446497,
13027,2498.8159675965885,
13028,2899.882774935388,
13029,2464.4500377996997,
13030,2083.328639497345,
13031,3036.3731696993664,
13032,3544.294197070708,
13033,5441.571481829979,
13034,2345.711767125813,
13035,1916.3554659406243,
13036,4731.970011484289,
13037,2680.84573732191,
13038,3436.8883139006184,
13039,2941.713212228716,
13040,4449.860049018864,
13041,2960.111988892392,
13042,5607.241391237529,
13043,3386.0798202833294,
13044,2766.225812325877,
13045,4508.803569581022,
13046,3628.5057771597985,
13047,2887.7358005360807,
13048,2196.8069484919724,
13049,2683.498327812772,
13050,2368.8874187226343,
13051,3914.0653423549115,
13052,2531.828195286,
13053,2622.905415450868,
13054,3092.8320190744944,
13055,2445.1284592515726,
13056,3442.295381563454,
13057,3329.2902255129657,
13058,5067.2839365094915,
13059,2572.0018266472484,
13060,4268.217735048842,
13061,2350.177609144491,
13062,1041.915144977255,
13063,2336.1946576020264,
13064,5737.200683170044,
13065,3159.487129963476,
13066,3324.469177351168,
13067,3398.2539087259165,
13068,2944.451585625489,
13069,4969.409206011229,
13070,2440.417814658431,
13071,2490.744974859976,
13072,2541.7792249493637,
13073,3302.543570419258,
13074,2375.8580578649935,
13075,3065.2258182978226,
13076,4534.743159643774,
13077,2910.684331149053,
13078,2813.115226528532,
13079,3314.2270645831113,
13080,2156.7661787385778,
13081,2858.5275910723867,
13082,2590.0284915098555,
13083,2647.7384217852464,
13084,4243.4727344687,
13085,2627.037837351392,
13086,2263.250530269844,
13087,2618.0230052340144,
13088,3612.8147186657175,
13089,3148.2990113724354,
13090,3127.746832704976,
13091,2122.580530961455,
13092,2449.6723590672073,
13093,4889.539822664823,
13094,2406.098991530528,
13095,4708.197414181041,
13096,2244.158992352598,
13097,2959.0354813519066,
13098,2910.9832516025276,
13099,2409.565188556297,
13100,2640.334112098903,
13101,2720.1195741715246,
13102,2826.9253414287627,
13103,3733.217295657345,
13104,1605.039531623443,
13105,4928.241099525576,
13106,4384.589555536239,
13107,2435.3181017976035,
13108,3968.371404140541,
13109,2172.290265434147,
13110,2657.8866981817173,
13111,2108.181896610492,
13112,3617.3162602818093,
13113,3334.332808005261,
13114,2270.968030652271,
13115,3744.7516620829597,
13116,2382.7899599930734,
13117,2271.685491381016,
13118,2893.628285431744,
13119,2621.24821064598,
13120,2823.58010504027,
13121,7022.268707953819,
13122,4333.16177014655,
13123,2941.191814848428,
13124,4159.82607297846,
13125,2992.369771344005,
13126,4689.6298572110045,
13127,2459.6823441195684,
13128,3201.8429079849625,
13129,4179.789661737117,
13130,4122.16557636441,
13131,2572.26518670677,
13132,2817.425317717833,
13133,2835.4051204012367,
13134,3343.4134828012325,
13135,1998.409855224043,
13136,2656.31169351109,
13137,1730.3584502375243,
13138,2549.9437110830345,
13139,4275.655683143852,
13140,3266.1714592702824,
13141,2719.4064149504325,
13142,4175.688220202822,
13143,4628.879864744501,
13144,1575.3878193825342,
13145,3410.0009303193297,
13146,2901.1636168361165,
13147,3076.713323300241,
13148,3050.2335318196506,
13149,2529.098452312109,
13150,3957.677842767105,
13151,3123.3748716625137,
13152,2913.661384518554,
13153,5268.122450732991,
13154,2829.198008831764,
13155,2916.449266525253,
13156,3888.861578491066,
13157,2912.55416687839,
13158,2657.5531031529745,
13159,3689.043717491556,
13160,3239.513263715423,
13161,3026.624797639894,
13162,2564.9437578036345,
13163,3319.488095479333,
13164,4263.099347269019,
13165,2494.810595993912,
13166,2741.291844141199,
13167,4245.825452630862,
13168,2680.704569374925,
13169,3185.339486277042,
13170,2883.2659686711763,
13171,3412.5805527530083,
13172,4003.3368619397706,
13173,2865.8881557062296,
13174,1947.1884277347276,
13175,2639.3997303518663,
13176,3118.44285476475,
13177,3179.67489087499,
13178,2452.158069040316,
13179,3087.3683715534776,
13180,2659.0081099500144,
13181,4426.208915467998,
13182,3336.737994311179,
13183,3529.661041184043,
13184,2693.3605388647184,
13185,4002.745234582749,
13186,2820.070392145752,
13187,3041.056203875337,
13188,2023.2463562328105,
13189,3252.46784647667,
13190,3990.8898654052427,
13191,1546.2707933112154,
13192,3248.083828790219,
13193,1121.5928229522108,
13194,2296.0721711280466,
13195,2204.2551186661135,
13196,2131.7790196597794,
13197,2934.517139889589,
13198,7123.290777228041,
13199,2768.4242579535457,
13200,5626.854689927643,
13201,4755.27849074484,
13202,4667.6127710383425,
13203,4375.541355017398,
13204,3839.1389232015927,
13205,3140.2259920361967,
13206,2652.8187792944436,
13207,2524.853285688664,
13208,4211.411978414238,
13209,3883.8091526333637,
13210,4987.515489776028,
13211,2740.6084804933153,
13212,2527.3743627193317,
13213,4094.2610778214257,
13214,4364.50591838554,
13215,2330.630593152682,
13216,1624.4141101062917,
13217,3249.904194666026,
13218,2937.82151428255,
13219,2660.3404357955897,
13220,2636.4663325373003,
13221,2696.3424073821107,
13222,2558.405574843209,
13223,2277.567843772069,
13224,3692.7279350963054,
13225,2969.258189627152,
13226,1407.3796223584845,
13227,4625.779175730313,
13228,3657.7125154214455,
13229,2287.069788455793,
13230,4194.6316752117855,
13231,2181.3015739253333,
13232,4737.669176310908,
13233,2997.747762758505,
13234,3173.2440849805125,
13235,2232.25391149003,
13236,2751.181629800081,
13237,3309.8915440900955,
13238,3523.3876001708086,
13239,4430.502490759885,
13240,2505.053295085211,
13241,3411.567218706069,
13242,2232.6649814964826,
13243,3862.7058704637334,
13244,4140.181577042051,
13245,4108.663971438826,
13246,3703.2381419224544,
13247,5024.694171112938,
13248,4089.591291439096,
13249,2462.811258412106,
13250,4200.387744164016,
13251,5299.074771308832,
13252,2741.430033896265,
13253,3437.6332431185797,
13254,5450.040529240263,
13255,3768.250320457048,
13256,2253.2094811273378,
13257,4455.8837926285305,
13258,2182.024869354143,
13259,1514.484801434567,
13260,2140.753733448058,
13261,4431.803045941994,
13262,5022.638221348048,
13263,2577.922016174136,
13264,2681.7230873341296,
13265,1850.377555125549,
13266,5257.639082977419,
13267,3839.9870349883745,
13268,5378.239430518617,
13269,2743.9153012681663,
13270,3350.9678664047933,
13271,4552.157810136088,
13272,4433.924310583343,
13273,2535.942035055234,
13274,3708.209864911535,
13275,2858.2193327597724,
13276,4262.320674653411,
13277,3538.2664967030664,
13278,3979.6618449875787,
13279,3101.6120152344242,
13280,2364.396548453465,
13281,2373.609662860345,
13282,2667.5280458545767,
13283,2869.803693269281,
13284,3083.4867924996524,
13285,2378.0746623582004,
13286,3379.846731012496,
13287,2838.1743806897566,
13288,3243.560665614139,
13289,3347.100583347974,
13290,4321.483962063777,
13291,2618.5895855388835,
13292,2198.2016150588515,
13293,4094.1357416987335,
13294,5187.000501784289,
13295,3128.4897012676797,
13296,3056.825689960377,
13297,2819.2087023617487,
13298,2717.505453948924,
13299,2615.376196373361,
13300,1983.30916262766,
13301,2173.0002405229475,
13302,4928.472913490943,
13303,4244.909792156341,
13304,1687.8721720122062,
13305,2869.2478088807525,
13306,5338.25464303765,
13307,4596.241691009629,
13308,2841.6363780524293,
13309,2878.1606700754305,
13310,4410.06362419303,
13311,2297.2203394292683,
13312,3806.363687445767,
13313,3569.2837586365804,
13314,2938.939612648754,
