,modelA_train,modelA_test
12869,3772.175689218784,
12870,2373.1538945050943,
12871,3364.30463412107,
12872,4126.855904865087,
12873,5307.034638617108,
12874,3313.62734200411,
12875,2912.682542127357,
12876,2050.2105548723725,
12877,2608.9731025092997,
12878,5653.623984831627,
12879,2601.715165388987,
12880,2947.0280911609557,
12881,5120.265903675019,
12882,3921.2164962613415,
12883,2896.866584311041,
12884,3314.2750427593855,
12885,2399.783783500114,
12886,2370.5999665478967,
12887,1899.0179273698186,
12888,3061.7296797176773,
12889,4787.1219635369,
12890,2645.9429214361016,
12891,3058.877042066438,
12892,3082.447535187119,
12893,4265.088924643971,
12894,2389.9526495079554,
12895,2720.656205770999,
12896,2145.8024373259577,
12897,2801.4616287327553,
12898,6048.266626691282,
12899,4295.15404304049,
12900,4447.840441691027,
12901,3161.2127711991157,
12902,3862.7725985095717,
12903,3058.745049834987,
12904,2470.3347679601816,
12905,2669.4481781865184,
12906,2296.905184983714,
12907,1824.002952990867,
12908,4268.818393689316,
12909,2586.0713924051156,
12910,2391.205578456384,
12911,1738.1941678220076,
12912,3251.048644251282,
12913,2245.4632789192283,
12914,3307.540301610332,
12915,3166.8223618591246,
12916,3563.962776776768,
12917,2121.6554577326506,
12918,3362.5657098590827,
12919,5499.250515640735,
12920,4126.890800646192,
12921,2742.807003389872,
12922,2675.1975106550276,
12923,3511.3453125776646,
12924,2863.938170960971,
12925,3232.9398930952616,
12926,2096.6719145964075,
12927,5227.376115059747,
12928,3733.749992262668,
12929,5209.958822034683,
12930,3712.136426450459,
12931,1672.1584359575431,
12932,4064.998598010255,
12933,2590.7656522375246,
12934,2106.429854090091,
12935,2737.73064544652,
12936,3572.7784141634306,
12937,3632.42951994187,
12938,5259.223219518584,
12939,1502.3453479422753,
12940,1871.953511669677,
12941,2969.8973026270787,
12942,6010.861586355152,
12943,1948.6789078751667,
12944,3214.7288770972527,
12945,2749.8694983548576,
12946,3930.708536700645,
12947,2637.5125109403934,
12948,3243.2243845335956,
12949,2034.7830654012319,
12950,1921.7418480596248,
12951,2477.0410558114354,
12952,3502.511654291311,
12953,4845.324013315373,
12954,2700.1718059908653,
12955,5800.983411695248,
12956,3209.4771209346477,
12957,4406.316072480324,
12958,4756.62407067401,
12959,2530.486899422575,
12960,2538.080885414557,
12961,3024.287701994178,
12962,2385.162654232594,
12963,6564.057530563106,
12964,1958.2143637961494,
12965,2136.8654636832784,
12966,6351.70358947996,
12967,2291.6086459094595,
12968,3547.31871288273,
12969,3554.337450881072,
12970,1982.3376971619946,
12971,2852.5894124751953,
12972,4386.345304746358,
12973,3678.086993474669,
12974,2080.160417252716,
12975,3147.2166505865384,
12976,3161.6751547496656,
12977,3197.6170773650597,
12978,2120.8598655590804,
12979,2229.616513718048,
12980,2139.7008539034596,
12981,2361.5567457774123,
12982,3681.6730813169793,
12983,2630.371634227202,
12984,1842.9972241541282,
12985,4193.213799277784,
12986,4564.015346829018,
12987,3488.0409431355406,
12988,2067.439588983862,
12989,2821.4270126947504,
12990,2404.7232822551264,
12991,4661.548216944109,
12992,1993.5244035348471,
12993,4501.924941141955,
12994,3081.2531293977354,
12995,3901.790827694144,
12996,3927.2091344274477,
12997,3224.745570174821,
12998,2389.951748807846,
12999,1862.9071917067622,
13000,2674.2547320584436,
13001,1664.1907098511454,
13002,2160.01963257633,
13003,2722.8621844566665,
13004,3292.3365547219296,
13005,4091.577584995931,
13006,5501.5404571639965,
13007,3410.0260130622682,
13008,2708.011999350548,
13009,3887.5870776639194,
13010,2296.3059864619568,
13011,4092.164237515451,
13012,3514.847102657641,
13013,2547.635034213991,
13014,3032.2932831629723,
13015,2890.0691557547952,
13016,5761.108906426227,
13017,2358.7938436508416,
13018,2950.0564493477605,
13019,2885.670503627456,
13020,4747.740121121173,
13021,1769.2802227155953,
13022,3104.484131322224,
13023,2208.734412524079,
13024,4792.170296687416,
13025,2455.149796281198,
13026,2773.340467412589,
13027,2514.0004199213013,
13028,3078.1517025790486,
13029,2295.498392698234,
13030,1931.3570289354516,
13031,3497.186393885729,
13032,3637.9816096920867,
13033,5810.8574138690055,
13034,2566.709815167987,
13035,2051.7040980779966,
13036,4896.901413789059,
13037,2668.8780019615497,
13038,3601.2120660875253,
13039,3044.904109535021,
13040,4226.728469829968,
13041,2524.421947276316,
13042,5617.934497342649,
13043,3095.708911452965,
13044,2811.4815257268683,
13045,3921.885997040219,
13046,2576.891634941765,
13047,2139.909032310557,
13048,1979.6977828799163,
13049,2588.0617333388914,
13050,2000.179595014738,
13051,3751.0856943779136,
13052,2080.2880206646323,
13053,2227.7172067648353,
13054,3207.876862699366,
13055,2824.6582615365774,
13056,2874.578685650258,
13057,2724.5040749981467,
13058,5299.252767093241,
13059,2591.4682429057066,
13060,4269.284179088024,
13061,2258.65139839576,
13062,1593.6338803651724,
13063,2134.141379338809,
13064,6523.964273648504,
13065,3040.737718385564,
13066,3288.0635457914204,
13067,3396.4330072522253,
13068,3279.486386427294,
13069,5635.995558490866,
13070,2364.6719514925417,
13071,2456.138200240467,
13072,2623.8529030352847,
13073,3356.3569677717246,
13074,2180.927784390983,
13075,3113.604805053639,
13076,5644.976910895104,
13077,2448.5811479650783,
13078,2425.918619962544,
13079,3509.0113159197476,
13080,2179.915145094089,
13081,2747.7832536223414,
13082,1893.2661267184303,
13083,2436.19324100139,
13084,3538.563180467111,
13085,2749.8282448144773,
13086,2453.9459888679144,
13087,2473.051548547064,
13088,3400.144464379642,
13089,2677.277089165396,
13090,2920.7959062661826,
13091,2375.498693787551,
13092,2426.8224982723364,
13093,4156.412528681299,
13094,2113.222084671825,
13095,5302.930747509454,
13096,2451.22325608772,
13097,3158.2437190983183,
13098,2603.2419168472775,
13099,2123.2126780259573,
13100,3133.8283259076243,
13101,2784.1966556573057,
13102,2956.078559322424,
13103,3467.552860537567,
13104,1759.600778243627,
13105,5656.876641488479,
13106,4371.798204121798,
13107,2803.3777772818175,
13108,3811.4883189155926,
13109,2303.466601305601,
13110,2886.558721576754,
13111,2853.797718612162,
13112,2636.485732951116,
13113,3168.771352395087,
13114,1933.9161103095532,
13115,2824.894523440703,
13116,2601.278019528733,
13117,2505.3103055713063,
13118,2454.840916348202,
13119,2858.77054321899,
13120,2590.598662454208,
13121,6434.909038800486,
13122,3947.942490243832,
13123,3371.7130049987204,
13124,4128.982161630428,
13125,2327.709796969527,
13126,5404.239758288602,
13127,2658.778646579652,
13128,2773.841316624451,
13129,4472.030812860722,
13130,3816.9250129304696,
13131,2284.5478895813894,
13132,2144.925264396009,
13133,2959.923526753946,
13134,3415.7708603357614,
13135,1861.8612728255798,
13136,2878.3169299132505,
13137,1886.2468017363772,
13138,2238.6591208779746,
13139,4453.488662880106,
13140,2631.4460276653404,
13141,2659.058757093255,
13142,4090.883658354197,
13143,4179.2858819936855,
13144,2466.5279262524045,
13145,3939.6563154750056,
13146,2767.0375165628657,
13147,2547.1142704172707,
13148,3730.7838310973375,
13149,2424.5288293236154,
13150,4454.677469265657,
13151,2894.992666295331,
13152,2727.9537456264625,
13153,6914.569545250535,
13154,2213.94376824161,
13155,3030.1393780667026,
13156,3685.5726511477087,
13157,2738.5657084813597,
13158,2478.140887954752,
13159,3252.1688692824046,
13160,3243.697445520168,
13161,2363.8786763933813,
13162,2657.160467056647,
13163,2822.196502319444,
13164,3866.8825177240633,
13165,2499.7757471426885,
13166,3381.3574431392326,
13167,4453.842626481104,
13168,2479.3616145268174,
13169,2485.1118460320095,
13170,2652.742092302519,
13171,3011.5209327861053,
13172,4278.4630585087725,
13173,2707.9532505461166,
13174,1800.2105844422063,
13175,2364.626160149732,
13176,3460.615458581884,
13177,3123.298968748036,
13178,2521.1370187164134,
13179,2520.743923398177,
13180,2593.9879986994342,
13181,3844.7513886048123,
13182,2406.5855745620415,
13183,3904.2302547816935,
13184,2699.325749852727,
13185,4593.75610305796,
13186,2983.6014498275918,
13187,3243.075998393699,
13188,2239.2424729272307,
13189,3269.542198381121,
13190,3999.844642954288,
13191,1727.6076025131572,
13192,3346.9435459659703,
13193,2252.558828869515,
13194,2432.4241690221056,
13195,1923.5570314156525,
13196,2092.013410101506,
13197,2706.300562495831,
13198,6798.515547753959,
13199,2139.909032310557,
13200,6188.219786035329,
13201,4099.23330760514,
13202,4081.0074523140865,
13203,4444.278859343177,
13204,3322.5187722964893,
13205,2934.0470343802904,
13206,2275.2589412415928,
13207,2298.914326828932,
13208,4617.521166868795,
13209,3462.1082390569086,
13210,4248.26487854063,
13211,2452.1163833476835,
13212,2892.904065906658,
13213,4231.481181718654,
13214,4298.886922008286,
13215,2909.7558544421895,
13216,2524.059423711981,
13217,3332.6236853289074,
13218,3126.801299783339,
13219,2912.534629565085,
13220,2414.661006086228,
13221,2287.416713630707,
13222,2360.110699923128,
13223,2372.4205597919427,
13224,2978.0963249498122,
13225,2879.047688779062,
13226,1670.8205794861933,
13227,4641.305923308058,
13228,3538.5401045415147,
13229,2032.7070554402696,
13230,4053.77381444621,
13231,1999.5300616856885,
13232,5179.370039439886,
13233,2778.792727359036,
13234,2924.424422562444,
13235,2244.9078659287316,
13236,2871.730847456757,
13237,3201.129031086701,
13238,3578.0589559821788,
13239,4430.6476046628195,
13240,2084.735880908106,
13241,3675.215659274633,
13242,2438.500237657661,
13243,3457.929240876233,
13244,5027.5690368747655,
13245,3668.920312677941,
13246,3388.6352364512113,
13247,5299.822932459976,
13248,4147.412407292668,
13249,2428.9897800681165,
13250,3734.419679094488,
13251,5233.694359600155,
13252,3031.3306288470085,
13253,3025.5154974619095,
13254,5463.898233820972,
13255,3546.2425041395018,
13256,1968.878230287106,
13257,4052.6484447614775,
13258,2449.2750015807605,
13259,3016.1798126320946,
13260,2099.6544724543487,
13261,3750.4103464676946,
13262,5301.343400882097,
13263,2201.265187818202,
13264,2278.393955942365,
13265,2240.9733347600436,
13266,5346.301548122503,
13267,4118.403457071313,
13268,5495.488345159381,
13269,2086.5034423289817,
13270,3173.6896067526823,
13271,4535.346663332419,
13272,4912.906189146361,
13273,2101.4636814353403,
13274,3177.1663692734983,
13275,3182.1815944524415,
13276,4542.944880465619,
13277,3327.580225529723,
13278,4274.499512991518,
13279,3237.4822288071446,
13280,2512.052532994174,
13281,2362.8659929368105,
13282,3336.2181250818194,
13283,2825.362768961745,
13284,2948.565744130913,
13285,3049.3491824732414,
13286,2394.2491750947456,
13287,2640.165427474052,
13288,2912.4560456923477,
13289,3655.0879925477802,
13290,3609.7742046752023,
13291,2177.049596862671,
13292,1912.6056472883647,
13293,3841.4861367606136,
13294,5844.223128425174,
13295,2852.052907087333,
13296,2850.8600773985677,
13297,2522.823236611211,
13298,2685.8763170700345,
13299,2437.19390889419,
13300,2142.7017772095005,
13301,2109.0184168590367,
13302,4800.202205288635,
13303,4000.3222976690627,
13304,1964.512328068463,
13305,3455.9185388636565,
13306,5301.995339747148,
13307,4231.680600572341,
13308,2568.045349447264,
13309,2405.8190127966127,
13310,4289.073298746038,
13311,1758.7308280202633,
13312,3418.795759198246,
13313,3627.1750377331923,
13314,2631.552086288349,
13315,2867.807380107911,
13316,1827.298305084893,
13317,5345.465173532146,
13318,4224.001587362267,
13319,6553.770742031877,
13320,2464.028196045187,
13321,6559.348913291609,
13322,3421.9967724395256,
13323,3433.332956232007,
13324,3719.445713372945,
13325,3969.2159049615484,
13326,2366.1878205591534,
13327,2484.702805697548,
13328,2547.801123259564,
13329,2160.1125566220426,
13330,2516.597819114778,
13331,2010.177478445937,
13332,2221.003523103033,
13333,2153.406708608917,
13334,2387.2021705828956,
13335,1964.1192118966942,
13336,2580.527674889904,
13337,2064.4714156301243,
13338,3195.102537382536,
13339,3977.7349720333177,
13340,2077.8296722209175,
13341,3349.3512843842286,
13342,2432.88890943736,
13343,2831.0525532991087,
13344,4095.6118945469043,
13345,2457.415440490946,
13346,2860.5224916716147,
13347,2073.670995560211,
13348,2621.509530469236,
13349,3152.7443409102116,
13350,3107.171620547903,
13351,2355.5228996646383,
13352,3022.6718213545055,
13353,2782.224397902374,
13354,3832.7805527660284,
13355,3488.4045056957407,
13356,2992.7183146530897,
13357,1960.9927569171177,
13358,3966.4388549894347,
13359,1714.3201913235678,
13360,2781.086410988895,
13361,1988.261618033738,
13362,2784.302083988673,
13363,3712.611396309736,
13364,2550.5097393042674,
13365,2345.3253593915356,
13366,2274.91922974706,
13367,2160.8855443379607,
13368,2720.7028875597816,
13369,2592.5733311106933,
13370,2124.128341759771,
13371,2303.7730227148254,
13372,4037.742815521495,
13373,4963.382289153606,
13374,2146.2093971066292,
13375,3309.2699106731725,
13376,2866.1902085940246,
13377,3102.396094243243,
13378,4867.586341084474,
13379,2805.2204939535513,
13380,2544.944255155724,
13381,2338.8092598927333,
13382,4589.25522522229,
13383,2828.351215145838,
13384,6066.780304471653,
13385,4610.955694608904,
13386,2078.655785871867,
13387,3382.7905226918892,
13388,2821.1215255079055,
13389,1939.518521859019,
13390,2495.779996822686,
13391,2262.317298532452,
13392,3432.725612526121,
13393,2803.358071719794,
13394,1769.0733916906888,
13395,2201.933971936167,
13396,2971.084242155561,
13397,1737.2907783981075,
13398,2733.5325230161175,
13399,3069.1466180825664,
13400,3237.9817595360714,
13401,3262.0707909630974,
13402,4328.463884647903,
13403,3004.7007400928997,
13404,2030.6740358834159,
13405,2958.859033721451,
13406,3346.8087637478866,
13407,2193.9819058151547,
13408,2869.9899920518965,
13409,2436.140087563558,
13410,4922.976504032498,
13411,2602.5449950676953,
13412,3186.537667057522,
13413,2166.323236968754,
13414,2398.2805820599788,
13415,2813.719029037567,
13416,2027.5956219745926,
13417,2956.313467557254,
13418,4529.18654968062,
13419,3590.0998513869886,
13420,2989.0226257300315,
13421,3522.471037331012,
13422,2531.920777505158,
13423,2455.4485309560664,
13424,6310.598814186146,
13425,3074.0640051806677,
13426,3303.859036624576,
13427,2249.9976208306593,
13428,2404.10116754648,
13429,4707.242375143487,
13430,3726.703938710461,
13431,3032.6879496949114,
13432,4349.259121389558,
13433,1979.5353812217968,
13434,2381.8606326818117,
13435,3692.865551938219,
13436,3998.564018628673,
13437,2516.1701402440344,
13438,1932.2179875696854,
13439,2648.0789018769165,
13440,2016.701546282101,
13441,3534.233310200319,
13442,1953.9138702559544,
13443,4030.6759513670368,
13444,2625.4216509309585,
13445,2459.7278033228904,
13446,3793.123353785611,
13447,2627.215897373589,
13448,1571.98069331263,
13449,2436.1191158664255,
13450,2330.265638207221,
13451,5507.811209595047,
13452,2505.8246223426486,
13453,4240.05733593115,
13454,3391.0304318149683,
13455,2449.1834550381577,
13456,2829.918254591552,
13457,2463.7385834420984,
13458,2343.804193535372,
13459,5244.92255805163,
13460,3045.5697977785185,
13461,1935.6310604732053,
13462,3281.740059612767,
13463,2830.711599213183,
13464,3965.8204538604696,
13465,3901.8755274720825,
13466,5669.05324737661,
13467,2162.9169742462373,
13468,2067.759605348072,
13469,3006.0006578933867,
13470,2699.53750121669,
13471,5391.552465631228,
13472,3889.5501907967896,
13473,2617.6207435545343,
13474,3093.2796684891373,
13475,3149.387509245506,
13476,3751.0981213711684,
13477,3685.8149766158404,
13478,5834.73465233976,
13479,2968.5797687501267,
13480,4476.430529527573,
13481,2436.140087563558,
13482,3115.4715191128644,
13483,3678.3104588829524,
13484,2405.31425934667,
13485,6017.19111556216,
13486,3614.0538993542023,
13487,2021.7756796124472,
13488,2430.3363714073193,
13489,2363.1639275732837,
13490,4495.061488952417,
13491,2759.836206778344,
13492,4743.401254692895,
13493,5749.610460071333,
13494,6042.218315350425,
13495,2058.3566294510224,
13496,2690.9359803859365,
13497,2407.666730088814,
13498,3173.318296069419,
13499,2602.82330561888,
13500,2267.113111388192,
13501,2482.4265153494566,
13502,2500.2730151419387,
13503,2786.1855393420424,
13504,2534.3599504113386,
13505,3488.398609835309,
13506,2846.681066405082,
13507,1675.8493001761833,
13508,2284.68947130771,
13509,2466.846276165811,
13510,2805.7318801622437,
13511,2367.185898684495,
13512,2584.7918876670924,
13513,4352.226214671836,
13514,2075.916027297028,
13515,3290.0249499217466,
13516,5761.642897934618,
13517,3500.360784927545,
13518,2190.727955251995,
13519,3698.8462922469344,
13520,3113.5192102769834,
13521,5320.695444462891,
13522,4028.188338935607,
13523,2948.67176513056,
13524,3767.382127852646,
13525,3340.428883707866,
13526,2741.6202635988548,
13527,4517.891474402191,
13528,1932.2661071073599,
13529,2785.959476491293,
13530,2633.4019902980313,
13531,2059.00839593913,
13532,3719.9894504899066,
13533,5479.199744450463,
13534,2133.029084967712,
13535,3623.344025946667,
13536,2880.706316103811,
13537,2058.1955964621293,
13538,4750.833311889128,
13539,4787.566380123217,
13540,6555.901896834168,
13541,3819.1849001248647,
13542,3739.9761168785003,
13543,2852.9665505803105,
13544,2712.700240458881,
13545,4596.24484893901,
13546,3275.7119351614056,
13547,4912.051133069953,
13548,1799.2650992171984,
13549,4072.379108888056,
13550,6028.197963792278,
13551,4782.389122245191,
13552,3013.507755274375,
13553,1783.6293970302088,
13554,2156.877183668099,
13555,2768.595259115237,
13556,4518.893856210883,
13557,4486.1967303572965,
13558,3200.722225499463,
13559,3185.7601699692336,
13560,2627.4675572935244,
13561,3253.6320279519528,
13562,4033.028133703361,
13563,4329.593745127697,
13564,6176.67011742549,
13565,2463.5108698585013,
13566,3386.6635779886124,
13567,4466.487547240924,
13568,2761.8169212172497,
13569,2955.92915450679,
13570,4573.640807933369,
13571,4506.027636513818,
13572,4957.015514322233,
13573,3220.5278535656266,
13574,4634.48315898858,
13575,3069.6549554160542,
13576,2508.7512145858855,
13577,2101.272989406046,
13578,4498.138486259904,
13579,2480.4868735694236,
13580,1676.5628949534482,
13581,5366.659388707436,
13582,2237.296561509326,
13583,4016.744848148521,
13584,2279.137449448712,
13585,2594.7288204234824,
13586,2783.288702959289,
13587,3473.520990587307,
13588,2836.7237749167107,
13589,2081.681711562208,
13590,4120.792101758336,
13591,1999.7480111972359,
13592,2495.0238896079054,
13593,4745.5321103326805,
13594,3373.873703749704,
13595,2189.4651247562015,
13596,2168.2252938079637,
13597,3397.9143560961093,
13598,2590.008737463906,
13599,2133.1727926583844,
13600,4765.242497519891,
13601,4076.015706543324,
13602,1953.122110921749,
13603,1934.7844556550508,
13604,2411.9247305518033,
13605,4334.657802235813,
13606,2790.2213357782734,
13607,2722.801485390916,
13608,4124.711989854016,
13609,4445.312120564019,
13610,2682.4795557080224,
13611,3197.6192597710087,
13612,2095.208500597347,
13613,2774.6501314924926,
13614,2176.5274347925847,
13615,2176.5274347925847,
13616,2176.5274347925847,
13617,2051.801703754345,
13618,2920.6797054984618,
13619,5832.729907910068,
13620,2847.125721526802,
13621,2069.0634465794574,
13622,2446.304024778719,
13623,3563.0255000776583,
13624,2625.499207476539,
13625,2781.180713572169,
13626,2367.967060581567,
13627,3766.91991908076,
13628,2061.996859504369,
13629,1930.1535504154658,
13630,2194.7363991685224,
13631,3599.7222439554284,
13632,3659.8836570418207,
13633,2972.818126447789,
13634,2053.9453853162227,
13635,3054.968450175431,
13636,2660.768965683642,
13637,3482.4659940844454,
13638,5520.832515931388,
13639,2910.6522883663492,
13640,2781.180713572169,
13641,2458.132022287309,
13642,5082.031634187975,
13643,2911.329044322131,
13644,3811.1679876321487,
13645,2121.7099504529533,
13646,3252.5641475308216,
13647,4231.358454133924,
13648,4058.0521825845967,
13649,1881.3282046679637,
13650,6156.103747757458,
13651,4811.06194817436,
13652,4053.8551168637237,
13653,1886.4004074867903,
13654,2304.2981632007923,
13655,2165.011055861075,
13656,3343.1898146910335,
13657,3488.6581458065293,
13658,3511.1177471250007,
13659,2638.6974319297015,
13660,3280.0625586937103,
13661,4156.778094377951,
13662,2316.847482992363,
13663,6386.795657767012,
13664,2218.6038767349237,
13665,2629.2812628875813,
13666,2820.298789373915,
13667,3043.1935542834944,
13668,2074.6859256517837,
13669,3797.9965197617175,
13670,2295.1201033957072,
13671,3333.6087333473774,
13672,5306.116534431054,
13673,2401.663750180397,
13674,2683.824820518613,
13675,2732.66101787167,
13676,2291.828694503407,
13677,6244.108534189489,
13678,2254.967946283803,
13679,5133.144489575442,
13680,3449.412945342941,
13681,2033.6055417235443,
13682,2190.1657227334504,
13683,2772.530223669138,
13684,2663.572539574417,
13685,2903.7407920611467,
13686,2508.8322532931916,
13687,2787.62291235062,
13688,3247.0695472222965,
13689,5538.486129547173,
13690,2807.2279844727623,
13691,2156.2003707570943,
13692,2749.109993505515,
13693,3768.2660552187854,
13694,4528.17466636978,
13695,2957.425013152092,
13696,2322.934983064567,
13697,5856.711542014031,
13698,3379.5575218953727,
13699,2631.666466254754,
13700,4605.269643331335,
13701,1796.412559317284,
13702,4067.033005367079,
13703,2190.3703889368517,
13704,2452.767265667406,
13705,4061.0606105149736,
13706,3439.8841993505725,
13707,5457.607065652346,
13708,2923.9346119997313,
13709,2129.050123805425,
13710,2455.34582785672,
13711,2431.2170298306364,
13712,2286.476642003035,
13713,3588.2831902769935,
13714,2151.3444324786233,
13715,3671.0100186385034,
13716,6360.276323611811,
13717,2354.7231434936466,
13718,4775.582238110911,
13719,2275.072970076855,
13720,2213.105042816221,
13721,2985.137993509251,
13722,4416.274611373553,
13723,3812.4527062781776,
13724,1883.3027976740614,
13725,2650.0692673400017,
13726,3517.9539226945126,
13727,3136.336460317185,
13728,1904.957127416983,
13729,2728.4421890270755,
13730,2142.663094189376,
13731,2506.622934424741,
13732,2024.5924457347064,
13733,6716.727079949607,
13734,2914.847652534003,
13735,2780.8338370762526,
13736,4360.042524527107,
13737,2183.4436061584156,
13738,2339.679034644455,
13739,2496.1890431651746,
13740,3439.8841993505725,
13741,1835.7999401829798,
13742,4906.275956477042,
13743,4714.523443070795,
13744,3456.0051391017096,
13745,2551.7094177178014,
13746,2334.7750985932253,
13747,2090.504629166248,
13748,5820.890564909056,
13749,2711.60726208698,
13750,2677.0953503916153,
13751,2648.2435928989175,
13752,3321.3503089010374,
13753,2517.7839347774484,
13754,5317.9887894181875,
13755,1992.9094878320789,
13756,3356.9040024928454,
13757,1906.3470337859087,
13758,4457.201675917941,
13759,3372.0084041198625,
13760,4522.493337054504,
13761,4894.101413282418,
13762,2359.664025337721,
13763,3436.892041632615,
13764,3563.3766055178166,
13765,3245.223709140521,
13766,1778.7726344504185,
13767,5380.384753711008,
13768,3102.53149302187,
13769,3381.010594748691,
13770,6014.621669459825,
13771,3767.2773761889825,
13772,2356.56173045489,
13773,3407.267891495707,
13774,2897.575074335145,
13775,2190.474147341837,
13776,2902.551670130583,
13777,2372.6405197671365,
13778,3547.374039022241,
13779,3083.064587816222,
13780,3382.9310734599576,
13781,3856.9560364280883,
13782,4655.404823487123,
13783,3223.2045327802593,
13784,4146.961244429134,
13785,2522.4699260740626,
13786,4709.840956976263,
13787,2239.6487192857808,
13788,2271.6335640991,
13789,4858.396323633611,
13790,4395.794850058321,
13791,2055.9281932335407,
13792,2775.0079536632347,
13793,4444.528866441272,
13794,4033.836951044431,
13795,2941.6491955819893,
13796,2314.778308648809,
13797,2791.2022340060894,
13798,6137.985442375467,
13799,2374.817946767691,
13800,3203.8320696845085,
13801,3173.002041793438,
13802,2293.6280607166286,
13803,2238.221575728074,
13804,3787.0600731102363,
13805,4901.22860317794,
13806,3085.2007449534563,
13807,4375.126283253701,
13808,2913.665141221278,
13809,4244.224698536951,
13810,3847.2936450650786,
13811,5264.972996736467,
13812,4534.682292190861,
13813,2912.806900386916,
13814,3057.601306726261,
13815,5200.238781141489,
13816,2896.648770906833,
13817,3038.8249058722204,
13818,2622.5387940015016,
13819,5319.688489692725,
13820,3085.7707671187745,
13821,4398.908189463222,
13822,2740.4117352138337,
13823,4615.899785691881,
13824,2214.0113678729426,
13825,2412.9744774420624,
13826,5442.291874555197,
13827,5013.657430521631,
13828,3875.301746670618,
13829,5730.231957706975,
13830,4102.4673395042555,
13831,3083.793231027857,
13832,2746.5478744897573,
13833,3811.622255590189,
13834,2800.5000732252624,
13835,5417.839797082622,
13836,5161.288820909614,
13837,3710.7247323552956,
13838,5179.897744495995,
13839,1957.1762813718606,
13840,2721.666855926606,
13841,3273.313859280741,
13842,2364.0160558508123,
13843,2440.711536463759,
13844,4095.836909643147,
13845,2912.75706266474,
13846,2473.6076806764486,
13847,2372.096787386798,
13848,2647.429665680376,
13849,2988.0947050668615,
13850,3183.115993647716,
13851,2376.1990605892356,
13852,2828.2948199384514,
13853,2527.870872509497,
13854,4249.674033939882,
13855,4204.849089978233,
13856,4472.28135680735,
13857,1898.0735797297416,
13858,4327.646872100536,
13859,2612.401908975816,
13860,3453.8956510425087,
13861,3164.576713397233,
13862,1867.9919809905505,
13863,2907.4049303449515,
13864,2299.40716439143,
13865,2840.988845532508,
13866,4375.214729721743,
13867,3996.022419989868,
13868,5630.739506135313,
13869,1445.7091295081937,
13870,2569.4259624370934,
13871,1731.8287502249918,
13872,4256.224314269684,
13873,2641.3771107566695,
13874,3765.5900875724815,
13875,2733.816727952985,
13876,3318.22974070366,
13877,2749.9872796880845,
13878,3368.544635216939,
13879,3557.8240145482805,
13880,2220.8782815262416,
13881,1627.4801946585483,
13882,4418.340714811804,
13883,3810.507004402237,
13884,2380.6514980105153,
13885,2275.8980021867883,
13886,2747.6064560578916,
13887,3479.2279042392265,
13888,2833.803767405641,
13889,4748.863815962924,
13890,2965.31303239767,
13891,3716.4604362696527,
13892,2608.3728152232375,
13893,2302.599629746389,
13894,1965.3715652359806,
13895,3177.0015285796503,
13896,2915.58555527767,
13897,5226.576748116381,
13898,5618.263928904282,
13899,3792.899107750376,
13900,4748.6497102545045,
13901,2035.6203520139056,
13902,2922.700083361042,
13903,4028.2035671998883,
13904,4268.039820085862,
13905,2788.6301371976006,
13906,2322.341325178434,
13907,3351.9137900354694,
13908,3936.7522508784623,
13909,3595.8969833869182,
13910,5741.2498627130435,
13911,4155.965453546548,
13912,2672.4455458816296,
13913,1617.6558904809447,
13914,2036.4297960812462,
13915,1679.687739960825,
13916,2757.9861192989847,
13917,2313.771717670464,
13918,3027.3803923694036,
13919,2723.534232826309,
13920,6181.966588334017,
13921,5573.493841922893,
13922,2483.8663540805214,
13923,4623.295704104736,
13924,4697.555487278543,
13925,2073.823144944929,
13926,4775.310054645245,
13927,3247.7780752430476,
13928,1942.8451704147465,
13929,2377.062249697969,
13930,2625.5244187581407,
13931,2939.94611505314,
13932,2573.406128295088,
13933,4187.660147216697,
13934,2171.7411971778142,
13935,3464.9382519077158,
13936,3593.128626392431,
13937,2416.1975586075587,
13938,2622.2183975791786,
13939,2546.7949089909353,
13940,3069.3046197652684,
13941,1710.5532111893067,
13942,3869.2352979588077,
13943,4583.303031934549,
13944,5514.942874541881,
13945,3066.5263781939198,
13946,3098.686323840328,
13947,5654.171874501319,
13948,2244.517376687383,
13949,2832.463337444404,
13950,1934.2842948125322,
13951,4013.8116809408484,
13952,5271.529859789636,
13953,3937.2737624798633,
13954,4740.007402388308,
13955,3635.570480156152,
13956,2538.4031783323267,
13957,3083.6721817492203,
13958,2157.4275030850686,
13959,2712.6769311412195,
13960,2882.595535928201,
13961,2825.5791199784876,
13962,2484.018151309466,
13963,4357.749886948377,
13964,2351.214518243254,
13965,2056.707722051467,
13966,2833.1741116959743,
13967,3328.17364218276,
13968,2622.2402181341495,
13969,2781.6574221649425,
13970,2336.3862029736893,
13971,4111.0347465198,
13972,2166.6722143722864,
13973,3612.6112194927487,
13974,3587.215709633713,
13975,2645.0159304118447,
13976,2798.7239371051687,
13977,2350.219191861336,
13978,2472.2109594559397,
13979,4530.295138511451,
13980,6121.466854088563,
13981,2768.595259115237,
13982,2905.4469511518096,
13983,4892.781224367338,
13984,3367.573942122312,
13985,3744.0795363024677,
13986,5159.244184763667,
13987,2865.7316869203846,
13988,1552.8196402764227,
13989,3015.697451445,
13990,4555.692318902005,
