,modelE_lgbm_train,modelE_lgbm_test
12695,2804.1368893561457,
12696,2353.891344635831,
12697,2403.8428300085657,
12698,2072.580966995429,
12699,6096.923913933003,
12700,5122.754261135908,
12701,2603.3944817263646,
12702,2272.019927053488,
12703,2769.1778662554257,
12704,2712.066975160953,
12705,2638.226103888539,
12706,2378.020298680684,
12707,2387.637697408585,
12708,2489.8306137765658,
12709,4443.358134300724,
12710,2659.125543312972,
12711,2787.679815527737,
12712,3145.7112872106013,
12713,2550.7653200387667,
12714,1836.675533251978,
12715,2913.6406729328432,
12716,3500.237155224472,
12717,4751.268287347533,
12718,3068.383381342384,
12719,5393.848342087013,
12720,2294.565945675787,
12721,2641.8081885455217,
12722,6174.111780505681,
12723,4810.166740730243,
12724,2908.2969100192026,
12725,3334.218778918094,
12726,3578.1768691241846,
12727,1810.8585307787985,
12728,2401.121272816508,
12729,3477.570342150673,
12730,2226.9085552217543,
12731,2120.6110029651154,
12732,3911.463622076812,
12733,5048.565342526231,
12734,3175.957538098842,
12735,1885.1766772531912,
12736,2977.1372147357606,
12737,2412.9875740333937,
12738,3313.593477808108,
12739,2582.541850521042,
12740,2801.908659450878,
12741,2428.301479377599,
12742,3486.776431936115,
12743,3808.971829940144,
12744,2096.318539357953,
12745,3736.234045867512,
12746,2987.325188206711,
12747,2717.433052871995,
12748,1860.845254546564,
12749,3323.6025590053805,
12750,3224.7262215976702,
12751,5406.825813921692,
12752,2547.0407361098237,
12753,6463.65132046147,
12754,2090.017561205491,
12755,3751.925410114872,
12756,3553.381952895714,
12757,1983.6004177228688,
12758,2827.37698687283,
12759,3090.041066043607,
12760,4696.089472282378,
12761,3265.057338850814,
12762,2866.205047435911,
12763,6142.166155391255,
12764,3300.6188877426866,
12765,3114.260528528001,
12766,3243.1003972848525,
12767,4462.899322766889,
12768,2705.6746736229356,
12769,2629.532796845038,
12770,3691.0212570429694,
12771,2441.980851267317,
12772,2403.4774647278655,
12773,2391.874079269426,
12774,2654.655874107808,
12775,1990.6731067051041,
12776,2610.7900067225573,
12777,2789.9475933731774,
12778,2938.841060561804,
12779,3138.9617491921563,
12780,2936.0754974237907,
12781,2272.3664255430785,
12782,3169.6459919948784,
12783,2806.7452186028186,
12784,2577.0411614497407,
12785,3024.714853453707,
12786,6950.526818111385,
12787,4096.402789112721,
12788,4187.434596742649,
12789,2368.7695087056904,
12790,2552.2523834930607,
12791,2918.9971992697215,
12792,2855.924226672616,
12793,2242.316753274712,
12794,3131.182912696371,
12795,3130.703013328641,
12796,3553.1256304076296,
12797,2570.1722839388126,
12798,2182.7627684728072,
12799,2530.3604532638233,
12800,3534.642200327426,
12801,2801.41635694168,
12802,5206.529373798079,
12803,3189.955377857313,
12804,2102.3108308003775,
12805,2613.7545840246235,
12806,2948.9838772218627,
12807,5825.606879731748,
12808,4794.895035334494,
12809,4249.707755542916,
12810,3111.891072855877,
12811,3386.8644889692705,
12812,3618.3338040511912,
12813,2615.1046325574184,
12814,3826.0829276992567,
12815,2250.7116929325834,
12816,2027.266382762129,
12817,5517.26114808421,
12818,2633.573185069839,
12819,2541.22045551971,
12820,4454.628354744152,
12821,2948.181326695142,
12822,2553.801416582557,
12823,2440.8950624599815,
12824,2064.0398149402918,
12825,2985.325700045509,
12826,3759.2401603423473,
12827,2099.815403017168,
12828,4087.4287370989923,
12829,2104.4967947746395,
12830,3539.261688152021,
12831,4838.546806350578,
12832,2791.674158635871,
12833,3169.3379224570326,
12834,3536.654842555172,
12835,2699.277357958041,
12836,2413.906163801292,
12837,2846.432286801847,
12838,2746.506615174275,
12839,2941.3962132262272,
12840,2997.477624305034,
12841,2798.7483045556246,
12842,3088.098666319564,
12843,2889.3957045432717,
12844,2746.498785850379,
12845,3952.480723162665,
12846,3402.049957681942,
12847,2266.382796958271,
12848,2632.7449298389683,
12849,1945.3209713078722,
12850,2912.6348019365673,
12851,2313.3138088794053,
12852,2862.210934461626,
12853,2610.2887156494016,
12854,3459.4597463506143,
12855,3677.4375504446693,
12856,4058.2939741056225,
12857,1916.2740982103028,
12858,2659.690472326743,
12859,1983.079394220099,
12860,3644.8171735820983,
12861,3482.6310079429713,
12862,2343.519590820325,
12863,2699.6704770918573,
12864,2123.5865324596125,
12865,2790.1346988161436,
12866,4921.034527859987,
12867,3431.9642847159425,
12868,2788.789338682543,
12869,4045.919198563587,
12870,2551.5802588230645,
12871,2756.5258990798184,
12872,4160.92793496907,
12873,5390.229496023767,
12874,3284.116949192966,
12875,3588.7426705483854,
12876,2056.074028081894,
12877,2859.703026862287,
12878,5263.332005226181,
12879,2831.567945040023,
12880,3044.316720672063,
12881,4941.075120555698,
12882,4128.362476644701,
12883,2654.4951725015176,
12884,3690.526734336434,
12885,2330.957187091719,
12886,2227.2208866791752,
12887,2023.1097233305136,
12888,3558.334963589903,
12889,4849.4286492499405,
12890,2437.219711993099,
12891,2721.710570936874,
12892,3359.6150473060966,
12893,4295.4675927708395,
12894,2210.9963971806055,
12895,3056.89958406495,
12896,2120.2559491343377,
12897,2554.6099893105343,
12898,5710.453374244879,
12899,4017.2005209591593,
12900,4651.298514311876,
12901,3258.860138043351,
12902,3673.8987914223417,
12903,2964.6233779010486,
12904,2378.1266565050532,
12905,2404.205303796796,
12906,2593.6300592903667,
12907,2426.379011564873,
12908,4133.78831335544,
12909,2502.566868795952,
12910,2560.0819193563093,
12911,1814.574998791341,
12912,2930.3726329361,
12913,2149.0327275540812,
12914,3016.484533880443,
12915,2902.2788539062826,
12916,3705.677939633125,
12917,2167.9989718509473,
12918,3575.5079399418996,
12919,5475.744215906594,
12920,3444.393218867685,
12921,2815.666306235909,
12922,2725.4048317437687,
12923,2976.7110065417382,
12924,2781.651405439829,
12925,3275.510225611121,
12926,2410.8147608721133,
12927,4926.231573108801,
12928,3474.911188549114,
12929,5650.020496615772,
12930,3225.5948195739315,
12931,1543.6809550195762,
12932,3778.049126285358,
12933,2423.6498751230893,
12934,1863.0865898345603,
12935,2390.5161121711653,
12936,3433.0567431169916,
12937,3709.154851697823,
12938,5870.536263242979,
12939,1744.8417952443488,
12940,1939.133564058136,
12941,2951.182373077277,
12942,6618.121061347658,
12943,2249.0663257322185,
12944,3556.9836332829464,
12945,3199.7415149161434,
12946,4239.507552984628,
12947,3062.693497622767,
12948,3008.704182290844,
12949,1998.6102024044728,
12950,1896.663818881853,
12951,2292.527645489841,
12952,3441.2385732301304,
12953,4443.657995690291,
12954,2586.7950695098134,
12955,5656.821144413292,
12956,2683.3842512540496,
12957,5171.493321525662,
12958,4776.7728176052515,
12959,2727.789725258678,
12960,2626.0492497673467,
12961,3277.43456984599,
12962,2368.9711783532043,
12963,6338.106609112632,
12964,2059.478225845707,
12965,2112.8108014359304,
12966,5598.738272540143,
12967,2479.3807734563698,
12968,3066.8769520078426,
12969,2943.766349946657,
12970,2254.2550026265417,
12971,2493.781515539094,
12972,4297.798361380828,
12973,3651.8025875064423,
12974,2208.9552914163646,
12975,3465.45524369824,
12976,3327.884505105236,
12977,3379.676422239708,
12978,2083.1777336770474,
12979,2114.4716857536437,
12980,1933.105705033888,
12981,2408.2161278957637,
12982,3645.4364406696645,
12983,2644.3628488509303,
12984,1937.999283226522,
12985,3677.476251583842,
12986,5039.193232649056,
12987,3384.4853221165417,
12988,2337.5769123047535,
12989,2989.8389639624043,
12990,2386.664847020784,
12991,4574.332748946594,
12992,1907.8168686528193,
12993,4668.579516266622,
12994,3209.0637530656672,
12995,5258.128066774844,
12996,4117.961002057242,
12997,2581.571833261493,
12998,2603.6996055172212,
12999,1750.3024839909235,
13000,2444.4357335802406,
13001,1710.2625325762426,
13002,2480.6107003138504,
13003,2375.919506649153,
13004,3851.4377683788757,
13005,3980.078463699142,
13006,5772.733389501167,
13007,3470.9376256643377,
13008,2639.8275102854686,
13009,3948.7372422805106,
13010,2726.5315127925887,
13011,3682.3793332651708,
13012,3369.030934635111,
13013,2573.5954739689078,
13014,3177.865320725049,
13015,2716.2199912758892,
13016,5561.552655963731,
13017,2138.3981467388758,
13018,2676.748809659149,
13019,2891.8179024903984,
13020,4527.2389717979695,
13021,1944.135573973452,
13022,3262.432936439464,
13023,2258.895618809952,
13024,4542.658822522903,
13025,2498.318892725685,
13026,3557.835863067867,
13027,2330.4948869856917,
13028,2956.330633762116,
13029,2466.1382678740993,
13030,2013.654459287639,
13031,3238.5232664988494,
13032,3483.3591881306347,
13033,6118.338268183752,
13034,2267.7347575522363,
13035,2003.8051662754847,
13036,4793.066031044301,
13037,2379.269676751578,
13038,3779.779350043086,
13039,2880.2902882123158,
13040,4256.857355202011,
13041,2530.617781162153,
13042,6394.718600338738,
13043,3041.0199757447463,
13044,3176.0797692796614,
13045,3771.387316024638,
13046,3312.6065045481805,
13047,2328.579742113107,
13048,1978.6011253571203,
13049,2896.7280383700745,
13050,2209.043862063201,
13051,4277.163710835441,
13052,2397.1787668637694,
13053,2459.9239406663346,
13054,2849.491963147806,
13055,2682.4441985586686,
13056,2890.6599422492664,
13057,3094.207193037971,
13058,5342.026123912031,
13059,2585.619964350548,
13060,4299.438270260938,
13061,2237.589244612863,
13062,1646.0600033073515,
13063,2501.2139429614776,
13064,6651.78567229409,
13065,2926.5168263374107,
13066,3000.329928338976,
13067,3162.5870790817517,
13068,3063.212357989135,
13069,5647.130303858832,
13070,2276.41943937387,
13071,2437.977491336101,
13072,2288.2454612783313,
13073,3778.445588408639,
13074,2383.6241101530395,
13075,3062.9799436829235,
13076,5229.728459065642,
13077,2437.4162775560276,
13078,2260.4513783016555,
13079,3191.466626799334,
13080,2022.7092588611201,
13081,2762.172567112819,
13082,2292.0145002929653,
13083,2363.379383013538,
13084,3203.7676123694905,
13085,2582.2051976903135,
13086,2353.638908640712,
13087,2297.2035201312015,
13088,3161.506903185923,
13089,2312.7018615069246,
13090,2627.335402345563,
13091,2360.807026698227,
13092,2695.3039131711853,
13093,4400.245658014968,
13094,2280.493626907569,
13095,5690.451657333078,
13096,2271.2697281010287,
13097,2676.066441203535,
13098,2823.1375479818107,
13099,2269.3581158895763,
13100,3172.513684900438,
13101,2928.866819946295,
13102,3388.5082996016295,
13103,3736.308668917708,
13104,1755.168828998305,
13105,5645.198320447803,
13106,3946.5086003917404,
13107,2804.5028180874656,
13108,3594.2809300909244,
13109,2320.4630971170864,
13110,2425.2901993369364,
13111,2985.934309249811,
13112,2888.3731511084925,
13113,3143.9113325179037,
13114,2070.9625975726694,
13115,3209.242924157991,
13116,2484.87489782839,
13117,2387.5942848936756,
13118,2815.301239964294,
13119,2784.2443156281374,
13120,2684.459135858908,
13121,5907.449680029335,
13122,4113.169596149202,
13123,3093.06025247234,
13124,3998.792274746439,
13125,2556.15318403846,
13126,5607.949032027295,
13127,2734.5967236239107,
13128,2975.8672206058554,
13129,4046.0016616562625,
13130,4663.3489217380675,
13131,2816.9351203105994,
13132,2420.687991630114,
13133,2988.9973226694988,
13134,3209.4583711974187,
13135,1992.9651900546276,
13136,2412.828511922962,
13137,1695.5348120558867,
13138,2159.067143355184,
13139,4428.677362424031,
13140,2530.864651919485,
13141,2918.3189887686303,
13142,3811.2629894101256,
13143,4138.713098468814,
13144,2524.653768363485,
13145,3213.429746986764,
13146,2729.773528526739,
13147,2647.5399874356362,
13148,3744.888710266126,
13149,2325.0731176797817,
13150,4617.065169097449,
13151,2665.5437468151763,
13152,2256.6819787974073,
13153,6038.20275175332,
13154,2223.820766032271,
13155,3045.705682613392,
13156,3780.7817172549803,
13157,2802.9835981082174,
13158,2716.923497254551,
13159,3090.6927532216673,
13160,3184.937515563607,
13161,2728.327291191126,
13162,2729.010193005061,
13163,3422.120586712688,
13164,3976.128670083994,
13165,2307.7769474300944,
13166,3269.096286705481,
13167,4572.040233769354,
13168,2612.4558501861943,
13169,2454.9220137896077,
13170,2650.8560716711995,
13171,2941.618335591295,
13172,4439.230164883865,
13173,2628.1301844355467,
13174,1846.600684456315,
13175,2764.1870945055502,
13176,3339.0460977633106,
13177,2954.9155299356858,
13178,2377.4402670462796,
13179,3133.859472043737,
13180,2516.501243917198,
13181,4718.747576061211,
13182,2718.890720896329,
13183,3525.2758338384015,
13184,2593.693478381791,
13185,5204.834273862248,
13186,3164.5200182346844,
13187,3339.779735254972,
13188,2397.609961253621,
13189,3632.164398017961,
13190,3949.4753278936196,
13191,2024.789365166957,
13192,3115.242378506102,
13193,2209.837575897659,
13194,2460.460322012046,
13195,1916.515658458111,
13196,2086.261890544583,
13197,3072.3792442369277,
13198,5438.026782686584,
13199,2281.708722269222,
13200,5829.42607032097,
13201,3763.608312313897,
13202,4284.304292418338,
13203,4110.929853920778,
13204,3267.766583584919,
13205,3004.783856727501,
13206,2382.956778662283,
13207,2130.1771719256035,
13208,4590.066621513881,
13209,3510.334996787695,
13210,4350.390824778623,
13211,2349.507349751453,
13212,2440.1781839685223,
13213,4237.13586376196,
13214,4214.836631816409,
13215,2483.192522625536,
13216,2653.1749204711155,
13217,3032.1014779985458,
13218,2940.7224425519307,
13219,2501.586768023509,
13220,2395.912663679777,
13221,2401.7578707863386,
13222,2493.3354182135317,
13223,2223.050840698067,
13224,2783.2075460135597,
13225,2658.2643004243096,
13226,1694.9606189872786,
13227,5469.662019733126,
13228,3273.1224956476253,
13229,2091.2029918027615,
13230,4164.250118347309,
13231,2270.307173235841,
13232,5248.73064517406,
13233,2819.710251795286,
13234,2741.4300280513175,
13235,2237.3966825570874,
13236,2854.171162627642,
13237,2954.768707158057,
13238,3346.4731714764457,
13239,3968.859137399035,
13240,2107.3190306843608,
13241,3698.521908564514,
13242,2360.0971157910585,
13243,3580.119209673445,
13244,5458.939176812269,
13245,3464.1953256314973,
13246,4293.336853582114,
13247,5555.213321871437,
13248,4060.444938259362,
13249,2451.261442832333,
13250,3720.530090021954,
13251,5690.014072878143,
13252,3374.3522897836647,
13253,3321.8159485611222,
13254,5737.524063598866,
13255,3252.4327943387066,
13256,1913.318854790924,
13257,4068.7377008388603,
13258,2505.930345442241,
13259,3127.4200723324807,
13260,1957.6644940740512,
13261,3450.053626944515,
13262,5410.029818630622,
13263,2469.619688542251,
13264,2410.9338511155997,
13265,2055.6246903928277,
13266,5309.889900229775,
13267,4466.8864802524395,
13268,5497.481995112135,
13269,2385.7590748173184,
13270,3106.3859924801704,
13271,4235.794140911175,
13272,4703.999783374584,
13273,2295.5063506539805,
13274,3668.1625633080625,
13275,3102.8760863113703,
13276,4209.381929526105,
13277,2894.9355026725666,
13278,3753.1828541109194,
13279,2990.1339722750395,
13280,1832.487116165648,
13281,2351.321951299956,
13282,3456.7345770466077,
13283,2640.522518063566,
13284,3016.195941939744,
13285,3223.9458804622727,
13286,2630.2965603311814,
13287,2554.095591956358,
13288,3259.157899914808,
13289,4065.032032514145,
13290,3321.97968584308,
13291,2268.4498099321436,
13292,2505.592377957709,
13293,4250.394151154576,
13294,5391.884129104598,
13295,2767.098522970925,
13296,2896.1545830438627,
13297,2472.3229966011336,
13298,2600.2756304261816,
13299,2784.6332992311172,
13300,2149.821182890596,
13301,2243.6929565569226,
13302,5525.426383280494,
13303,4129.004753593594,
13304,1862.0439574022068,
13305,3201.218943698164,
13306,5625.753080880463,
13307,4152.9421920428895,
13308,2683.611856669238,
13309,2559.155158136748,
13310,4439.695280573072,
13311,1951.2253034049093,
13312,3836.7580868088007,
13313,3552.1506770886162,
13314,2746.958300718294,
13315,3025.2233144698853,
13316,1932.1610681812754,
13317,5172.196845230454,
13318,4263.855277282341,
13319,6020.661912536424,
13320,2432.777858126557,
13321,5546.330953958968,
13322,3062.22827697319,
13323,3227.070359741132,
13324,3888.1602745993405,
13325,3972.7862439908185,
13326,2099.8710822238213,
13327,2662.419966710778,
13328,2879.295478781628,
13329,2242.2315585588476,
13330,2390.0701747755184,
13331,2213.3869748037923,
13332,2252.59476733732,
13333,2228.608643105942,
13334,2177.6691227806095,
13335,2227.2859485976865,
13336,2064.3454699488675,
13337,1966.5280135924459,
13338,3444.5876174584405,
13339,3709.4281680936356,
13340,2029.672985168027,
13341,3597.560440912577,
13342,2419.1463921399277,
13343,2707.2430260845854,
13344,4454.427088712815,
13345,2658.480212221181,
13346,3108.0631333501155,
13347,2184.2395714428194,
13348,2758.8145195118286,
13349,3130.4950791899414,
13350,3507.972526175683,
13351,2406.5824237443835,
13352,3157.4962223477114,
13353,2659.424765718094,
13354,3747.2988093526437,
13355,3551.1551929034017,
13356,2941.758414032164,
13357,2183.311254520279,
13358,3694.9164218377114,
13359,1902.6958643100913,
13360,2661.200907798838,
13361,1805.9263150432682,
13362,2882.8654351096607,
13363,3719.5748503330665,
13364,2364.6331473141067,
13365,2203.635780016643,
13366,2517.2580484199893,
13367,2312.285039529999,
13368,2543.8538288141767,
13369,2411.1850620457244,
13370,2166.3676880449566,
13371,2247.6126359737145,
13372,4069.9849880858346,
13373,4962.33558703101,
13374,1930.4163357592918,
13375,3171.832527432239,
13376,2805.557213630088,
13377,3053.0597210977508,
13378,4676.9995472985065,
13379,2776.9361281309098,
13380,2230.1146604402984,
13381,2466.6037433475944,
13382,3965.1990700830165,
13383,2798.0651343203867,
13384,5515.414804747354,
13385,4638.518680977906,
13386,2090.2575782200515,
13387,3251.94857711071,
13388,2641.758847684227,
13389,2186.5794650188586,
13390,2741.042241872548,
13391,2193.871915372091,
13392,3285.438595797214,
13393,2866.130738327005,
13394,1922.3698094197537,
13395,2255.8725830908625,
13396,3248.932544507702,
13397,2282.521462988846,
13398,2678.817056105301,
13399,3184.7465629623525,
13400,3658.1709597418985,
13401,3646.945200044441,
13402,4039.139841233084,
13403,3129.709915016155,
13404,1849.7099358488128,
13405,2607.180470643285,
13406,3238.420926979661,
13407,2181.4021969947567,
13408,2946.9614282224575,
13409,2814.562715822841,
13410,4700.784249063656,
13411,2916.601192427222,
13412,3351.991844834372,
13413,2149.5582991387446,
13414,2130.7642750138907,
13415,3487.438473925844,
13416,2075.504515167395,
13417,3060.9661336467793,
13418,4413.629010990394,
13419,3774.758193463507,
13420,3071.347904482138,
13421,3277.736023712073,
13422,2770.621469207895,
13423,2508.7374175783025,
13424,5048.372150847857,
13425,2696.0438022244057,
13426,3171.3724924402154,
13427,2199.0519319673936,
13428,2402.6904297976007,
13429,4281.507876580641,
13430,3462.381999751381,
13431,3047.6186838888525,
13432,4335.979025242367,
13433,2614.5367921299007,
13434,2414.896832654433,
13435,4219.9727127098395,
13436,4269.083526947861,
13437,2608.002255908151,
13438,1915.637470264358,
13439,2583.396910738452,
13440,2274.0411280637236,
13441,3560.5035266705254,
13442,2119.322087641896,
13443,4305.310019535725,
13444,2687.6046282657776,
13445,2623.2979552775487,
13446,3764.009799744233,
13447,2451.334485459368,
13448,1897.0661355544457,
13449,2300.1008650848867,
13450,2465.172593983817,
13451,5890.313560159673,
13452,2649.8809015518505,
13453,4088.607051033405,
13454,3460.8253167484017,
13455,2661.549184292544,
13456,3207.503708992872,
13457,2428.051208657344,
13458,2416.8757550570785,
13459,4417.076438845654,
13460,3270.0256678313344,
13461,2097.3635593106596,
13462,3136.417408418428,
13463,2147.2883773480503,
13464,4208.263888514872,
13465,4386.245316068388,
13466,6437.143529316452,
13467,2210.2941861126005,
13468,2035.7908389114227,
13469,3154.833934186946,
13470,2686.7032220004744,
13471,6148.46002303499,
13472,3744.341322192401,
13473,2757.7374560426047,
13474,3405.5211666189252,
13475,3187.139191396027,
13476,3873.191832421678,
13477,3637.820789187386,
13478,5320.02767120018,
13479,3202.475845648879,
13480,4612.175673613439,
13481,2697.2081947581173,
13482,3466.417236612319,
13483,3511.922899487581,
13484,2104.089875857458,
13485,4843.888093350016,
13486,3509.131058164033,
13487,2208.1508417352934,
13488,2199.5056426630313,
13489,2384.4197712660175,
13490,4496.809907115261,
13491,2695.378999642447,
13492,4985.572347092755,
13493,5177.744704303627,
13494,5469.464415962475,
13495,2349.2381313083456,
13496,3086.8039935845163,
13497,1990.7078095093277,
13498,3376.2912702631065,
13499,2593.60494800404,
13500,2220.6703367021655,
13501,2591.1678394230503,
13502,2424.462406586675,
13503,2675.1084075040117,
13504,2885.192949786043,
13505,3357.7292441567274,
13506,2510.7584505222662,
13507,1847.9095897169534,
13508,2044.7984242812827,
13509,2136.2207411391964,
13510,2356.953934779614,
13511,2156.961020119283,
13512,2768.1947345654517,
13513,4454.2878794882445,
13514,2442.4731723336586,
13515,3422.6270250335883,
13516,5215.219522658919,
13517,3720.0140978555637,
13518,2459.03044114062,
13519,3740.0866409345463,
13520,2937.6626312162057,
13521,5131.095625087092,
13522,4169.988770773732,
13523,2620.908398895268,
13524,3786.965598050054,
13525,3184.7274213239716,
13526,3666.623106537173,
13527,4042.7874208805206,
13528,1863.4394590906988,
13529,2383.170309338972,
13530,2479.893605136105,
13531,2111.4506544825854,
13532,3549.418375217103,
13533,5405.447133000816,
13534,2377.4105312417423,
13535,3671.686520976987,
13536,2880.902418583302,
13537,1799.6516905645274,
13538,4981.801931882379,
13539,4865.796128339952,
13540,6340.365133779835,
13541,4273.4700756584225,
13542,4101.309575180013,
13543,2783.8293706575146,
13544,2488.8378848273037,
13545,4676.777764472153,
13546,3333.1267498358534,
13547,5446.180827136126,
13548,2353.7662462574517,
13549,3836.0650700428732,
13550,5552.0809474513735,
13551,4879.842474219792,
13552,3177.628490483633,
13553,1712.8122777376946,
13554,2278.5434689758363,
13555,2637.704338740893,
13556,4454.134791218495,
13557,4504.703055316856,
13558,3238.5432733130965,
13559,3050.6651523575824,
13560,2504.59048876198,
13561,2813.536674198722,
13562,4366.22288154504,
13563,3974.6856173269257,
13564,5555.223686408133,
13565,2553.193163191523,
13566,3321.4003473218577,
13567,4033.744924433443,
13568,2671.645047244404,
13569,2950.7964183440554,
13570,5268.2565705949155,
13571,4573.846579545226,
13572,4850.180813991395,
13573,3192.9298217130627,
13574,4099.523162247925,
13575,3339.123752382507,
13576,2703.9470163062724,
13577,2153.3681931419223,
13578,3888.8883053747545,
13579,2443.481152764854,
13580,2056.1057737061005,
13581,5826.986764778669,
13582,2387.807896694608,
13583,4200.535736233663,
13584,2155.6305396164835,
13585,2287.687942299371,
13586,2619.9615579012834,
13587,3857.9590477233055,
13588,3053.3730944977865,
13589,2461.578404191491,
13590,4186.359058364078,
13591,2229.4872625083353,
13592,2470.0831203338344,
13593,5297.079697685493,
13594,3337.260592019016,
13595,2228.430241507287,
13596,1805.4104350633077,
13597,3392.787054015922,
13598,2540.445940465839,
13599,2656.627752623197,
13600,5699.776665768571,
13601,3891.8472069896684,
13602,1929.1902664827542,
13603,2189.880824818654,
13604,2320.1964042981854,
13605,4919.4203648221865,
13606,3016.8038205432736,
13607,3016.8038205432736,
13608,3930.025950343898,
13609,4179.594404086654,
13610,3120.311605958931,
13611,3186.285090319624,
13612,2410.5487157514167,
13613,2572.042034811358,
13614,2273.867566553826,
13615,2312.2977462759327,
13616,2228.633299325212,
13617,2228.633299325212,
13618,3016.8038205432736,
13619,5341.482740656663,
13620,3165.20955969054,
13621,2199.6097599203786,
13622,2472.2160520613725,
13623,3265.453536218927,
13624,2240.799053543846,
13625,2880.7803490103183,
13626,2548.438197630113,
13627,3781.402319334975,
13628,2033.8166167167826,
13629,2206.371184908594,
13630,2237.9801126960924,
13631,3162.0623843188473,
13632,3509.4604088959973,
13633,3190.435608247705,
13634,2191.2353332976763,
13635,2999.744481175883,
13636,2766.4934478403884,
13637,3435.407097551536,
13638,6178.371171787134,
13639,2905.187982418859,
13640,3016.8038205432736,
13641,3095.546407379934,
13642,5221.456578053268,
13643,3109.989430309578,
13644,3890.8031276638894,
13645,2342.4748416781176,
13646,3143.072679603481,
13647,4597.579711208277,
13648,3875.189697218868,
13649,2007.782267740182,
13650,6296.285497105208,
13651,4706.956883328423,
13652,4200.06259231516,
13653,1733.2956287956813,
13654,2243.3668569490264,
13655,2301.3806989238956,
13656,3255.615416661648,
13657,3952.9473556158305,
13658,3011.1584873152647,
13659,2569.129425478667,
13660,3574.391445474903,
13661,3894.656842512676,
13662,2336.378752690443,
13663,7137.538366792763,
13664,2131.1300125654484,
13665,2535.2109671735093,
13666,2864.270454588859,
13667,2785.400443805605,
13668,2256.1700701928335,
13669,4008.444674622813,
13670,2448.144735394269,
13671,3187.7327840293447,
13672,5546.886189418475,
13673,2227.355958500018,
13674,2578.0710159567525,
13675,2915.6096329897273,
13676,2465.2223058667078,
13677,5819.189046217063,
13678,2253.4579026637316,
13679,5080.941288512739,
13680,3391.1376132430673,
13681,1970.4444601428204,
13682,2606.021181312663,
13683,2962.7865771047177,
13684,2498.5325373013866,
13685,2450.4650600884984,
13686,2477.8687250898397,
13687,2875.9787355062617,
13688,2933.9912364577253,
13689,5320.304645451952,
13690,2780.8850598831136,
13691,2146.578415772669,
13692,2992.7964681091944,
13693,3275.845120969651,
13694,4633.953053197987,
13695,2535.2131925214726,
13696,2488.057556505966,
13697,6075.422804417722,
13698,3360.2114499596296,
13699,2519.2636500570025,
13700,5227.608903589221,
13701,1991.6732183343124,
13702,3775.1531946485948,
13703,2189.196952501532,
13704,2637.76240691794,
13705,3925.2916885319005,
13706,3547.988068295106,
13707,4785.41814512052,
13708,2981.358542150744,
13709,2275.951696851294,
13710,2606.2751841414583,
13711,2424.346841122942,
13712,2546.7480454791057,
13713,3544.0104066169056,
13714,1999.2187322044813,
13715,4249.015263675523,
13716,6076.524266002215,
13717,2630.5307724448985,
13718,5035.440593891484,
13719,2164.8831908224247,
13720,2345.3364753568144,
13721,2809.9147692100773,
13722,4262.45432516598,
13723,3862.814621107062,
13724,1943.6916468829913,
13725,2624.43321657249,
13726,3592.302721626822,
13727,3341.638512890972,
13728,1981.733057534468,
13729,2198.2398065708358,
13730,2404.19781139369,
13731,2877.2721459983695,
13732,2201.3772369723033,
13733,6824.989978388914,
13734,3181.926817046784,
13735,3120.571604381916,
13736,4031.5472420641345,
13737,2077.7834920314835,
13738,2521.696205777706,
13739,2238.579509103016,
13740,3457.0631842878192,
13741,1831.4465613949003,
13742,4700.506791698292,
13743,5210.317658590022,
13744,3080.232124652208,
13745,2626.7164193699364,
13746,2385.2784265884256,
13747,2236.7261069405536,
13748,5756.018982654904,
13749,2728.887752277852,
13750,2968.9545990327247,
13751,2396.222092715311,
13752,3211.352804528035,
13753,2508.4449804194787,
13754,4668.880475720146,
13755,2147.9966124916195,
13756,3182.8695951908107,
13757,2128.685431370742,
13758,4706.598417687482,
13759,3385.404629337606,
13760,4490.093686012297,
13761,4791.239165570197,
13762,2653.4180219507402,
13763,3744.436185454422,
13764,3269.2825624702787,
13765,3328.2763606237804,
13766,1730.6095549729073,
13767,6461.183542715674,
13768,3135.827425632395,
13769,3229.3529993525153,
13770,6026.984358971525,
13771,3660.2023208631167,
13772,2464.687705718562,
13773,3486.2781995703886,
13774,2871.2185282997234,
13775,2308.951130907431,
13776,2848.6018440275957,
13777,2443.079543414373,
13778,3213.2934030795564,
13779,3121.8525008654246,
13780,3396.399199534051,
13781,3839.2641647965384,
13782,4430.2706521831215,
13783,2968.2910786895345,
13784,4155.4798739020225,
13785,2426.5646364245817,
13786,4761.1208802720475,
13787,2556.0777933359122,
13788,2260.558005926729,
13789,5189.000772039987,
13790,4146.686442131351,
13791,2416.4647123776176,
13792,2668.0454737392424,
13793,4529.694109950311,
13794,3693.9405708735217,
13795,3829.023980703571,
13796,2752.3715476187735,
13797,2599.186183470134,
13798,5207.171799440099,
13799,2559.9740447006875,
13800,3218.8431464070404,
13801,3423.0199074802495,
13802,2644.7519311541437,
13803,2412.860876404766,
13804,3781.385364481092,
13805,4864.685891157275,
13806,3295.796902929527,
13807,4307.325585831027,
13808,2710.6679081294014,
13809,4032.5301197143076,
13810,3819.6854625996966,
13811,5892.633488247151,
13812,4708.9649407520155,
13813,3378.9386326831905,
13814,3195.001330067078,
13815,5401.288312724413,
