,modelE_cat_train,modelE_cat_test
13556,4673.72755777069,
13557,4198.661134406911,
13558,3293.7232508033385,
13559,3132.767984451874,
13560,2395.3413616369808,
13561,3511.395204175386,
13562,4153.876744550738,
13563,4103.273673967376,
13564,5630.884603482394,
13565,2760.976158155884,
13566,3358.053211909546,
13567,4394.772970535146,
13568,2634.4808398837945,
13569,3132.1070863234313,
13570,4317.794480358773,
13571,4391.387896228077,
13572,5362.830667066804,
13573,3190.0422930727736,
13574,4597.073299007141,
13575,3026.2384565091497,
13576,2632.660387377461,
13577,2134.3167157887374,
13578,4367.550028520956,
13579,2776.5768929900223,
13580,1889.6970561617359,
13581,5520.555862599681,
13582,2503.4906989436718,
13583,4148.838063373137,
13584,2136.6001640346503,
13585,2359.458929541855,
13586,2979.4474997974708,
13587,3499.41910439089,
13588,2808.1081679135564,
13589,2013.4375682144077,
13590,4135.45795952876,
13591,1965.9117627925598,
13592,2672.2516248244665,
13593,4393.946200792527,
13594,3498.946260649229,
13595,2337.319350179714,
13596,1994.4986763430156,
13597,3393.8687733379743,
13598,2684.8078955578885,
13599,2298.5159730650216,
13600,4816.181520131403,
13601,3829.4099109441695,
13602,1965.0101079237381,
13603,2020.664539789026,
13604,2410.7007439712743,
13605,4305.914767388209,
13606,2719.1128504754183,
13607,2760.3842689786325,
13608,4233.890153179883,
13609,4121.818592741922,
13610,2675.58931471647,
13611,3093.7978692573993,
13612,2102.0523998788926,
13613,2680.3481459469713,
13614,2025.952378709851,
13615,2092.95554570677,
13616,2214.6639910210497,
13617,2024.3236847123042,
13618,2737.6544543843775,
13619,5497.935088603688,
13620,2923.9705081346515,
13621,1849.5902133358868,
13622,2429.5547484424105,
13623,3379.309107928101,
13624,2407.21120830529,
13625,2922.651179364557,
13626,2610.282735927885,
13627,3560.4616635968523,
13628,2119.463751063957,
13629,2111.9496137102806,
13630,2327.3080435090224,
13631,3293.6229035196206,
13632,3856.96754488626,
13633,2845.7364287196156,
13634,2207.497438500509,
13635,2926.958196212482,
13636,2652.7103296812847,
13637,3711.9782354795952,
13638,5626.424369000137,
13639,3112.158252081374,
13640,2916.4327284009555,
13641,2702.669604086704,
13642,5120.783106884509,
13643,3225.751391335046,
13644,3950.077451013782,
13645,2110.5011629639125,
13646,3366.0121071410613,
13647,4577.533144101608,
13648,3519.0845377974438,
13649,1931.617271401055,
13650,6334.797138744548,
13651,5072.3479464563825,
13652,4304.1869513749325,
13653,1809.227154291842,
13654,1893.0664002524213,
13655,2365.3624083673867,
13656,3141.307082702341,
13657,3436.8369268315955,
13658,3355.835691862445,
13659,2804.992830700331,
13660,3547.204892745607,
13661,3770.4302456242885,
13662,2342.116635746246,
13663,5959.109401323998,
13664,2035.9292830906988,
13665,2690.7209656774767,
13666,2728.025419285706,
13667,2954.104803782599,
13668,2250.929219144924,
13669,3890.6528634198435,
13670,2349.176349738833,
13671,3030.3286961349686,
13672,5480.959111994818,
13673,2229.1046714064905,
13674,2704.432323127442,
13675,2761.4447103844077,
13676,2528.6485230957005,
13677,5716.770152929868,
13678,2162.6737691433605,
13679,5142.456296257045,
13680,3258.689084712553,
13681,1989.3348817311594,
13682,2334.829997291878,
13683,2762.3615793398226,
13684,2747.2356287426273,
13685,2908.454997859556,
13686,2117.390421664108,
13687,2862.283348922267,
13688,3496.7974942274554,
13689,5384.845022181519,
13690,2625.641759035624,
13691,2188.015294805804,
13692,2825.3381383642572,
13693,3380.433851234354,
13694,5172.603387958321,
13695,2758.264875137418,
13696,2432.6754549915436,
13697,5871.480933086249,
13698,3286.050344739226,
13699,2313.3273443274775,
13700,5537.444935284064,
13701,1891.012786469631,
13702,4028.296978198734,
13703,2224.7455070735587,
13704,2484.702240250127,
13705,4428.061438245043,
13706,3299.402271549455,
13707,5005.169278819659,
13708,2995.656505909156,
13709,2230.8680091094843,
13710,2537.6022982638256,
13711,2352.1772701729305,
13712,2493.5789195601924,
13713,3765.0860517078145,
13714,2209.1231910778492,
13715,3738.6217779810627,
13716,6320.265107991096,
13717,2038.433530710717,
13718,5417.493236710847,
13719,2093.718955831176,
13720,2351.4963628698642,
13721,2799.853878968702,
13722,4360.188798732915,
13723,3773.9327105686884,
13724,1846.1337656556711,
13725,2768.2937316176326,
13726,3427.211606152247,
13727,2991.5981878275475,
13728,2120.2962704403103,
13729,2344.3292930831058,
13730,2403.249738809097,
13731,2824.8323368425254,
13732,2216.414123457399,
13733,6956.668721176754,
13734,3227.141281020135,
13735,2856.374100022897,
13736,4057.9464351077695,
13737,2216.0350577648296,
13738,2335.725845414152,
13739,2495.0980543107044,
13740,3765.0860517078145,
13741,1924.0120858100481,
13742,4648.982653931541,
13743,4870.567795957917,
13744,3277.0929690225025,
13745,2859.831166786589,
13746,2242.429719973568,
13747,2183.4086086634134,
13748,6026.272878683595,
13749,2880.3648349908026,
13750,3079.016058776321,
13751,2755.43323021028,
13752,3374.650595794469,
13753,2402.020692333015,
13754,5828.489940918563,
13755,2269.279161427356,
13756,3205.808413730879,
13757,2140.2480173381105,
13758,4614.741855573531,
13759,3238.945556840325,
13760,4402.41072735955,
13761,4934.7579005576445,
13762,2405.514868680106,
13763,3513.93455158902,
13764,3370.9269102168764,
13765,2944.543639024913,
13766,1644.4196392125923,
13767,5561.346102224845,
13768,3005.545821826963,
13769,3411.8191231960086,
13770,6218.061012242819,
13771,3580.457456817053,
13772,2273.059590432739,
13773,3350.6725680646055,
13774,2900.7143258437313,
13775,2529.4994334500666,
13776,2786.857146533908,
13777,2325.7434262704687,
13778,3289.891115652668,
13779,3231.764976581035,
13780,3316.390065610397,
13781,4025.060582259828,
13782,4515.451749365171,
13783,2796.228469454108,
13784,4086.1601309459256,
13785,2583.935086002017,
13786,5171.978057512926,
13787,2599.2225601007913,
13788,2223.210480974143,
13789,4844.509745790665,
13790,4359.47773193174,
13791,2488.124067673304,
13792,3084.3119118984914,
13793,4878.180642823059,
13794,3966.101283408946,
13795,3569.89486384321,
13796,2482.7129008227107,
13797,2683.540333145217,
13798,5558.074142245328,
13799,2493.73025645804,
13800,3147.465292604488,
13801,3450.2343848591768,
13802,2308.3875095090616,
13803,2694.071531279549,
13804,3740.0043743324895,
13805,4504.314424465169,
13806,2878.5179194924103,
13807,4279.236185351313,
13808,2803.3328040532415,
13809,4215.028172857272,
13810,3716.884334747398,
13811,5276.818339844687,
13812,4754.2397723340055,
13813,3134.598741187516,
13814,3202.107336691716,
13815,5533.067627747683,
13816,2429.619228859299,
13817,2697.4370888974818,
13818,2844.5335684196752,
13819,5748.391233948252,
13820,3161.0639748912367,
13821,4611.184273251717,
13822,2583.289569411364,
13823,4541.9484459660225,
13824,2504.122967619002,
13825,2795.4614053235496,
13826,5584.014504924246,
13827,4964.254112503146,
13828,3657.6110942558635,
13829,5993.186749319089,
13830,4216.646008440746,
13831,3394.610316721838,
13832,2852.0156175860016,
13833,3587.895251249772,
13834,2938.5774222123073,
13835,5670.7674170771115,
13836,5154.541886271876,
13837,3945.863728090406,
13838,4627.5347169883835,
13839,1872.3199260928382,
13840,2885.7348024534294,
13841,3244.206941079321,
13842,2185.399382860395,
13843,2360.9261739866524,
13844,4081.1337314821585,
13845,2670.157439717018,
13846,2414.9151592310304,
13847,2352.090005183036,
13848,2447.713948291376,
13849,2797.8905242988085,
13850,3285.218884330851,
13851,2412.911697478364,
13852,3262.612873710051,
13853,2344.804728383621,
13854,4085.1418074243597,
13855,4074.606664104971,
13856,4879.782388304548,
13857,1921.0105547521357,
13858,4543.662054676136,
13859,2381.9103651845016,
13860,3641.515442160875,
13861,3126.160888895883,
13862,1940.0463390871903,
13863,2894.333049492894,
13864,2358.884773551915,
13865,2786.865264067314,
13866,4218.552566390293,
13867,4297.767231923255,
13868,5492.069277021983,
13869,1664.403268941587,
13870,2774.321652040739,
13871,1722.4838364579668,
13872,3968.297816369845,
13873,2553.5785630608,
13874,3876.7564546049202,
13875,2943.307321090922,
13876,3454.614573401209,
13877,2761.044493333442,
13878,3216.58128484099,
13879,3627.1611816814993,
13880,2527.8719825091794,
13881,1583.5104897975323,
13882,4391.4724252339365,
13883,3609.1672885337593,
13884,2342.590546405927,
13885,2109.224427576105,
13886,2715.481230506383,
13887,3475.011712993695,
13888,2672.8169696137347,
13889,5057.347026598989,
13890,3249.1830266853635,
13891,3706.4954174514687,
13892,2430.679537919076,
13893,2305.2204929914806,
13894,1940.522807912892,
13895,2965.922233912816,
13896,3159.51066960971,
13897,5243.819303260077,
13898,5622.720531680368,
13899,3812.6617463568537,
13900,4400.655159763646,
13901,2118.7522467382673,
13902,2765.691185855629,
13903,3766.202756109321,
13904,4432.1046989481865,
13905,2854.0854862328765,
13906,2252.364907441189,
13907,3725.345114864558,
13908,3285.359610490572,
13909,3730.227532727211,
13910,5508.864070249694,
13911,4529.527675422585,
13912,2705.343284452424,
13913,1741.4275563765184,
13914,1909.9585492221127,
13915,1559.0099449306251,
13916,2797.6314846511923,
13917,2607.6000333987004,
13918,2976.354706571109,
13919,2674.255875784453,
13920,6525.075513982501,
13921,5411.923099054304,
13922,2386.239507074315,
13923,4578.127164035325,
13924,4394.400219702372,
13925,2065.2094548865143,
13926,4846.750696923873,
13927,3632.154231389026,
13928,2107.947631314638,
13929,2471.185023928603,
13930,2460.265035638722,
13931,2764.713330528169,
13932,2343.3152952458113,
13933,3803.094864423341,
13934,2033.7211718204048,
13935,3333.654137520455,
13936,3230.0016974179275,
13937,2676.400260553136,
13938,2523.8877263590052,
13939,2681.3854052737743,
13940,2669.389578463617,
13941,1783.6684744049005,
13942,3791.9897956283053,
13943,4268.418890989848,
13944,5473.7223114816325,
13945,3433.0384166833087,
13946,3252.1457206908926,
13947,5795.304966861856,
13948,2221.1380590400336,
13949,2932.3514198493413,
13950,2094.0026010890197,
13951,3951.23035566374,
13952,5071.325377524456,
13953,3665.5641737142755,
13954,4452.17216472612,
13955,3813.7468013895805,
13956,2673.7983667198646,
13957,3336.606363419941,
13958,2237.209523837484,
13959,2913.5523790879947,
13960,2839.1950953586943,
13961,2843.228395777544,
13962,2405.201890644248,
13963,4352.7187967812815,
13964,2311.652742550139,
13965,1892.9997847777186,
13966,2867.469799299745,
13967,3715.1669175498073,
13968,2536.2685089233255,
13969,2877.451601341159,
13970,2423.808773499154,
13971,4019.2462301839932,
13972,2161.5266493297695,
13973,3962.816209809819,
13974,3748.92180384402,
13975,2626.8400587037054,
13976,2637.414194001216,
13977,2434.3779268918674,
13978,2355.5159810150603,
13979,4209.599322322927,
13980,6204.229716421658,
13981,2478.824481726078,
13982,2778.201354560319,
13983,4803.634209434958,
13984,3399.3227432794506,
13985,3697.5867778756883,
13986,4698.980817891192,
13987,2843.4576016933665,
13988,1270.2256643500718,
13989,3174.3504140949426,
13990,4386.305289323898,
13991,2139.8469081518574,
13992,2853.9194655324636,
13993,3299.563101696713,
13994,3205.2945457241135,
13995,3978.7302988722868,
13996,1961.1568533393388,
13997,1541.2457932312989,
13998,3562.836015923543,
13999,2035.6796965892581,
14000,2410.4547425973497,
14001,4838.906045884683,
14002,3066.20135280578,
14003,6731.386808971274,
14004,5037.389719164589,
14005,1548.8448618077475,
14006,3121.816163638823,
14007,1963.71522923146,
14008,1935.647253428938,
14009,3139.0311922481355,
14010,3152.283944594981,
14011,3266.646868233592,
14012,6446.478983382496,
14013,2563.0995378632833,
14014,4404.402221139801,
14015,4602.191894156098,
14016,3275.047517602689,
14017,5872.515863617447,
14018,2177.0949722070854,
14019,3511.868197023772,
14020,3083.672682008744,
14021,4607.2886994044,
14022,1939.0856040899305,
14023,2661.321849381123,
14024,2235.125803667348,
14025,2823.438181179718,
14026,2580.1447165415875,
14027,6577.355351041457,
14028,3469.37571980174,
14029,3018.7496798688903,
14030,2639.2369574302593,
14031,3220.0059038758113,
14032,5875.516054066349,
14033,4688.921915358052,
14034,2952.6548336257715,
14035,5399.322458587296,
14036,2644.228131979913,
14037,2523.559030301117,
14038,3314.035888572292,
14039,2507.6163000571046,
14040,2586.5106097140633,
14041,4706.407156219551,
14042,3175.2265750813162,
14043,2850.0623269333505,
14044,4476.741628929608,
14045,2086.477738703794,
14046,3324.1948461048282,
14047,2210.8267152805374,
14048,4184.928268447669,
14049,3325.9823034360247,
14050,4001.4461080805386,
14051,3644.8708953990013,
14052,3149.0784293087954,
14053,3291.5703179269594,
14054,2473.710809234804,
14055,2374.2944530032405,
14056,3501.4450108899523,
14057,3254.8227056869346,
14058,4389.586203256996,
14059,2998.468546229471,
14060,2284.8944088321005,
14061,2460.595090907365,
14062,2806.335856045822,
14063,2024.356533618075,
14064,3301.3058020670896,
14065,3600.8665665565622,
14066,5065.355492991209,
14067,2799.1968118154327,
14068,3900.4535748031944,
14069,4348.481073252207,
14070,3598.988103763411,
14071,1966.053009015241,
14072,5010.53718182412,
14073,3420.3136120031945,
14074,5664.889423413944,
14075,3507.9019864807947,
14076,2846.355361578178,
14077,4468.180839467472,
14078,3434.383513721117,
14079,2514.7310168485055,
14080,3372.1829361135406,
14081,3501.520743483535,
14082,2865.3652783190837,
14083,3613.5538124200093,
14084,2409.835225039699,
14085,3006.724162816315,
14086,2373.196248419168,
14087,2799.484976000592,
14088,2584.0820411205286,
14089,3392.726530994031,
14090,3251.622000427652,
14091,2219.0018036257793,
14092,3825.3286632382164,
14093,2629.4054978091435,
14094,2295.4194229256655,
14095,3337.3156018882464,
14096,3319.1812936636916,
14097,4800.035683076476,
14098,2851.6762932771826,
14099,5326.852389994898,
14100,2546.58163930129,
14101,5294.661024586012,
14102,5583.486175355666,
14103,5871.979072288139,
14104,2862.4827268607337,
14105,4550.2215614329725,
14106,2400.6053479052925,
14107,3969.8123577572533,
14108,3756.648742449107,
14109,3061.0350780066065,
14110,2252.5138774694015,
14111,2353.497347298007,
14112,4580.620926421996,
14113,2946.807179476811,
14114,4083.6146067913687,
14115,3404.5776627201685,
14116,1636.442644667825,
14117,2415.120479192591,
14118,3988.7064919912564,
14119,2741.8808049655504,
14120,2239.4110824712543,
14121,3187.863583019589,
14122,2362.4886305968225,
14123,3013.0553037360505,
14124,2712.1573567356763,
14125,3186.5448807974853,
14126,3816.6100001602526,
14127,5837.311680294559,
14128,3941.120999374876,
14129,2534.471126279739,
14130,3585.7283005337918,
14131,1941.0964915634227,
14132,3847.4870642893998,
14133,5063.186266867067,
14134,2451.671329559485,
14135,1940.626882088511,
14136,2077.104312942337,
14137,4402.4451115456895,
14138,3062.7671024883457,
14139,3716.696424097327,
14140,2777.6080970309854,
14141,2845.4950319429977,
14142,3271.1350765362104,
14143,3219.9091818080005,
14144,3240.9340401315085,
14145,2860.3271384168966,
14146,2453.471018348653,
14147,3678.3755139586065,
14148,3073.0493387206748,
14149,2714.211284988581,
14150,2452.51719574989,
14151,2161.646144097367,
14152,3319.05839387453,
14153,4050.6866893933384,
14154,2767.8605447899345,
14155,5544.737122311471,
14156,2485.3561527704433,
14157,2377.152138175381,
14158,4348.0374402720845,
14159,3354.8161959359327,
14160,2318.6254187388413,
14161,2787.0741243810985,
14162,3324.2935008624454,
14163,4331.613545668358,
14164,3641.493713306825,
14165,2820.3153403954325,
14166,3798.0294123719314,
14167,2919.190237521559,
14168,4012.5336390722982,
14169,3569.886240342553,
14170,3396.890243849701,
14171,5440.329736773148,
14172,2489.495034878504,
14173,2469.7192023086195,
14174,2649.035296808759,
14175,5064.590743187932,
14176,4846.763465796569,
14177,2581.281662657019,
14178,2695.1783008230473,
14179,4259.425924297997,
14180,2430.660768879708,
14181,4823.822378039542,
14182,2067.9494115013495,
14183,2917.8313183747914,
14184,2353.1037253662334,
14185,3541.105308232099,
14186,3267.0287697787767,
14187,5233.250062031726,
14188,2038.7563740902447,
14189,3426.2004209134047,
14190,2971.630942123648,
14191,3664.2245013104703,
14192,2734.756053610333,
14193,4968.480214974863,
14194,3371.2932277850305,
14195,4707.841111922409,
14196,4672.418744578999,
14197,2309.5310550044887,
14198,3438.106597638695,
14199,2427.844749066631,
14200,2427.2171651301674,
14201,3860.9055518044956,
14202,4258.319697904655,
14203,4261.81904011455,
14204,6354.5747812220325,
14205,2981.7262846264575,
14206,2182.205233384486,
14207,2151.577379521366,
14208,3705.789231611071,
14209,3894.7345275855123,
14210,2255.607592887063,
14211,5296.412590066273,
14212,2717.2322387324175,
14213,3100.1231409634884,
14214,3851.802495574603,
14215,3488.3811221680958,
14216,5930.816474218496,
14217,5561.38353015728,
14218,2452.0600633772274,
14219,5475.19182216221,
14220,6405.474294333687,
14221,4222.979274408924,
14222,3409.6447484241307,
14223,4663.26039457863,
14224,2115.2227836348043,
14225,2137.2619475702872,
14226,1940.5487105396865,
14227,4333.773424492118,
14228,2556.9960063505473,
14229,4903.928867206929,
14230,2751.3192789242808,
14231,3031.343752286242,
14232,4886.033100654178,
14233,3914.773076296232,
14234,2740.3349797706333,
14235,3696.281323550593,
14236,2600.2273039695106,
14237,2757.18544409294,
14238,2853.2468321134056,
14239,5823.423258291516,
14240,3248.249722471002,
14241,2395.6408212826027,
14242,3296.7974896584406,
14243,1967.9351285652679,
14244,2362.376126154025,
14245,1880.4429973948781,
14246,2984.703317843969,
14247,2564.640341440969,
14248,3280.613194610554,
14249,2682.793742533978,
14250,3707.602961587705,
14251,2281.2716169475257,
14252,2826.9927537457165,
14253,2888.195953145512,
14254,3589.317800879428,
14255,5932.132791791526,
14256,4127.576744932009,
14257,2360.273807209504,
14258,5941.302807863174,
14259,2035.8107348888586,
14260,2320.2107750192836,
14261,2572.847440842839,
14262,2955.4840823825302,
14263,2655.781282715943,
14264,2147.079196449009,
14265,1427.1857121558087,
14266,3561.414818852871,
14267,3126.727415767551,
14268,2882.183285124985,
14269,3523.329160446596,
14270,2424.7262732719387,
14271,5235.113482135157,
14272,3545.0240379685342,
14273,1629.4825273328438,
14274,4511.408564931774,
14275,5835.628220637168,
14276,3557.744145808546,
14277,4648.967689537786,
14278,2166.956647063213,
14279,4021.251154465086,
14280,4041.012831433753,
14281,3162.088218143862,
14282,2756.498161448209,
14283,5664.085044823496,
14284,1537.8803504639636,
14285,3317.157338200904,
14286,4786.868080855732,
14287,5183.205387872462,
14288,2239.440564374452,
14289,3686.2941950034274,
14290,2416.3006076964302,
14291,1564.17552125837,
14292,2504.3027017550194,
14293,1624.6445531624029,
14294,2325.323808804177,
14295,3287.5319846999555,
14296,3324.9342223872623,
14297,3111.740340832412,
14298,3268.8623417034605,
14299,2979.4601720927626,
14300,3328.575894130858,
14301,2824.7189768344583,
14302,4982.008546057436,
14303,1624.6445531624029,
14304,1564.17552125837,
14305,3060.3035356999,
14306,2804.2016311791954,
14307,2903.736875239804,
14308,1953.6201611203003,
14309,5106.5018114045615,
14310,2179.619135753848,
14311,4505.563550033298,
14312,3504.5569364007215,
14313,3401.2160292807957,
14314,2565.5858299254737,
14315,4886.543390121442,
14316,5425.360405202238,
14317,2751.7349227837894,
14318,5923.031143468177,
14319,2998.3081020534064,
14320,3462.865757757117,
14321,3559.4246950433126,
14322,1994.4271116191926,
14323,4101.955318059195,
14324,3741.1416085478468,
14325,2275.399647732536,
14326,2616.349734557426,
14327,2610.839813170497,
14328,1984.9840214302517,
14329,3460.075007496993,
14330,6077.572396092332,
14331,3089.9063866177084,
14332,2967.0037858893934,
14333,2948.465694128289,
14334,3422.2222856775616,
14335,1814.2121914578918,
14336,5742.977500210354,
14337,3217.0119297871715,
14338,2864.0637476790653,
14339,2361.297219826258,
14340,2212.656228993506,
14341,5496.919807655049,
14342,3781.9345827582606,
14343,3426.3849883713838,
14344,2678.851982700879,
14345,4374.5871444087625,
14346,6157.816574195598,
14347,1791.7302043614532,
14348,2445.0614562796554,
14349,2692.2295819474666,
14350,2119.640746130949,
14351,2205.9025855665204,
14352,6136.460523462371,
14353,4095.853049539309,
14354,2745.2729858811535,
14355,2494.1939426021545,
14356,5882.3356132379,
14357,2093.5864716342826,
14358,2724.67892103852,
14359,5032.918913537705,
14360,3330.9711419606306,
14361,3714.407802817896,
14362,2537.1045877240385,
14363,3039.0877667101204,
14364,2230.0426525641733,
14365,2871.5432558891953,
14366,4463.428576526331,
14367,2366.094928088954,
14368,3630.648470636659,
14369,2818.403282701028,
14370,2492.561014695051,
14371,3880.4625888446285,
14372,2200.405008768639,
14373,2182.1362152539896,
14374,2703.7511324527454,
14375,3646.2621950086946,
14376,2589.0115332272158,
14377,2247.1705345279843,
14378,2206.3027243652714,
14379,2000.434954328553,
14380,2819.652680613581,
14381,5231.782051228644,
14382,2873.66427376288,
14383,4157.394764001427,
14384,2202.1621838395113,
14385,3786.859957610239,
14386,2792.706640895998,
14387,2013.7391894909515,
14388,2859.384001618248,
14389,5623.576157662351,
14390,2387.872945122061,
14391,3056.9168072832113,
14392,2304.9017683474867,
14393,2587.37695474446,
14394,4206.636315067673,
14395,4311.611045282816,
14396,4149.212681778511,
14397,3096.9831903166464,
14398,5101.005315373952,
14399,2533.883723457125,
14400,3031.570582462955,
14401,5211.446979621904,
14402,1850.7080209257829,
14403,5330.763832115969,
14404,2513.4590090817487,
14405,3541.7734162677907,
14406,2767.641185199109,
14407,2896.1547846006542,
14408,4706.262545239294,
14409,2873.246548755984,
14410,2566.189431972468,
14411,2530.1347817345,
14412,2188.1093702728413,
14413,2476.7206651459946,
14414,3359.9585595499407,
14415,6177.987607754365,
14416,4260.346492128889,
14417,1923.4089958362306,
14418,7552.236833312301,
14419,5410.237078673189,
14420,2150.6208863062984,
14421,6594.652318392407,
14422,2813.578068984534,
14423,3662.938989109357,
14424,2293.536340022959,
14425,3141.4010530286664,
14426,3532.7187745037004,
14427,4316.277155023419,
14428,2402.072210369989,
14429,2626.2825881475956,
14430,4270.263184350746,
14431,2890.203683947904,
14432,2615.7045676862526,
14433,4564.9049770551555,
14434,2667.5270632182906,
14435,5027.998053395938,
14436,6458.761867721984,
14437,3020.1616011375,
14438,3887.968344554594,
14439,2817.907617511773,
14440,4166.783802350939,
14441,2607.3411038847003,
14442,2523.9857690946783,
14443,2900.209313676944,
14444,2418.251957389715,
14445,3200.19104199025,
14446,2374.6293787724944,
14447,2777.738639115143,
14448,1295.6862291566208,
14449,2255.834608801869,
14450,3798.4974515641634,
14451,3049.241551307394,
14452,2224.308088416504,
14453,4220.187374237675,
14454,3043.610648109263,
14455,2509.295067762719,
14456,2571.575613955332,
14457,2774.9799084425013,
14458,4302.537809856183,
14459,3847.140626537815,
14460,2174.110650010728,
14461,2488.639484418731,
14462,4040.1297396104555,
14463,3108.9591812748845,
14464,2601.7804786466063,
14465,2671.064228873985,
14466,3420.9989230540027,
14467,4983.7065175917305,
14468,3638.0356453972818,
14469,6460.992076846322,
14470,4425.018309265523,
14471,3682.355823487501,
14472,2492.127753579587,
14473,4122.0302165820285,
14474,3725.615260717881,
14475,2101.035297190716,
14476,2534.899550479422,
14477,5237.558182294282,
14478,4302.7408562545,
14479,2420.882159149823,
14480,2309.717915928192,
14481,3782.6064879546957,
14482,2579.963995901567,
14483,2441.669268458142,
14484,2328.3607827873357,
14485,3149.1169664070894,
14486,3896.3094194968644,
14487,2870.319995489331,
14488,3989.326231715601,
14489,3136.517793452816,
14490,2659.907119812913,
14491,2898.499135797771,
14492,2757.7410163155487,
14493,2464.4815795882696,
14494,6389.255457386704,
14495,3869.867337982232,
14496,2434.2378926039855,
14497,4231.056589512701,
14498,2791.8895337960357,
14499,3155.205282931912,
14500,2093.110071529004,
14501,2901.8467853427974,
14502,4214.218254250806,
14503,2496.14609963169,
14504,2972.533074205535,
14505,1998.293293543896,
14506,2348.9005112583486,
14507,2522.284501855318,
14508,2384.3938266862797,
14509,2323.050782820782,
14510,4593.034340587348,
14511,4352.60249913037,
14512,1758.1594046077116,
14513,4662.31081609455,
14514,3154.8555129917713,
14515,2431.775757894501,
14516,3185.70834165412,
14517,3693.3327373891525,
14518,4910.616027777345,
14519,2046.3093270396562,
14520,3018.539033823913,
14521,1761.104385717276,
14522,3182.023728848742,
14523,3081.011986425469,
14524,3263.000827522287,
14525,2604.286864694921,
14526,4668.548815402734,
14527,3107.8447656555295,
14528,2949.408013683317,
14529,4337.252090217973,
14530,4674.978620092091,
14531,2849.8379628463663,
14532,2666.4628469989757,
14533,3025.9286198497275,
14534,6712.668041122857,
14535,2771.247666919783,
14536,3224.1791230669382,
14537,2241.9661202627353,
14538,2941.2120799153613,
14539,2414.994006494032,
14540,4286.356889990817,
14541,2745.327516724323,
14542,3346.2928989976217,
14543,3298.851044402817,
14544,2286.992670423439,
14545,1798.1196201261798,
14546,3757.557393860743,
14547,2895.802140863477,
14548,3561.826789118515,
14549,2703.8354264053623,
14550,2916.400609496761,
14551,4306.868731752552,
14552,2453.777535106855,
14553,3917.9494715114615,
14554,3083.8193957507706,
14555,4594.612400085273,
14556,4411.843657326993,
14557,3378.6880275115363,
14558,2481.300554745491,
14559,2089.448499294119,
14560,2636.5800269471397,
14561,2804.530508975079,
14562,3497.4269636230615,
14563,3129.2624987930512,
14564,2633.364108124652,
14565,2971.722994775209,
14566,2321.895567061443,
14567,4470.519477703818,
14568,2643.873536007227,
14569,4170.976421375806,
14570,3571.666258009986,
14571,3050.6006499360346,
14572,4146.18596215769,
14573,1698.9261844462578,
14574,2695.0946459970346,
14575,3149.522693310956,
14576,4701.185374191145,
14577,5941.61297650847,
14578,2700.6040742715313,
14579,4122.446683447797,
14580,5634.185382981928,
14581,2774.273713142869,
14582,6743.296973002807,
14583,3601.683146467128,
14584,4466.3550661509225,
14585,2967.609811157645,
14586,3455.3138194430526,
14587,2908.2302390819996,
14588,2506.3618282985653,
14589,4917.20963343037,
14590,3497.5914603609663,
14591,3481.294376329266,
14592,3630.05597526163,
14593,2667.560370344941,
14594,4577.84014843874,
14595,2901.272697212534,
14596,2574.736682182989,
14597,2569.6763746180914,
14598,2374.8848482879625,
14599,4815.37703955365,
14600,4500.544597355094,
14601,3964.696703640342,
14602,2890.2580748959485,
14603,4575.204790639615,
14604,2191.080402502118,
14605,4051.6650947377193,
14606,1910.7750016085151,
14607,5073.487100560975,
14608,4901.618443541564,
14609,3517.634138821193,
14610,2580.6747652312542,
14611,5813.43406945994,
14612,2401.5561117888383,
14613,3408.7728434266687,
14614,5065.553231877496,
14615,4293.612446705751,
14616,3063.653818222685,
14617,2586.0910817748145,
14618,3913.4066330639753,
14619,2646.679339978242,
14620,2109.9276292028726,
14621,2369.934576880341,
14622,3976.1442492067345,
14623,4064.76051459469,
14624,2902.3461490692443,
14625,2511.3279497984613,
14626,2257.1100319886104,
14627,2997.6406418857123,
14628,2186.22243655128,
14629,3521.245300407564,
14630,5297.528392096332,
14631,4996.000546297872,
14632,1852.139925506644,
14633,2344.280981185371,
14634,2614.4746121970375,
14635,2942.124737340414,
14636,6262.572746422841,
14637,1903.538998080097,
14638,3839.6810389731404,
14639,2711.871745496461,
14640,2075.591731008893,
14641,2363.758904579547,
14642,4561.385307039531,
14643,3405.399690977016,
14644,2478.835595700064,
14645,2956.6845853157015,
14646,4235.8871859220435,
14647,2455.5735501485938,
14648,4490.380649778085,
14649,7653.911172379673,
14650,2500.158369309977,
14651,4919.268064518679,
14652,3903.9981685670746,
14653,3109.1034413371513,
14654,3578.789789763954,
14655,2500.095981458531,
14656,2963.0246972709388,
14657,4081.2151169313,
14658,2769.4601886547175,
14659,4932.588105766263,
14660,2192.7098444671856,
14661,2402.0699941167845,
14662,2099.9912543939836,
14663,4575.256519420339,
14664,2805.3474735957743,
14665,3010.7562576747137,
14666,4015.391586091996,
14667,4056.4708608625247,
14668,2469.677978072301,
14669,5101.546785307659,
14670,2341.888557267106,
14671,2523.496916791377,
14672,3003.3253312905686,
14673,3204.346005525957,
14674,3210.646732069361,
14675,2817.7289210151266,
14676,3688.836162055116,
14677,3001.9763533825817,
14678,5079.783680157488,
14679,4212.840714528855,
14680,4607.912269395394,
