,modelC_lgbm_train,modelC_lgbm_test
10282,2384.9341251397564,3380.3881955819793
10283,4282.287776371048,1873.9922884614473
10284,3096.950772930929,5115.694103993768
10285,2595.3972899862156,5652.762971338647
10286,2294.3039021981654,2667.827010627529
10287,1842.5418908294087,2338.403684890517
10288,1725.8821745319692,2747.9093780453295
10289,1958.143496120933,2620.9862882193124
10290,3078.9692730315987,3916.599545984142
10291,2437.326860847033,1994.823924036112
10292,2414.3645267247343,3313.5506437812232
10293,3092.0910274805797,5150.9357398118955
10294,2758.5110268662042,2995.4396375234505
10295,1797.8636597111886,2536.444997415682
10296,3662.170311875782,2407.7199467848304
10297,4366.028912204807,2748.406179951132
10298,4004.30882834771,3157.401457898787
10299,3157.3174145013422,2608.3921747543914
10300,2586.0804195544556,3338.173414727526
10301,2451.6073180200674,3941.750668037747
10302,2154.050656801855,2419.6998436595104
10303,2719.2112661601495,4827.565089064193
10304,2325.374076487452,3692.275797316311
10305,3524.9932128489404,3098.2195319878556
10306,2880.258089501551,3751.607484699325
10307,3077.1255980969963,2880.0785899343923
10308,2350.6433154602037,4349.721858721603
10309,4792.588474780799,5017.234075807193
10310,2787.824940144238,3677.4164271965114
10311,2540.521364110983,2503.601530811223
10312,3501.62575662433,4247.078025910819
10313,3861.6442016229053,2631.648710729876
10314,3455.0736051110257,4557.173745417803
10315,2104.087741808316,3138.1300446655328
10316,2418.7582720491037,3871.0123896454074
10317,2375.368281393014,5701.821407193197
10318,2728.5094847810815,4177.798136381804
10319,3152.4835851985317,4473.019888983055
10320,2645.8685327567396,4382.696952263078
10321,2189.5963525910224,2321.364451690468
10322,2126.0103235093425,3214.4543550414337
10323,2550.4753631853355,4113.341155941883
10324,2172.8709518917162,3024.17732478965
10325,2364.0001285909957,5092.486508166045
10326,5096.866850281068,2243.7493126385643
10327,3335.49522882358,1884.4126037337326
10328,2451.3936827549696,2212.445858442623
10329,1752.224279396163,4229.620955251913
10330,1942.633996034443,2727.3494309916214
10331,1666.7639669152934,2834.7291993653753
10332,3358.026265315707,3642.3619025530306
10333,2081.243963933049,2410.4322313185767
10334,2328.3363953307153,3551.3871553416293
10335,2708.825271160766,3356.7413695861396
10336,2653.3723872915602,3679.9244298831645
10337,2210.7649775568348,6715.628942857603
10338,2726.4180512173216,2168.1716230521088
10339,2660.104061987193,3697.0177869861845
10340,2495.0489668089667,4849.798931891127
10341,2581.334701665762,3465.3475697365275
10342,1876.5718177700846,1783.1885517025974
10343,1793.5223066170502,2890.6538816798084
10344,4207.212776962517,4727.8176407474075
10345,2856.5075956019436,3912.6740713575077
10346,2538.048521954022,2560.4407120302017
10347,2405.803856412654,3705.9492302515982
10348,2074.84660404103,3213.8455422721354
10349,2133.9928304538994,5016.626539606208
10350,3926.1069137884956,3310.0256535390254
10351,2151.7541091071644,4049.7061570780015
10352,1600.4583516140713,3015.1502231267054
10353,2664.716559706187,3151.9691860409043
10354,4317.53848454943,2259.6520996676
10355,3328.522617117511,2067.167417568502
10356,4798.961297840275,2759.9069189277657
10357,3314.080498175472,2204.792709157345
10358,2708.452474529003,6740.071533334131
10359,1740.3142540313872,3236.6815874025942
10360,2894.175808247711,3931.9769526410464
10361,3901.9758827315477,2500.8644024330547
10362,2772.1630766437097,5119.255994109114
10363,3940.2873180173247,4824.800024215225
10364,2493.1107948885333,2698.46225901255
10365,2154.2139262354053,3552.0660488853378
10366,3947.3808577561763,4759.727532051906
10367,2194.522375231311,3384.202183088786
10368,2644.4772842713824,2479.74721151756
10369,2338.3076859505704,1996.1453952332436
10370,2362.3223700231674,3068.0036430020846
10371,5258.350477992341,2254.1867227574603
10372,2237.428235880578,4926.1069335899665
10373,2484.1082087301274,2472.6429655047955
10374,2060.116999530976,2567.1874510096486
10375,3948.7153115146357,6206.365046138223
10376,1771.878831946603,1598.6517214217938
10377,1965.8211123536419,3472.4283089546734
10378,3032.817510268648,3526.9558462663526
10379,1907.3647963846433,6112.668980965427
10380,1986.5668289130494,4846.930089630789
10381,2245.4283560383283,2530.926844467804
10382,2393.5613823426133,6059.017288961417
10383,2754.2534589366014,3023.982297223032
10384,2284.5998861688613,3260.8067902769753
10385,1793.699340805404,2012.8160232889647
10386,3102.0351863551523,2338.9373228865056
10387,2452.929102512004,2853.1839124463772
10388,3361.8134145687427,4871.627672260739
10389,2729.3098877945426,3187.0571159064707
10390,2683.364928357104,4219.669164512474
10391,2451.225921308487,4459.705713788773
10392,1723.3080226729353,2599.5262525002136
10393,2120.650207223037,3783.854538216933
10394,3031.148354203085,3767.573626561824
10395,3762.2664545139987,6080.233302597821
10396,3701.1321886338937,3077.5156325985035
10397,2088.3853209472204,5462.89149290599
10398,2018.6354100508945,2601.489055286024
10399,2656.2268057257193,5520.969670078216
10400,2409.6644619839326,4182.408699164898
10401,1778.148940399515,3178.6415990310607
10402,2418.4382999105387,2973.242611135202
10403,2334.349407167835,5118.885055029235
10404,2708.967927389171,2290.8407343822214
10405,2878.6802294068616,2864.0394643953077
10406,2472.3573112086697,5475.843508703057
10407,1811.3330855328923,6438.010505305009
10408,1723.3671722810727,3772.39782578726
10409,2038.1240133060812,2578.748583639186
10410,3710.916300641251,1713.8303040306334
10411,3264.330715135425,2319.4136447089586
10412,1910.1026889899751,3268.1669531737184
10413,2556.736436738624,5089.447640498079
10414,2644.6311167872973,2581.8048706257923
10415,1981.2299950507934,4317.307148747041
10416,2602.569045676687,2860.0906760168227
10417,2468.810631968606,2537.5102433077054
10418,2845.8952955530754,1995.6131611371857
10419,3672.005007538464,5234.679437684217
10420,2240.26600706081,3599.5340606144628
10421,2296.6880679552505,2530.9280326055464
10422,2808.8591620255643,3903.9957084397006
10423,2290.9973643886738,5202.814123729417
10424,2857.3861356799293,2381.161046881961
10425,2912.3853962201633,2359.3401558601386
10426,2470.7346063665577,2389.3104543139416
10427,2287.8274794720114,2980.700126912109
10428,2793.6568293863593,3645.7914759750483
10429,2911.1038118597667,4352.9706527587905
10430,3224.5886981680405,2291.4052065861188
10431,2957.8361162147353,2542.10461883749
10432,2296.6880679552505,2128.026695441601
10433,3140.9645827192726,3613.9224981103025
10434,2145.8383783599784,3588.7562277305938
10435,2152.696587114856,3683.2244704993705
10436,2194.8939626684137,3436.6136451634447
10437,2428.5536008056592,3182.1004505302744
10438,3742.8072649574788,3796.526426353835
10439,2293.7576019988587,3640.803835172051
10440,2003.3683020438973,2429.6422432185605
10441,2836.97286920575,1879.089724681337
10442,3462.3757117059267,2983.556773110481
10443,4148.159678624151,2427.9990944534147
10444,2185.171691811002,3605.2192678750534
10445,2197.8824209894638,2742.07169386039
10446,2080.2108968949324,3428.443763104199
10447,2500.4015800269394,2416.04624605791
10448,2223.637863479463,3049.258310494045
10449,1998.5653477164471,4616.394861260895
10450,2440.148378069492,3449.6796402203863
10451,1957.7284555458662,5349.622852703074
10452,2306.915660909529,2822.2968318177573
10453,2995.3232438723912,2450.497812289047
10454,1968.4913330056054,2509.222375123468
10455,1968.4913330056054,2128.0897985506367
10456,1916.1581061163727,3096.187139825134
10457,1680.3209969773366,1992.1579684865071
10458,6598.162768270559,3381.7762116896106
10459,2207.9848947997734,3425.306144754292
10460,1882.5998708634754,2175.1323826006956
10461,2548.843287804581,2816.240108918005
10462,2005.0056548468626,2432.469430148035
10463,3417.7100030639003,2587.101182952574
10464,2156.7284569369913,3583.546490892671
10465,2410.444464635772,4174.207522630659
10466,3179.1861628237366,2479.8499791918775
10467,2000.1425638903413,2754.7382142688143
10468,4535.1987492638145,2412.4335596299943
10469,1844.7963514802416,2470.3549444483147
10470,2309.789582892867,2294.5079104951624
10471,2309.9109010443112,4857.039418310505
10472,2189.174194334344,2684.8535441330237
10473,2547.0268668839967,4820.0868967243405
10474,2520.4210880503833,1976.6499582704826
10475,2718.6069173911606,5050.147209122083
10476,3024.6033555955314,2123.845061721479
10477,3057.3239251527957,3744.058976509727
10478,3398.2914966230737,1880.6392463763245
10479,2180.400848378153,5581.654230931545
10480,1757.7370223403445,5992.409047524789
10481,2597.9242390717795,3527.3344317570272
10482,2947.0998926934126,2275.727025406357
10483,2538.214227959414,2719.2431734343086
10484,2608.463391702093,2594.55740336146
10485,2109.2267431837913,5451.653614906092
10486,2301.978546364855,2713.280695713633
10487,2451.7894744405885,2793.204571129741
10488,2146.5029202314217,2819.535936311171
10489,3400.998990138961,2009.7504779961314
10490,6400.46035835274,2880.578096462137
10491,4309.991663059275,1963.7211100236073
10492,2387.8505086450286,2245.5286281227754
10493,3029.516569410554,2558.6481226994865
10494,2387.6841532656617,5882.36590510322
10495,2183.152511776944,1825.7250792788848
10496,2395.1744586050686,4892.217621411691
10497,2767.461218953487,2272.442088930995
10498,2386.0075529382502,2210.6501063191836
10499,2554.9210711558662,2060.2126673135162
10500,2287.3466437764528,2525.1788341608076
10501,2223.1198208268424,2395.176484339371
10502,2654.2744717984656,2315.222930546179
10503,1729.3193699754995,2485.2858947375826
10504,2353.448659020307,3510.764449139099
10505,2288.819222568206,2449.823002376015
10506,2400.407712742412,3118.2432952312856
10507,2127.984489554555,2408.292211301995
10508,4977.948604363814,2339.2949720184174
10509,2933.2415247981685,3408.194317600256
10510,2082.87059866654,2061.3198043473594
10511,2243.792842148256,5096.428505096228
10512,2660.3201014962506,4205.603761286344
10513,2507.5433848339126,2675.128571714725
10514,3225.0215177878235,4330.5624353770245
10515,1836.732888070326,2560.12024958876
10516,3287.44770048781,3039.0994817979417
10517,2652.2015971949227,2427.8558577181066
10518,3758.623292993212,6303.584261251075
10519,3449.499951959841,3811.168800762959
10520,4069.274417399401,1724.6127275211663
10521,2636.487623891757,1897.2354167081182
10522,4194.4301257122015,2468.121795963053
10523,1853.9779462620863,2886.596908366865
10524,2569.360677682541,2206.4836704994536
10525,2404.0990477923247,2361.293476213764
10526,1805.1936770583259,2898.1208772501423
10527,2014.7540681170601,4440.296690497631
10528,2143.4328041909203,3748.7947479166733
10529,2252.8962085316375,4461.514968044261
10530,2598.7757149067616,3610.3465192818867
10531,2842.9496530076576,3872.872511414704
10532,3675.02165756939,3136.267755358733
10533,4488.002815657978,3094.940227000158
10534,1811.8933744740623,2207.2984631727077
10535,2692.6560745958136,2613.894725632114
10536,2400.580344289519,2866.968422271305
10537,2302.017067632231,2883.8443645407583
10538,1897.386028142273,2894.0707142578963
10539,2513.741523928702,3834.711540368763
10540,5720.075106860408,3741.1970850975476
10541,1714.4897647708892,2551.67263538145
10542,3412.6156292769188,2433.5179010507654
10543,2132.1632659944953,3017.7047824647634
10544,2606.0382167334633,1953.6723303164185
10545,4415.347026692974,2054.903177948382
10546,2910.348930147325,3981.1852675065265
10547,2865.1576227220885,2233.9965351750693
10548,3392.506818581467,3377.6934548455565
10549,2767.415619135605,4543.392706054719
10550,1801.6551953441126,4232.672367246778
10551,2377.182991455972,2401.5030518818044
10552,3324.6792688553455,2921.7414720684105
10553,3183.6371090738203,2466.4806043521576
10554,3628.223112611355,5713.154097044205
10555,3661.5894353774806,2276.264888311902
10556,3300.15654767515,5232.480128941681
10557,3246.8937692679765,5909.525882291449
10558,3175.4547698802676,1603.9544286404434
10559,2375.12377550304,2726.45457841179
10560,1606.1101828752005,3383.2651555985285
10561,2229.418967670266,2760.7132143247823
10562,2253.019821676799,2646.599284708701
10563,2588.0364273112846,1926.818933060485
10564,2375.4956036277863,3432.066752499601
10565,2502.7565292411005,2289.8957711670137
10566,2174.285242068095,2213.725201979429
10567,3821.1460671631844,4807.540364659459
10568,2711.1906158513284,5389.646746102791
10569,4211.475172577072,3449.6802395904306
10570,2137.29562505824,2572.916885842781
10571,3194.5856243086146,2119.915227268718
10572,2151.6498916620644,5306.984749262633
10573,2796.5337624915915,6012.79767403225
10574,1840.4719240274962,3629.956089486817
10575,2966.9102742467367,3155.4086647630575
10576,2373.5819928093183,3479.915903382081
10577,3072.052029135453,5629.694064885644
10578,2081.5114757157457,4147.785614584976
10579,2095.3400042255107,3939.8005597304814
10580,2403.1002847117647,3791.1771070811255
10581,2385.6888469631317,5569.270389119275
10582,5042.919146071408,2659.295460297745
10583,1837.575712270917,5116.58115413863
10584,2964.7046015804667,6291.491032006456
10585,2251.70579307379,2716.029835472109
10586,4059.184421833848,3214.4086577162643
10587,2177.4978257315934,5101.901449595951
10588,1670.0407795178276,2546.5682330237782
10589,4092.982933478748,3301.3382577276666
10590,4018.842819344355,3035.0440242464324
10591,3073.5701254438854,3653.7148797975547
10592,2350.197918051947,2315.4046656598184
10593,3740.6269611800585,2524.1183071811624
10594,4875.763103100302,2549.791439433108
10595,2791.5519743860614,2549.791439433108
10596,2033.4852974292016,2433.567676760157
10597,1876.9262540372642,3490.749972981418
10598,2568.3282939612,2343.1662753843234
10599,1846.22566121034,5414.725648388622
10600,3193.996740362163,3701.188012023819
10601,1727.8256729039012,5736.64973868548
10602,1934.3330704705809,1749.3632701286035
10603,3103.154469401641,2630.4766143685742
10604,2181.808844438554,3590.641420241188
10605,3114.611236570675,2270.672104152424
10606,1779.481501976875,3079.410040840284
10607,2816.0866618378955,3683.3858042300753
10608,3394.3427461096016,5464.476192369491
10609,1918.5762287289654,3423.5965075539016
10610,3239.881481603017,3384.351448399057
10611,2925.3802044614636,5350.992038088669
10612,2243.8631222321333,2767.5242115572596
10613,3481.731759661844,2093.7417364914136
10614,2323.844949160667,3214.8473523222538
10615,2592.5848997220496,2870.419868875617
10616,2205.9516109159713,1769.8588234904971
10617,5133.270615045611,2312.314726462804
10618,2763.256887300651,2917.45628694996
10619,2325.4119298102755,2631.711660928325
10620,3578.92304004382,2224.8752965096146
10621,2165.2515489791203,2387.672853038562
10622,2246.345811747244,3119.357231763792
10623,2480.3417644975116,2796.644496091901
10624,2409.6452327365582,2392.01371155492
10625,2822.5747254951534,2662.470176296898
10626,2790.7003757687035,3755.883991916375
10627,2179.370611485367,2710.3306390650428
10628,2304.575214866527,3439.213881403728
10629,2992.4896103921333,2130.4642152663278
10630,2469.8543688368704,4322.070421189763
10631,3080.641560150918,2000.380379457696
10632,2147.9739997019115,3681.3713209915995
10633,2289.3676070819392,2682.2999980726286
10634,4372.362112292073,4561.239160242854
10635,2654.9137324913454,1989.4130729130964
10636,2481.38886110106,3987.2917510051134
10637,2103.8229659141543,3274.264309041229
10638,3665.180412368855,1989.4130729130964
10639,4216.762297582374,1671.6257758973038
10640,2535.3140421540456,2203.651620519099
10641,2504.484138536862,1821.7334810946297
10642,2159.866234342941,3551.5888916636077
10643,2300.6367357554304,3932.6457036634965
10644,3176.1896987879654,2526.0140623630787
10645,2225.082987747948,3781.512294131976
10646,3074.434348097476,4088.0821445162373
10647,3176.322608023717,3130.612378515914
10648,2587.224272714113,3480.8431016043805
10649,3132.888686604671,4924.598131554801
10650,3555.1493412481345,4854.2198459063675
10651,2239.2562010033676,5545.654277358881
10652,2525.889977363044,5544.222465543737
10653,2008.7210083486132,2320.977119768652
10654,2289.2211160248726,2771.9425915330585
10655,2043.581670158863,2634.4989053938907
10656,2320.2256426726112,2824.4089148424546
10657,1964.4974049288248,3352.176287023499
10658,2858.208976933984,3283.6442746221896
10659,1991.8927593591527,2977.064740279824
10660,2706.020127283948,2913.7044995080405
10661,4332.217505629149,2102.117859461145
10662,2168.5041695843347,3338.411525219799
10663,1947.7262366477005,2037.848087293261
10664,2298.331442229502,3439.712026361363
10665,3202.8249563063378,2201.118174087414
10666,3608.8594797737273,2322.145063349609
10667,2132.4650142680994,2249.568412685815
10668,1849.5704049788758,2641.5329864874234
10669,3191.412834479332,2237.0496591180686
10670,2145.201788812747,2519.47508234062
10671,1726.3714143342727,5431.4185274216525
10672,3152.9380032250733,5749.592138784584
10673,3237.6833916544574,3014.676718870637
10674,3156.6489250254494,1978.080428199326
10675,2034.0776478511884,3650.0297110935717
10676,2472.35275430724,3267.591574095318
10677,2571.662242277075,2338.0790796177935
10678,2591.9656066759126,4524.379019087574
10679,2496.7692205404237,5479.031300811954
10680,2381.5614333204508,2145.1695256262838
10681,3059.8584462229137,2209.1697509304204
10682,2261.6433046490897,4294.80746399046
10683,2333.7222769215637,2747.256275385994
10684,2511.2636485380262,2356.4590530160253
10685,2873.0713399421675,3884.892576930265
10686,2681.169961255652,3849.419276991523
10687,2238.1041727686556,2529.5688544830114
10688,1742.2010208585386,2242.788641749507
10689,2087.50346384525,4012.188500871585
10690,2687.9258609410895,3648.879098997034
10691,2306.241033490196,3134.0198159864735
10692,2846.9461995495685,3774.2714036427387
10693,1918.6288704996696,2536.15280043372
10694,3683.758636952923,2190.4066695746105
10695,1936.7758890267717,2930.2351454223403
10696,2702.026828347658,5531.219790957284
10697,2051.399422104385,2063.240288008096
10698,2546.1589835184495,4154.675883629224
10699,2086.0439514210943,2695.8022766510453
10700,2561.9353254691014,2665.5342265907652
10701,2443.625469285403,3068.530491260038
10702,2776.567424548005,3234.4638271093145
10703,2338.001334843524,2831.384331876441
10704,3271.9950110757504,3141.4310590120394
10705,2485.5537221976438,2894.318576768002
10706,2536.269598097776,3070.437487825312
10707,2323.5482091368203,3832.4797914127303
10708,2217.4443057604535,2420.816781629838
10709,3680.1650489166177,3033.783027686867
10710,1974.7423292934636,2841.9093408474023
10711,2228.806106933526,2200.4653635848526
10712,5679.5715445317455,2979.361568859875
10713,1834.6514957107179,4634.568302111181
10714,2530.7882654860764,5539.945774155521
10715,2401.305517037682,3560.693524327174
10716,2081.618567715792,4995.12409864311
10717,1878.1812415806226,2591.1359926248924
10718,1921.866013832303,2432.918512699428
10719,2368.4192020182777,2370.4290134190587
10720,2258.9451937311064,2574.433951798458
10721,3319.2450638176206,5586.582712340486
10722,2732.050969362372,5139.68604196059
10723,2851.1110610153423,3746.8179390918276
10724,2988.9918230580734,2542.9822643725956
10725,2069.8411081157215,5300.634627159463
10726,3427.0081669631672,2941.3451747998424
10727,2328.3125597249696,3390.759421546781
10728,3711.1607919331473,2269.3202235980657
10729,2301.644137209128,2480.3931281310893
10730,2268.9379167417005,4053.7273322806213
10731,1748.830451126599,6472.665901235875
10732,1996.9908864488323,2701.152639615824
10733,1688.5526533231007,2422.409403092869
10734,5334.1352859838735,2624.8152164288613
10735,4081.313579930752,2271.604492944148
10736,2243.435932114347,2948.609845624481
10737,3440.463806234183,2271.604492944148
10738,2101.394491223524,2413.7852742999435
10739,2381.3364066892186,3325.184291359622
10740,3803.550224403575,2725.1476602174907
10741,2422.9836702928574,2413.7852742999435
10742,2802.4333834354334,2861.4398720404415
10743,2015.5048326107935,5521.367805588436
10744,3251.0984199490667,3964.487119509373
10745,2614.053547485907,2511.857078682585
10746,2151.894258534956,2892.4137745601856
10747,2324.245041652644,3022.6583032753983
10748,2320.5531927559286,2787.360234068165
10749,3350.33449443146,5119.616843329619
10750,2389.922544430617,5801.968248780215
10751,2247.573099025277,2620.5967594151343
10752,2586.552501825181,3514.2183496919633
10753,2956.425329426314,3181.353300028115
10754,3758.1011059763837,5416.111205166179
10755,1840.6804092304856,2321.8034178586977
10756,2533.8090394563774,2144.553707672926
10757,3430.6111916479244,2235.654665069113
10758,2886.251926330782,2449.6691335779024
10759,2412.160835740902,3566.8954233153077
10760,2477.808077707283,1951.7014871208917
10761,1881.9724811063174,3656.192644741357
10762,1853.0357089596532,3049.108090549412
10763,2775.816331590963,2883.7981253966777
10764,2116.847443501617,3054.023045176774
10765,2380.144984361673,1739.6823763933073
10766,2262.3451107747433,2165.222581842904
10767,3784.19237938336,2775.7658981900863
10768,3101.507981773415,4352.062892233995
10769,3407.0419569831524,3364.1538614530364
10770,1906.8508612116016,5182.023271699813
10771,2358.4146506894754,5943.100552007801
10772,2412.5874969037186,5879.593153687953
10773,2141.8439608468434,2277.5168212258345
10774,3340.8705266868583,3781.004886420288
10775,3029.2175435550275,5366.263724853843
10776,3789.699858823304,3261.7737739880845
10777,1992.6066891940568,2125.4217702401834
10778,2281.4430842890392,3249.0068557541526
10779,2697.8730387702517,2258.901914694622
10780,2835.5492695150438,4977.915774937451
10781,2507.2819583117234,5302.548014617093
10782,3760.9280167590437,2176.9789959043
10783,3102.1448178556084,4782.228563778302
10784,3854.966699137949,5629.4645990839535
10785,2492.8148659383605,2767.25469335071
10786,3003.428803365786,2674.1300350847077
10787,2312.8869846484777,2211.6709406354403
10788,3132.6458651364014,2834.792945307346
10789,2336.3605307699513,2659.2419938948906
10790,2161.431344908015,3235.268098700251
10791,2546.386732996578,5063.792338008367
10792,2062.871216215495,6238.220981328792
10793,1771.0217205984172,2662.665615524581
10794,2494.6718916488094,6169.817678192161
10795,2400.084095135835,2850.1681319998443
10796,2602.2969658959805,4791.2137387049615
10797,2881.6248061115043,2166.9293708284517
10798,2484.037389843332,1972.853499582953
10799,2618.6592674307662,2619.9458095381824
10800,2868.8896182288777,2199.380897780301
10801,4187.168490437186,6059.501461702499
10802,4238.925449297186,2348.7177076118323
10803,3126.829700315443,3072.2318170463013
10804,1999.2517846858652,2993.9282562029694
10805,2022.2812062169846,2255.9618360025243
10806,2501.0715543203037,3298.4878699370806
10807,2562.4578527986114,5218.908427500908
10808,1952.4168670361516,3534.65486997356
10809,2433.7700388592343,5167.156131378024
10810,2626.97043834525,2855.4825045820826
10811,2138.320734819149,5785.8305439785645
10812,4053.5261475860148,3902.892236947584
10813,1719.2718598964793,2336.1064838504685
10814,3861.405356887107,1974.1467457054846
10815,2861.1946559017115,3334.942763275011
10816,2466.0547684616463,3334.942763275011
10817,1827.535372351263,3334.942763275011
10818,2314.952762456544,5440.072712207085
10819,1687.5535308434796,3770.2955109321674
10820,2158.0153026077637,5555.960559626338
10821,5070.640671584571,5806.127421427349
10822,2237.074869083649,2281.2840265054165
10823,2918.185826546203,3258.376120830192
10824,2393.9114848720624,3004.4440910001827
10825,3159.581398924681,5283.301398893646
10826,2559.144314889785,6122.100803497804
10827,3152.7358193275977,4650.966467652048
10828,2308.283286844673,4491.191812791861
10829,3710.198406721236,3077.841900177944
10830,2538.812887359965,6059.876622090136
10831,3732.4264714111696,4019.0541347544067
10832,2424.0463749357646,4019.0541347544067
10833,3378.4057650355694,2370.1187048484503
10834,1865.7742151806121,2759.788671240463
10835,2088.792197063656,2639.8633942442334
10836,2243.3032520193433,2711.174812899937
10837,3494.4585736968706,2972.6127163215197
10838,3641.4508097448393,6073.433762271937
10839,3085.4191713859072,6075.730864359319
10840,1940.14195337698,4804.62567883451
10841,2414.02625684886,2312.7136001752333
10842,6165.940302935378,4443.555627318991
10843,2901.8494485575566,6101.908653842871
10844,3353.744203290891,2410.512678117585
10845,2846.5059970274992,5855.4840785260185
10846,2039.664266256316,2522.294106674887
10847,2492.6124338273535,2456.8534211038404
10848,2806.320464713063,2215.8339005855532
10849,2731.3829046397373,2845.0373662294614
10850,1719.570176098069,4209.08091285843
10851,3436.9791777866126,5673.637660701452
10852,2081.691745439313,3710.9645721809766
10853,2118.945156536161,3005.4380789107463
10854,2131.9787828740496,2539.674047122414
10855,2716.117036157153,3795.6372041779296
10856,2070.119831949004,6207.5932108240495
10857,3742.2606681965663,3140.676857923114
10858,1987.8628937019676,2890.8631346557127
10859,2029.1068889020944,4242.089541531187
10860,2288.8914096986946,2437.7556108918725
10861,3438.666257375077,4605.916583061078
10862,3618.887358147376,3326.8669861660296
10863,4119.339409297463,5902.620723815404
10864,3291.660073527842,2331.8249763770627
10865,5236.6715721720175,2000.2120803986516
10866,4456.529653612663,3413.6618736665164
10867,2075.6331628862094,5142.951718839836
10868,2225.402046251885,1993.2803152581407
10869,2382.0913902866205,1949.3119418647002
10870,2550.13680324413,2759.569833093828
10871,3253.5194631427885,5760.2214212431445
10872,2430.756209776418,3472.2195006784814
10873,2815.629149227581,2963.0580232364277
10874,3899.568981243242,1829.9506413921965
10875,3535.8463179657133,2611.875411744388
10876,2957.110168436834,2225.607122545072
10877,3137.9813994131587,1701.0897436208754
10878,2439.2463449634147,3703.8208925505437
10879,2262.481828022906,3264.383189094567
10880,2586.375118225195,2206.2743007132185
10881,2255.425353682956,2549.514051399613
10882,3580.950847147103,1925.2744319006583
10883,4206.483816280027,2319.4831810737146
10884,2620.1817507623787,2024.429877726364
10885,2401.7686757624483,2688.8356887336836
10886,3112.3355557672808,3583.7320949558207
10887,1936.9198923032022,3149.9924737192005
10888,2140.1151558036,2473.355421285286
10889,2305.0896287871246,1868.3736129075173
10890,4918.098937988299,2762.3786924020983
10891,2718.553181940815,3248.381714376423
10892,1828.2351253931836,1596.9427167808021
10893,2490.91497272735,3390.0392098417346
10894,2343.284891076152,2111.4877410145627
10895,2009.3968681880901,2579.9198008575454
10896,3251.8112410842964,1913.892070194813
10897,3642.6546670597077,2210.376308979596
10898,2146.160542308008,2270.248421589178
10899,2494.321427934403,2710.6338127171753
10900,2286.018499330912,2144.8106814631
10901,2356.5202962891944,2827.364423495293
10902,1900.3061607834754,2507.9918045063996
10903,2242.7986883261515,2114.5077842774517
10904,2409.7259566923176,1905.414027596608
10905,2308.5312215421436,2530.6297522607874
10906,1874.88346510351,5148.250361668413
10907,3059.0591919542785,1953.1176653985324
10908,2458.3698666868745,3193.451397712778
10909,2175.9566648483246,2250.5911763058125
10910,2364.7092181961452,2678.976900920362
10911,2137.6258295087887,2102.5758552115176
10912,2042.310068430559,2409.743976736841
10913,2144.3776927691215,2210.114103924361
10914,2219.7731258583576,2326.8800150319
10915,1982.968775050236,3217.3233990933104
10916,2669.4769565435868,2320.2933126087514
10917,2318.754877824063,4357.388303982078
10918,3159.3268276758236,2236.463654864726
10919,3984.837494678557,2568.5911453748868
10920,2150.6538675187503,2409.2047774457483
10921,3994.3328190524558,2324.3277742390173
10922,3101.4387570124645,3694.392261465267
10923,2442.813197699784,3632.173798754222
10924,2432.0169428823388,3370.0044599538514
10925,5595.084258944709,3852.4488709257216
10926,3070.8847358806906,2462.563167642429
10927,1847.5279833646887,3479.2996735926704
10928,3342.8372399195273,2997.2368208854637
10929,2380.67721823813,2515.252980443888
10930,1885.9180729129835,5056.11751481508
10931,2763.6221616245275,2607.887090939042
10932,4605.122741368994,2151.1339094115574
10933,2190.2083655105557,2920.9227545585045
10934,1702.8806337109438,1881.2651759392932
10935,3042.019195142813,1881.2651759392932
10936,3327.464344342597,2458.9619646446517
10937,3226.0215527889654,2684.1299004900725
10938,3290.800852848272,2385.049352772708
10939,2361.755236903705,5585.482377627171
10940,2330.256293484819,3078.005461249237
10941,2363.1696696183735,2914.670925664649
10942,3292.7456034221195,3678.8572982660517
10943,4864.789241973892,2140.2211811461902
10944,2180.6567207285,2318.5583283938377
10945,2353.640608064022,2216.5557061931368
10946,3631.002481382004,2220.3580391394653
10947,1797.4477750215785,2211.739466760707
10948,2320.5531927559286,2199.758906519513
10949,3374.5731278811113,2846.524918085651
10950,2309.4853281998694,2482.9551318010263
10951,2595.8696707175795,1983.686299077924
10952,2900.5281955790474,2500.562091035896
10953,2258.404103945081,2343.3678122281226
10954,2700.705329506811,2057.6928762886855
10955,1805.5586006701371,2523.4812580216853
10956,4107.472145057034,2099.642947141124
10957,5938.111139368973,2431.7297682944654
10958,2339.0412924577518,2935.3092256976915
10959,2330.7296295788633,2303.7536361759535
10960,3118.804506181916,2136.390900916371
10961,2969.756297838654,4156.42430668762
10962,4627.0531584324135,3599.5399016118376
10963,3149.033010842096,2988.4742587920855
10964,3237.2218758897516,2062.7890683509054
10965,1683.128567506507,3540.4447390773385
10966,2418.949803611748,1896.822572939342
10967,2117.2978732070383,2106.732742839272
10968,2331.13191147341,2226.507430342641
10969,4976.568534196035,2342.7047040030047
10970,2559.9056813789653,2006.5267530559008
10971,3501.7617853306983,3779.862215714054
10972,2959.250232488692,2600.55517025256
10973,2154.5623715607667,1918.6178721665608
10974,1838.4979612099594,2334.0232508606923
10975,3974.892567749549,1948.6128405340144
10976,4215.551751213519,2874.3037247254024
10977,3273.0820004229586,2363.5675370027566
