,modelA_lgbm_train,modelA_lgbm_test
10812,4024.613964420842,4051.0661548438366
10813,1988.1248829560475,2939.4562433957803
10814,3797.809337211427,1992.0773871802126
10815,2820.3309868212473,3413.5191922379972
10816,2630.9854362353217,3413.5191922379972
10817,2071.780931834703,3413.5191922379972
10818,2284.355277533578,5884.899104001425
10819,1764.058975432633,3664.8143632904075
10820,2359.6875985052748,5665.823566558607
10821,5247.7445007581155,5861.556055186797
10822,2301.5849594495235,2322.508763311634
10823,2773.634387326636,2762.3930705417974
10824,2498.267141779979,3004.0010174501385
10825,2985.785466584039,4747.75680497438
10826,2623.467136909397,6325.566103305944
10827,3376.132961437772,4335.536900278782
10828,2213.4802978850935,4797.745175773825
10829,3808.914188091563,2834.1942580008877
10830,2522.223977259168,5269.128418994129
10831,3206.1772542133845,4081.3553818496302
10832,2475.530963956377,4081.3553818496302
10833,3327.511373273701,2453.5214672737134
10834,2019.1365249677276,2622.882645036115
10835,2164.6591718693144,2649.5893556713017
10836,2383.0664972630157,2720.446748084197
10837,3106.9115664023684,3154.0927195830122
10838,3780.975864011741,6359.57641939553
10839,3062.5026057492046,6189.559167168991
10840,2206.145244962653,5194.159951715703
10841,2374.661489235029,2632.3456353296533
10842,5807.536667524739,4712.821750779827
10843,2734.542771445771,6118.647436366571
10844,3281.5776699076423,2247.6079323273543
10845,2815.8448997757264,5312.350892506765
10846,2270.1762515866453,2341.4759368413083
10847,2407.0515928702775,2610.334780557717
10848,2411.0078315269284,2213.435325802988
10849,2495.2190066758953,2864.5859430600804
10850,2008.0033118777283,4690.319945420959
10851,3311.595584320308,5348.757627159503
10852,2044.855170528167,4152.78423730935
10853,2059.4071291399646,3057.5408476039947
10854,2129.297646271085,2955.0965735251207
10855,2630.743245990405,3711.2647905482436
10856,2017.8434685387379,5486.800672157796
10857,3907.8046922847284,3218.177131497427
10858,2178.2157522221937,2858.4349081317096
10859,2099.59195768932,4056.0382502007583
10860,2583.324362170414,2434.892880502043
10861,3752.655945853934,4796.427000344433
10862,3372.1658856463287,3424.3911792938015
10863,4314.625972960638,5680.156828428153
10864,3009.8978348352,2174.7714094648645
10865,5072.114716437093,1927.2946595681678
10866,4714.4793736064585,3248.4645386671727
10867,2120.55471819891,5040.827746157071
10868,2246.811726107643,1667.6237366041485
10869,2485.631524286945,2355.524754100461
10870,2696.412748793206,2636.1588173950386
10871,3516.674545569118,6061.251020370472
10872,2445.949641624066,3265.2408846523376
10873,2942.9007177901613,2769.499997725372
10874,4761.411418775387,1664.6901408678357
10875,3186.630156090722,2494.558162641034
10876,2963.5199102113643,2155.4177399462
10877,3203.3037410022603,1691.1853040253977
10878,2415.0020866300138,3548.530864768875
10879,2336.1495995720393,3075.8181126475088
10880,2673.8632648301063,2307.057128470465
10881,2569.390356730115,2819.033732989958
10882,3360.7216170673605,1804.0604419724264
10883,4268.803868871691,2443.8592214872724
10884,2524.107201894376,2146.6767132956898
10885,2306.0496910760667,2646.806790873644
10886,2716.0733741208032,3973.57577224117
10887,2419.682008108434,3190.972464259367
10888,2494.370410078212,2532.376749726287
10889,2316.739975161448,1809.1497333631905
10890,4447.261017443859,2513.2197055922734
10891,2719.975106367818,3907.185471064319
10892,2214.6953126460585,1474.6411773987024
10893,2374.5669755700847,3303.354893629085
10894,2374.7408071887976,1982.0391204503644
10895,2131.897915676426,2915.0520785377144
10896,3127.7304389071383,2022.792760600211
10897,3763.8165090790217,2177.9544521290163
10898,2202.5155353450937,2223.0782490106158
10899,2501.7510125409976,2425.765055974688
10900,2307.5911355077687,2435.7324074104336
10901,1985.1208346015726,3378.7514793174437
10902,2002.7732127310762,1983.806272526077
10903,2067.859054241626,2190.206833987758
10904,2346.951815821475,2076.263845859866
10905,2702.4565966732516,2370.210765162752
10906,1812.895532120046,5145.467258144248
10907,2433.864532701732,2066.8360202999834
10908,2244.600137486423,3315.8387630867437
10909,2301.8690551361015,2101.597747206857
10910,2300.0747875634474,2682.0998506440314
10911,2135.7610244338694,2236.582485042133
10912,1968.5860368782605,2830.0078663730283
10913,1942.7468429655426,2036.6045507818776
10914,2077.6136561792473,2171.6044211222093
10915,2050.814998601311,3249.995247680343
10916,2513.514017449049,2306.655581877306
10917,2806.5539678341397,4502.263800965781
10918,3308.4005122038525,2441.482592103589
10919,4197.916442495983,2476.826081789814
10920,2407.783641418062,2396.5354104349026
10921,3725.864369167299,2270.0778052509804
10922,3554.461472548569,3617.5176206203787
10923,2340.3651693942516,3167.3544466472217
10924,2537.151608507217,3733.0888820519044
10925,6024.137068223898,4036.626528705832
10926,2843.2589755427025,2138.415419419254
10927,1875.0534409625322,3117.3318983633426
10928,3314.4109540477834,2775.262214057769
10929,2404.9675055441994,2495.057077448764
10930,1976.3727499778604,5267.457813899807
10931,2367.620482017864,2982.8543341380523
10932,4635.499788851484,2254.1410553559144
10933,2373.9780157445443,2947.269539125953
10934,1792.6367092389562,1740.3021132433028
10935,3345.809062273562,1740.3021132433028
10936,3595.367087419201,2353.6950849770074
10937,3062.2712030230564,2475.3801192605365
10938,3509.2444208820416,2551.908706172916
10939,2447.0976789640913,5818.577153943723
10940,2349.435455760007,2760.494026668991
10941,2481.259826790893,2822.789804346411
10942,3201.780216150376,3857.4939815819707
10943,4219.734784912477,2221.646623493299
10944,2500.803222787047,2317.4480591867496
10945,2200.143141703171,2154.0350505121432
10946,3664.3718149008105,2200.1691000325686
10947,1830.671321140533,2353.9516276250374
10948,2482.767146013366,2235.76245068531
10949,3144.730973034993,2588.301725899282
10950,2216.707909989347,2471.6990878575716
10951,2547.1085982224627,2034.9126957280914
10952,2575.0825769329876,2510.227748072689
10953,2206.7307060705757,2144.50322758285
10954,2559.2552179185395,1832.9133676664655
10955,1880.4934670909697,2831.1111944319723
10956,3678.657301272103,2215.6516989404745
10957,6212.802249772377,2366.869969670583
10958,2327.59201230659,3126.156283385506
10959,2522.7008460512166,2531.245625158109
10960,2776.4150736538554,2329.8795578311883
10961,3286.4866617108396,3996.1845294151985
10962,4475.39722212194,3343.1460581818988
10963,2714.7747799447857,2993.3315855423643
10964,2935.9049213460935,1861.9985424843355
10965,1971.2620127735922,4449.589437638063
10966,2580.280788968945,1974.9081629752186
10967,2041.0669047474628,2172.6778433074064
10968,2437.390504137784,2310.753391127776
10969,4728.591488624846,2714.54611913976
10970,2616.842527302604,1776.2794301397912
10971,3551.994021927435,3737.9043433968554
10972,2967.2007426824475,2412.258517741978
10973,2330.883766845521,1721.427005968738
10974,2047.9866987880864,2303.7282403236254
10975,3646.418963636257,1791.8131974982439
10976,3559.508721898923,3018.8967745731647
10977,3203.842882633816,2397.733539796734
10978,2312.2981959252284,4095.814519470674
10979,3815.4460122912365,2255.992545265378
10980,2360.3699653511617,2698.3925311773
10981,2368.3570205587457,2095.74214459627
10982,3720.0420335886843,3097.8710829143574
10983,3017.7786907385953,2563.1237377404987
10984,1730.9981206223308,2379.3044468681314
10985,2098.661512967692,2282.285949022852
10986,2518.091014618404,2052.3943049130144
10987,3269.909980620142,3336.5077152563836
10988,1808.9124574394057,2841.650926642879
10989,2298.933090465359,2029.0246286658355
10990,2383.9304506729354,2029.0246286658355
10991,3402.9361134166647,2653.153638638332
10992,4958.396895304447,2312.2863208806993
10993,3632.0023040157657,2882.4346508974295
10994,3117.7008590380515,2696.020301245267
10995,2340.4093077510056,2536.817650522924
10996,4055.9390057823243,3276.80500248846
10997,3126.685545196405,2483.406408084168
10998,2547.8414797720907,2741.9726358692556
10999,2171.95992788652,2172.3674421771275
11000,1725.0725862193535,3094.6610015027645
11001,3515.5673889839773,2777.064410625226
11002,2482.591305003609,2561.420413572361
11003,3511.5051878551376,2639.087738416513
11004,3214.7466207347375,2466.5528731793884
11005,2179.9134096078587,3159.022322736783
11006,2527.9647548071907,2485.7984084517802
11007,5064.492783957061,1900.5432740022145
11008,2938.577249309405,2492.687376295153
11009,2242.4261429480666,2738.3617848216927
11010,2690.9335437421532,3110.1708677595425
11011,2099.939827475301,2200.110710171336
11012,2782.168730517257,2518.059364734226
11013,2395.6741092590714,1944.192238556128
11014,4580.906771296419,2200.110710171336
11015,5222.495556655936,5177.084191916029
11016,4329.523528014366,2393.9340689510373
11017,4599.856155130077,3106.053445548378
11018,3237.0551178732085,2133.6447484607525
11019,4892.145247906272,2183.6206613342997
11020,3238.348400430835,2146.7607217156574
11021,2108.9414390452016,4076.700250137509
11022,2183.699353842274,2200.491465332052
11023,2793.7942116195113,1884.770015148651
11024,3249.7377004339355,2440.8881471570708
11025,2207.715756073714,2265.0552794297837
11026,2399.920802013178,3664.0438657926047
11027,2599.4400946117967,1828.982011289785
11028,2230.5237575904657,1873.4562424478268
11029,1989.010754211017,2282.0107905069244
11030,2297.0668945888087,2244.5356630577817
11031,2904.556241497628,2865.396274503737
11032,3111.302223549257,2344.0393701730923
11033,3571.2500380046185,2409.6259343043025
11034,2616.840917538214,2133.6603429086317
11035,4054.9699750269715,2784.385755723954
11036,4832.983895931033,2152.576801322647
11037,2454.9864737067787,2279.317387833644
11038,2615.283574347825,2146.9103404369575
11039,2538.2486976533237,3771.306433614973
11040,2102.071771593513,2890.663636894734
11041,3266.8850756484358,2312.530107716392
11042,2369.161043102739,2396.879679455611
11043,2476.661609241985,2163.89929199873
11044,3351.912700599358,1952.9114842523384
11045,2480.891452705991,2327.366013164329
11046,2422.7999099604126,1647.4035533330311
11047,2807.123740079476,1913.830448696003
11048,2227.5596115476837,
11049,3508.359148922623,
11050,3691.6708797429874,
11051,2458.697451323952,
11052,3994.5250221456654,
11053,3092.4362293164704,
11054,2897.3033905932825,
11055,2145.8640153898764,
11056,1795.8951813276813,
11057,3303.628930920447,
11058,2413.4448692962187,
11059,3254.5890276246146,
11060,2651.4001748318246,
11061,2659.1155898105308,
11062,2686.9895052725215,
11063,3225.458624839725,
11064,2573.9030847245704,
11065,2275.6699776614864,
11066,2827.450912989068,
11067,2293.295311951724,
11068,2439.906668942431,
11069,2449.1658068738093,
11070,2491.2260891114283,
11071,2194.114004813753,
11072,2586.520521788261,
11073,2653.7138629425767,
11074,2737.75704120881,
11075,2286.277347584923,
11076,3513.802788036043,
11077,4428.041804634678,
11078,3397.253371814147,
11079,2453.8462520301796,
11080,2570.572353195468,
11081,3295.287646957368,
11082,2821.989456165508,
11083,2248.167599189782,
11084,3189.250228335053,
11085,2308.387385779801,
11086,2796.3880349350493,
11087,4588.013662475083,
11088,2393.703262256527,
11089,2469.8542202728645,
11090,2001.910430796556,
11091,2887.5024255330177,
11092,2603.613032654108,
11093,3778.148388228325,
11094,2001.9228106562468,
11095,4797.868109737829,
11096,2087.135553325015,
11097,1975.8519072525837,
11098,3169.430152156488,
11099,2565.304015104354,
11100,2479.207551859576,
11101,4436.675153566352,
11102,3666.39794007113,
11103,2435.8085671751646,
11104,2572.544417912635,
11105,3021.0979694548714,
11106,2462.1164725626027,
11107,4120.137924071949,
11108,2420.1373956958405,
11109,4451.153488839598,
11110,2088.4272870395985,
11111,2718.6479095270934,
11112,2571.2428995672935,
11113,4846.02296635792,
11114,2535.2128343218856,
11115,2153.7548100219547,
11116,2925.6671274274163,
11117,2791.757879929222,
11118,3300.8371428713876,
11119,3637.37421831666,
11120,2702.783324108447,
11121,4368.790564197998,
11122,3360.743247838749,
11123,2511.0038809449015,
11124,2040.2711181322761,
11125,2320.205457947195,
11126,2388.4643764817115,
11127,1948.1146738976106,
11128,2721.187580652948,
11129,3906.838155815079,
11130,2760.724940706889,
11131,2647.0556028508895,
11132,2265.6237396364554,
11133,3290.7626908818033,
11134,3001.2528785535787,
11135,2468.707863627348,
11136,2159.247047452603,
11137,3617.2858113558123,
11138,2685.828233299153,
11139,2495.105576514834,
11140,4100.298661538804,
11141,3606.155709331562,
11142,2357.5801383176067,
11143,2531.799295135246,
11144,2575.867183009505,
11145,2516.484667998764,
11146,2525.295636719152,
11147,2190.537348065012,
11148,3303.1825275561755,
11149,2823.536574143014,
11150,4373.083616771155,
11151,4535.321654596286,
11152,1995.846380883788,
11153,2269.9781319807394,
11154,3107.8852296997616,
11155,2316.5359276869067,
11156,2492.3833344964273,
11157,2030.488356335856,
11158,2107.977755919812,
11159,2967.51124947056,
11160,3105.5376551399254,
11161,5136.968677907379,
11162,2283.118911175711,
11163,2012.2712283776166,
11164,2337.2968294546213,
11165,3430.6697021689874,
11166,3657.688211923965,
11167,2567.7190860446644,
11168,3000.2301329734414,
11169,2941.264938449687,
11170,2211.3213443492714,
11171,3314.4850440911105,
11172,2537.981520466003,
11173,2428.885497949663,
11174,1884.2763367170435,
11175,3122.9287865335314,
11176,2402.932457497841,
11177,3605.2079066305464,
11178,3597.732178348323,
11179,2255.618826511215,
11180,2295.580327749908,
11181,2823.256292477011,
11182,2381.8713766763744,
11183,2616.439873828412,
11184,2205.127434873494,
11185,2368.0145307387247,
11186,3000.208160099875,
11187,2160.323705690905,
11188,2673.317830678813,
11189,1790.0754739446072,
11190,1917.69319805116,
11191,2284.465905025867,
11192,2687.8887483321987,
11193,2957.6017764680564,
11194,2898.1170094681925,
11195,2579.2243561232376,
11196,2502.802910130805,
11197,3176.50064797016,
11198,2946.995362627822,
11199,2029.823138339656,
11200,2815.7169480428543,
11201,2650.6579089833426,
11202,2398.8266652889783,
11203,2525.9871911043965,
11204,3773.3418607623676,
11205,3661.3943650622946,
11206,2689.1498852845725,
11207,2981.0189496543126,
11208,2957.846245311875,
11209,2809.481262631684,
11210,2678.7176017681954,
11211,2358.1675946369865,
11212,3537.3233706470064,
11213,2892.0895968570685,
11214,2568.296991906515,
11215,2403.072499934539,
11216,3761.032263340912,
11217,1975.505853140136,
11218,4278.22291507369,
11219,3822.82189158387,
11220,2005.1164006728075,
11221,3305.108711969678,
11222,2576.8343993217204,
11223,3092.6377423933063,
11224,4712.216089761476,
11225,2470.320773343068,
11226,2284.8263736696936,
11227,2430.202381268563,
11228,2982.395020620236,
11229,2675.6375479237136,
11230,3671.2657262293983,
11231,3795.994366497801,
11232,2895.465798415734,
11233,2706.769234273967,
11234,2268.316316421637,
11235,3180.9670211081725,
11236,2825.161077732409,
11237,2496.1470171215037,
11238,3318.906199498988,
11239,1906.5482926268612,
11240,2942.996960375952,
11241,2653.2763782697766,
11242,2904.976043912311,
11243,2346.869813400617,
11244,3260.5054699619354,
11245,3511.4007953605064,
11246,2630.278890573592,
11247,2146.928059214023,
11248,2421.765040296869,
11249,4170.58101481764,
11250,2588.7842481060557,
11251,2488.6993339494147,
11252,2035.6440341557231,
11253,2613.1732543529047,
11254,2182.375557380237,
11255,2602.3736169728645,
11256,2414.8326990037813,
11257,4601.738634356366,
11258,3079.7799376855464,
11259,2713.85424863304,
11260,2799.286961451332,
11261,3276.026750098589,
11262,1803.238721949172,
11263,1971.1946233699766,
11264,3771.6365032406466,
11265,3205.991397301383,
11266,3723.392287775646,
11267,2138.610936398463,
11268,1976.345617485964,
11269,2571.56978704788,
11270,2614.478954286192,
11271,3271.4846786832936,
11272,2553.366203242917,
11273,2558.9704955021466,
11274,2421.7942657247736,
11275,5458.768695971484,
11276,4156.528836011145,
11277,2260.603979260775,
11278,2039.7390170774415,
11279,3588.9124370653512,
11280,2752.5388165272007,
11281,2478.58086939939,
11282,3709.9251133416874,
11283,2338.617298863334,
11284,1887.7145277339657,
11285,4082.163337419042,
11286,2740.6783686605468,
11287,3933.4227424129745,
11288,2733.1326371362165,
11289,2143.678185965773,
11290,3145.796475521168,
11291,3327.545590182382,
11292,2336.9765067228504,
11293,3277.0386447367546,
11294,2466.751768971995,
11295,3562.4356027059644,
11296,3027.9976149564914,
11297,3386.3948405813917,
11298,3884.29457865182,
11299,2244.792028533406,
11300,3160.593414125237,
11301,2739.2059097848523,
11302,2629.020359782522,
11303,2396.959911934342,
11304,3957.2750610453368,
11305,2427.5606268143124,
11306,3009.032668044198,
11307,2267.535630505431,
11308,3056.683088759274,
11309,5133.407561292191,
11310,2064.943145569055,
11311,4217.676246781485,
11312,2142.36054994848,
11313,2060.8260959833515,
11314,2517.4459948269996,
11315,4546.929023779561,
11316,2405.5786025973703,
11317,2145.329344333864,
11318,5429.025878052281,
11319,2378.146978335684,
11320,2613.0969783025607,
11321,5221.500217253723,
11322,3702.802596492961,
11323,3154.571665911957,
11324,2476.136596606792,
11325,2600.0756356976817,
11326,2959.8037093986186,
11327,3227.2591143976106,
11328,3845.0958408152396,
11329,2491.1478782385293,
11330,1947.0988765806205,
11331,2435.783038618609,
11332,2402.896922753743,
11333,2114.107220293671,
11334,2083.743174294514,
11335,2600.9536962342345,
11336,4137.226739236976,
11337,3328.886135960192,
11338,5701.852235750899,
11339,2398.258425660504,
11340,3185.6012174736597,
11341,3519.6722915590503,
11342,2399.7498648791106,
11343,2565.990948421945,
11344,1968.848434888129,
11345,2793.6403573608504,
11346,2009.3256047346165,
11347,2228.3656290636113,
11348,2329.1453536367967,
11349,2162.127689199727,
11350,3701.9187199701573,
11351,2606.53761596206,
11352,2191.884095176532,
11353,2651.343491154726,
11354,2124.4748425057,
11355,2572.22662792397,
11356,5869.087721689225,
11357,3589.4521544014574,
11358,2614.4129647818777,
11359,2630.9822084033585,
11360,2099.5992117034207,
11361,1963.8476227723472,
11362,2246.2478903557694,
11363,4204.72300446644,
11364,3942.9086963998575,
11365,2148.9388440726602,
11366,2443.14336656708,
11367,3658.2030223761117,
11368,3349.7271177847897,
11369,2790.359481693087,
11370,3540.790508072908,
11371,2267.959895148176,
11372,2353.950868907033,
11373,4580.2403481563815,
11374,1930.187971341016,
11375,2155.5502358271997,
11376,2749.0156815790333,
11377,2450.4351634468535,
11378,2499.605157307893,
11379,3216.1307192827508,
11380,3957.5874809270563,
11381,5825.309066560177,
11382,3446.433058871492,
11383,2165.37333914722,
11384,2485.007609430125,
11385,2326.906076971939,
11386,3630.950556484816,
11387,3803.705816307502,
11388,2991.261946650487,
11389,2705.053670349593,
11390,4628.409872785606,
11391,2269.4318821562542,
11392,2359.7829582876793,
11393,3839.9052246386973,
11394,2920.0030699017516,
11395,2694.557372430085,
11396,2520.333145491514,
11397,2336.848444869001,
11398,2197.4957401240904,
11399,5351.330421301095,
11400,2455.698049492922,
11401,1862.967154149651,
11402,3741.2970481717666,
11403,1771.530536163962,
11404,2409.7941499118942,
11405,2863.316501888237,
11406,2672.3103949274528,
11407,2867.6749867159356,
11408,2646.353320232817,
11409,3375.2101914013065,
11410,4341.091783768154,
11411,2193.9972906263974,
11412,2843.1028518677317,
11413,2693.1869913275273,
11414,3523.194293452975,
11415,3485.8293965934504,
11416,2532.3030015302243,
11417,2609.379266078369,
11418,3004.82086477115,
11419,2820.0088193885804,
11420,2299.1464151585938,
11421,5099.2685546015855,
11422,2038.1997295048786,
11423,2801.4662237344596,
11424,2535.3570577789933,
11425,4267.954626145908,
11426,2251.843613782021,
11427,3372.1065321992496,
11428,2754.850743511806,
11429,3911.7121428871906,
11430,2691.7928102820347,
11431,3521.4652073562647,
11432,4039.263138226156,
11433,2969.0310396654627,
11434,2478.846909006102,
11435,4362.575513469844,
11436,2852.8103255851756,
11437,2278.504019982229,
11438,2236.3506597243136,
11439,3777.530962085433,
11440,3050.809408936939,
11441,2545.265698217679,
11442,3655.7704001802244,
11443,3072.708567918742,
11444,2269.736564215866,
11445,2277.366804373084,
11446,2365.4229621436784,
11447,4248.708648938978,
11448,2261.0136294101508,
11449,2287.341680471256,
11450,2255.8593542117906,
11451,2160.9594209736447,
11452,2439.3939240559903,
11453,3293.1545294664447,
11454,3634.3046590952813,
11455,2109.9741039600176,
11456,2770.9726941335252,
11457,3209.6112432131717,
11458,5367.409003532944,
11459,3535.7927630598388,
11460,2246.176897963897,
11461,3005.601641785922,
11462,2443.2345957072694,
11463,2251.226406066269,
11464,2229.262929921421,
11465,2755.3993666812776,
11466,2603.267371710118,
11467,3538.9640007272856,
11468,3274.6530657778917,
11469,2256.740533517016,
11470,2243.8249496554968,
11471,3803.8890223258545,
11472,2897.246955282094,
11473,3088.836393366964,
11474,2263.6536314185496,
11475,2801.4662237344596,
11476,2081.1924780038094,
11477,2564.524322303787,
11478,2405.481688410102,
11479,2602.6212360603276,
11480,4759.565184661274,
11481,2852.442364271847,
11482,2568.266997895805,
11483,3068.241163616626,
11484,2150.71361040828,
11485,2917.3920077539146,
11486,3482.4383418742987,
11487,2182.526127624562,
11488,4376.325137700581,
11489,2941.2217687903444,
11490,2471.622110165029,
11491,3092.0672038209354,
11492,2493.6104564430802,
11493,2554.8648545051615,
11494,3651.27329098999,
11495,3150.5930866477634,
11496,2548.925186721143,
11497,2467.2210471873154,
11498,2801.1953288436234,
11499,2681.1715355017973,
11500,4015.5101213795515,
11501,2662.0158661709756,
11502,4959.520596188607,
11503,2150.3925067919313,
11504,2596.830967761376,
11505,2977.8804749122332,
11506,2748.401507632482,
11507,2849.2621750694852,
11508,2825.452325596673,
11509,2233.52357187798,
11510,2204.6226306231633,
11511,1885.7935777153361,
11512,3010.451886017307,
11513,2801.477700537857,
11514,2826.2141393046795,
11515,2787.3319342563327,
11516,2860.242382432674,
11517,3082.191069519,
11518,1818.7059542443892,
11519,2396.461330008764,
11520,2747.920562717351,
11521,2208.719133295902,
11522,3849.4714658188645,
11523,3136.820762828208,
11524,2588.6844659681124,
11525,2588.6844659681124,
11526,2157.496676706686,
11527,2240.9745386695417,
11528,2277.4787143361723,
11529,2971.4577931773165,
11530,3156.298211600657,
11531,2785.2357907520086,
11532,2794.8045899070353,
11533,2362.5909080254787,
11534,2266.115925808669,
11535,2770.8656816042144,
11536,2351.0546474928133,
11537,1858.3232887492377,
11538,2569.944984904984,
11539,3574.9755202800943,
11540,2517.6580938218003,
11541,4318.652159362619,
11542,2289.3813870002605,
11543,3370.904753435151,
11544,2410.997468124509,
11545,3411.5320372990673,
11546,2432.8173971156393,
11547,3525.634341261467,
11548,2209.177902160574,
11549,2140.503072910631,
11550,3592.842119256208,
11551,2155.1083273908625,
11552,2941.14112876769,
11553,3723.722243148009,
11554,4422.541547993801,
11555,2468.1650814798472,
11556,2402.838403315923,
11557,2396.2897730843893,
11558,3483.3767334038967,
11559,2802.8730562924316,
11560,2622.5876264666495,
11561,2528.6430371035285,
11562,3121.8418696534895,
11563,5326.061423085526,
11564,5235.141157416516,
11565,2144.301767642926,
11566,2113.0443795153997,
11567,2754.498243356019,
11568,2359.151399780322,
11569,2592.434464832754,
11570,4941.5355734804125,
11571,2163.5566348822495,
11572,2400.467050391092,
11573,3287.1798567296487,
11574,3156.4186732594785,
11575,3640.8432098351577,
11576,2593.9302888253087,
11577,4768.108178467393,
11578,3376.8073240522735,
11579,2707.8396424462794,
11580,2367.8014264104677,
11581,3602.105916666487,
11582,2871.7900477185995,
11583,1995.3503953013603,
11584,1849.8134430148377,
11585,3611.1483122664904,
11586,2887.1128337670425,
11587,2272.5489979351482,
11588,1903.7613089679278,
11589,2823.3392814343856,
11590,3230.7185386124956,
11591,4315.83604608419,
11592,3768.375708057067,
11593,3293.6431879870306,
11594,2167.9768711109464,
11595,3128.601742590506,
11596,2720.6238771612057,
11597,2395.052915386251,
11598,1802.2403970955377,
11599,2805.866426127277,
11600,1962.0643148108106,
11601,2368.32304986944,
11602,2583.3593136823847,
11603,5538.304011624149,
11604,2334.6633239991916,
11605,2205.2176170087337,
11606,5016.838884501152,
11607,3677.4422471296025,
11608,3686.1387563986245,
11609,2708.6325746209454,
11610,3275.178318740863,
11611,4309.388606078174,
11612,2258.463869667358,
11613,2688.980488019523,
11614,2343.0001909491284,
11615,2303.910527944095,
11616,3164.266358902241,
11617,3519.00600439979,
11618,2095.802716631264,
11619,2089.89941396166,
11620,3001.6143405866205,
11621,2013.2250402650466,
11622,5276.436281456591,
11623,4315.83604608419,
11624,4315.83604608419,
11625,2730.2595765494584,
11626,2519.390935686504,
11627,2644.026524206697,
11628,3732.6966391389833,
11629,2655.7998521699287,
11630,3707.271279363736,
11631,3008.838733775572,
11632,2868.987174024257,
11633,2526.682038309256,
11634,4550.660521583159,
11635,2033.0716121027997,
11636,5284.45534274884,
11637,2679.688745744548,
11638,2427.96738037039,
11639,2444.0431065199223,
11640,4010.0324623129864,
11641,2404.2315400668294,
11642,5786.0775996013335,
11643,2366.435670716011,
11644,2110.169157633418,
11645,2531.3481579029267,
11646,5459.149578533762,
11647,4056.028175698988,
11648,2678.4872056127547,
11649,3639.5021043260385,
11650,6944.149885912941,
11651,5915.267866496102,
11652,2724.979294144083,
11653,3911.6889100846,
11654,4070.3194240974112,
11655,5112.131509736785,
11656,3791.439958415676,
11657,2284.749537313089,
11658,2498.8830078255396,
11659,3339.942960509869,
11660,1922.7127544106609,
11661,3031.8054660279527,
11662,1987.2230614506948,
11663,4345.652869620684,
11664,2343.809055251122,
11665,2425.2615679375754,
11666,3022.5160710141486,
11667,2187.404576600616,
11668,3506.1030346017133,
11669,2161.5031358730166,
11670,2415.577852075678,
11671,2649.6242125710196,
11672,3207.044838755153,
11673,2193.2868595024743,
11674,3434.7266253073535,
11675,2882.39492577513,
11676,4709.742558692918,
11677,2953.523224792299,
11678,2712.2769897129333,
11679,2479.2761731204396,
11680,2446.2719138644734,
11681,2324.4209930059956,
11682,1953.0785251646485,
11683,2185.6308199412356,
11684,2284.447114659908,
11685,5323.546131400626,
11686,2272.4591339320164,
11687,3428.473333539573,
11688,2522.971693969328,
11689,2834.2719354504316,
11690,2963.3381572499907,
11691,2508.998692060049,
11692,3157.6308732824714,
11693,3189.035053435991,
11694,2416.5146993275107,
11695,2663.0558308498803,
11696,2152.031389387023,
11697,2312.587099194919,
11698,4763.076046893891,
11699,3285.6049095664807,
11700,2342.3943309390656,
11701,2898.858742948065,
11702,2203.6723366894794,
11703,2705.7208289756054,
11704,2545.170124898166,
11705,2445.880108597376,
11706,2212.243419301729,
11707,2685.776493854796,
11708,3032.522011656554,
11709,2368.0711811381984,
11710,2229.398427785904,
11711,3130.819199541405,
11712,2302.0024741184907,
11713,3167.310366903935,
11714,4464.626476324485,
11715,3304.5487295118264,
11716,2585.4961368597155,
11717,2049.76604295803,
11718,2398.581523476537,
11719,3938.0492342049583,
11720,3179.2455369182403,
11721,2489.018273588026,
11722,2166.8905489090403,
11723,3248.65417134536,
11724,2410.6417564749463,
11725,2270.688508679688,
11726,2331.039297042477,
11727,3068.4840787115504,
11728,2857.1123083387515,
11729,2219.96625032685,
11730,2594.670828536523,
11731,2243.120446932065,
11732,2776.175508954894,
11733,2580.0450809279964,
11734,2669.462710711118,
11735,2183.6895473420427,
11736,3544.2803068120443,
11737,3109.5556153864745,
11738,1925.7060955588993,
11739,4577.564829721373,
11740,2996.0749224880615,
11741,2293.1070888467966,
11742,2660.4856312156053,
11743,3520.039083064081,
11744,2600.75432698743,
11745,4460.837084941535,
11746,2733.31469103312,
11747,3163.5553496193684,
11748,2970.9211550246005,
11749,2251.857900454976,
11750,3184.5462079400268,
11751,4961.055386011422,
11752,2213.209933920848,
11753,3225.295655774307,
11754,2119.6173122976375,
11755,2370.36709096291,
11756,3210.134046347945,
11757,2469.5396032756366,
11758,4225.047794479427,
11759,2103.2700854211016,
11760,2539.4096712333576,
11761,1949.59968148702,
11762,2623.5812958829897,
11763,5028.215349179096,
11764,2532.8046449642407,
11765,2933.5382721353963,
11766,2001.105564969036,
11767,2692.642326679451,
11768,2581.2978810488116,
11769,3037.2985955935274,
11770,4125.3008531101905,
11771,2607.812309331075,
11772,2683.481731808261,
11773,3800.878688409678,
11774,2607.957375386604,
11775,2939.1306800629277,
11776,4900.389873482993,
11777,2946.9104589575704,
11778,2582.5824057268,
11779,1972.9780331863692,
11780,3475.7931208525106,
11781,5868.367617434971,
11782,2651.153699443042,
11783,4118.810133611217,
11784,3632.253796273397,
11785,2885.3320542079236,
11786,2215.6682458845553,
11787,2373.9647759053255,
11788,2234.225127506724,
